Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
1,0,0.7129406646678322,0.3881578947368421,0.7051317691802979,0.2222222222222222,99999,0
1,1,0.6962894514987343,0.46710526315789475,0.6223133206367493,0.9444444444444444,99999,0
1,2,0.6593060179760581,0.7105263157894737,0.5811110734939575,0.7777777777777778,99999,0
1,3,0.6520438821692216,0.6381578947368421,0.5721840262413025,0.7777777777777778,99999,0
1,4,0.6465905559690375,0.6381578947368421,0.5531440377235413,0.7777777777777778,99999,0
1,5,0.6408543178909704,0.6381578947368421,0.5284202098846436,0.7777777777777778,99999,0
1,6,0.6219834465729562,0.6381578947368421,0.5060436725616455,0.7777777777777778,99999,0
1,7,0.615407551589765,0.6381578947368421,0.4948434829711914,0.7777777777777778,99999,0
1,8,0.5948675463074132,0.6644736842105263,0.44038277864456177,0.7777777777777778,99999,0
1,9,0.5769173314696864,0.6710526315789473,0.38779857754707336,0.7777777777777778,99999,0
1,10,0.5450191388004705,0.7302631578947368,0.3509269654750824,1.0,99999,0
1,11,0.5133194264612699,0.8026315789473685,0.34084150195121765,0.8333333333333334,99999,0
1,12,0.5316277758071297,0.7368421052631579,0.2524559497833252,0.9444444444444444,99999,0
1,13,0.4791143567938554,0.8092105263157895,0.22568398714065552,1.0,99999,0
1,14,0.48806904177916677,0.7763157894736842,0.21136122941970825,1.0,99999,0
1,15,0.48168392244138214,0.7894736842105263,0.2414790540933609,0.9444444444444444,99999,0
1,16,0.48120108403657613,0.8092105263157895,0.22381442785263062,1.0,99999,0
1,17,0.46187039896061544,0.7960526315789473,0.20885217189788818,0.9444444444444444,99999,0
1,18,0.4424424563583575,0.8157894736842105,0.1792069524526596,1.0,99999,0
1,19,0.45014115540604843,0.7960526315789473,0.18436281383037567,0.9444444444444444,99999,0
1,20,0.4400794913894252,0.8026315789473685,0.1638382077217102,1.0,99999,0
1,21,0.437603959911748,0.8026315789473685,0.26465001702308655,0.8888888888888888,99999,0
1,22,0.4304319102513163,0.8421052631578947,0.23749573528766632,0.8888888888888888,99999,0
1,23,0.5018144359714106,0.7697368421052632,0.15264755487442017,1.0,99999,0
1,24,0.4226326518937161,0.8289473684210527,0.20369011163711548,1.0,99999,0
1,25,0.4298740750864932,0.8289473684210527,0.2072174996137619,0.9444444444444444,99999,0
1,26,0.5003930785154042,0.756578947368421,0.1367463618516922,1.0,99999,0
1,27,0.46166596287175227,0.7894736842105263,0.185016468167305,1.0,99999,0
1,28,0.402951518171712,0.8552631578947368,0.20589019358158112,0.9444444444444444,99999,0
1,29,0.460437201355633,0.8092105263157895,0.12997882068157196,1.0,99999,0
1,30,0.4381864149319498,0.8026315789473685,0.1245158389210701,1.0,99999,0
1,31,0.44170872788680227,0.7960526315789473,0.2394935041666031,0.8888888888888888,99999,0
1,32,0.4692105117597078,0.7960526315789473,0.22417926788330078,0.8888888888888888,99999,0
1,33,0.4330343698200427,0.8486842105263158,0.12808328866958618,1.0,99999,0
