Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6264224818491115,0.6448390677025527,0.577,0.67,0,0.577
1,0.5612947734260929,0.7158712541620422,0.543,0.76,1,0.543
2,0.538371370433438,0.7369589345172031,0.524,0.74,2,0.524
3,0.5362121362764218,0.732519422863485,0.517,0.76,3,0.517
4,0.5228935301171556,0.7469478357380688,0.521,0.74,3,0.517
5,0.5196054378538894,0.7469478357380688,0.51,0.76,5,0.51
6,0.5153492236640159,0.7513873473917869,0.509,0.75,6,0.509
7,0.5158623676585834,0.7402885682574917,0.515,0.74,6,0.509
8,0.5128796787128332,0.7458379578246392,0.517,0.73,6,0.509
9,0.5147441941479864,0.7458379578246392,0.521,0.75,6,0.509
10,0.514905514929456,0.7502774694783574,0.515,0.74,6,0.509
11,0.5117118118308096,0.758046614872364,0.511,0.75,6,0.509
12,0.5106955345608418,0.753607103218646,0.507,0.75,12,0.507
13,0.5090059452627131,0.7502774694783574,0.509,0.75,12,0.507
14,0.5094896909366305,0.7513873473917869,0.506,0.75,14,0.506
15,0.508929307598385,0.753607103218646,0.516,0.74,14,0.506
16,0.5120571994953494,0.7502774694783574,0.51,0.74,14,0.506
17,0.5093884367855487,0.7635960044395117,0.51,0.73,14,0.506
18,0.509909536147885,0.7502774694783574,0.505,0.74,18,0.505
19,0.50798447957711,0.7569367369589345,0.513,0.73,18,0.505
20,0.5095173776083596,0.7480577136514983,0.511,0.74,18,0.505
21,0.5086429231240932,0.7569367369589345,0.516,0.72,18,0.505
22,0.5090039587278874,0.7569367369589345,0.506,0.74,18,0.505
23,0.507326383850683,0.7513873473917869,0.514,0.73,18,0.505
24,0.5081397187663501,0.758046614872364,0.508,0.74,18,0.505
25,0.5074145682445509,0.7513873473917869,0.516,0.72,18,0.505
26,0.5092982766564758,0.7591564927857936,0.507,0.75,18,0.505
27,0.5054167880367624,0.7480577136514983,0.516,0.72,18,0.505
28,0.5077008742603425,0.758046614872364,0.517,0.73,18,0.505
29,0.5104156414028278,0.753607103218646,0.519,0.73,18,0.505
30,0.5140988617043913,0.7491675915649278,0.551,0.71,18,0.505
31,0.5183947556357538,0.7513873473917869,0.534,0.73,18,0.505
32,0.5212710109951758,0.7380688124306326,0.555,0.71,18,0.505
33,0.5337288648253937,0.7458379578246392,0.522,0.74,18,0.505
34,0.5275586878221387,0.7413984461709212,0.533,0.72,18,0.505
35,0.5260377728383364,0.7458379578246392,0.518,0.75,18,0.505
36,0.5269726372916215,0.7358490566037735,0.5,0.76,36,0.5
37,0.5217154997831973,0.7436182019977803,0.509,0.78,36,0.5
38,0.52074788785338,0.7480577136514983,0.503,0.75,36,0.5
39,0.517487904869359,0.7591564927857936,0.495,0.78,39,0.495
40,0.5108849045538346,0.758046614872364,0.492,0.76,40,0.492
41,0.5137066238959807,0.7513873473917869,0.502,0.75,40,0.492
42,0.5130775321138553,0.7591564927857936,0.493,0.76,40,0.492
43,0.5121016034507063,0.7547169811320755,0.498,0.76,40,0.492
44,0.5118207872972372,0.7602663706992231,0.49,0.78,44,0.49
45,0.5084977772802147,0.7547169811320755,0.501,0.75,44,0.49
46,0.5087196819988657,0.7569367369589345,0.493,0.77,44,0.49
47,0.5080017656517876,0.7591564927857936,0.491,0.8,44,0.49
48,0.504370938163751,0.755826859045505,0.495,0.76,44,0.49
49,0.5076491162428978,0.7569367369589345,0.491,0.77,44,0.49
50,0.4989587450100235,0.7469478357380688,0.513,0.74,44,0.49
51,0.5050236235778949,0.755826859045505,0.526,0.74,44,0.49
52,0.5085390258940158,0.7413984461709212,0.545,0.71,44,0.49
53,0.5222424950107486,0.7358490566037735,0.53,0.72,44,0.49
54,0.5204491670368514,0.7380688124306326,0.508,0.75,44,0.49
55,0.5084884944356375,0.7513873473917869,0.499,0.79,44,0.49
56,0.49991718379493294,0.753607103218646,0.491,0.74,44,0.49
57,0.5140577798479802,0.7502774694783574,0.522,0.75,44,0.49
58,0.5067775564869819,0.7524972253052165,0.514,0.75,44,0.49
59,0.5057520699851653,0.7502774694783574,0.522,0.73,44,0.49
60,0.5093602092562453,0.7425083240843507,0.52,0.74,44,0.49
61,0.5105120637903732,0.7436182019977803,0.514,0.74,44,0.49
62,0.5078208449148841,0.7458379578246392,0.509,0.75,44,0.49
63,0.502421397099749,0.7547169811320755,0.506,0.75,44,0.49
64,0.5014407515988895,0.753607103218646,0.51,0.76,44,0.49
65,0.5013068818324943,0.753607103218646,0.509,0.75,44,0.49
66,0.5015535832741417,0.7524972253052165,0.511,0.75,44,0.49
67,0.502099095369285,0.7502774694783574,0.511,0.75,44,0.49
68,0.5022101386901938,0.7491675915649278,0.507,0.74,44,0.49
69,0.5003440836888968,0.7447280799112098,0.508,0.74,44,0.49
70,0.49973608247447887,0.7447280799112098,0.511,0.72,44,0.49
71,0.5020448262332944,0.7469478357380688,0.509,0.74,44,0.49
72,0.49863276084043606,0.7491675915649278,0.509,0.74,44,0.49
73,0.49897381851861006,0.7491675915649278,0.512,0.73,44,0.49
74,0.5004540738400556,0.7502774694783574,0.509,0.75,44,0.49
75,0.4933639323870165,0.758046614872364,0.508,0.75,44,0.49
76,0.49517857368526924,0.7591564927857936,0.509,0.75,44,0.49
77,0.4938967466420524,0.7569367369589345,0.508,0.75,44,0.49
78,0.4939541140288015,0.758046614872364,0.509,0.75,44,0.49
79,0.4902637158163909,0.7624861265260822,0.505,0.75,44,0.49
80,0.49105926620444235,0.7591564927857936,0.506,0.75,44,0.49
81,0.4891250393499148,0.7602663706992231,0.503,0.75,44,0.49
82,0.48692088131767003,0.7613762486126526,0.502,0.75,44,0.49
83,0.486891648877871,0.7591564927857936,0.498,0.75,44,0.49
84,0.4853200366706086,0.7624861265260822,0.502,0.74,44,0.49
85,0.4849070156288729,0.7624861265260822,0.5,0.75,44,0.49
86,0.4841825162100871,0.7635960044395117,0.5,0.75,44,0.49
87,0.4836324691838615,0.7647058823529411,0.502,0.74,44,0.49
88,0.48580576633242734,0.7624861265260822,0.504,0.75,44,0.49
89,0.4859231988776405,0.7647058823529411,0.506,0.74,44,0.49
90,0.4973855225677363,0.7513873473917869,0.513,0.74,44,0.49
91,0.49289131887281906,0.7569367369589345,0.507,0.76,44,0.49
92,0.4892184929829194,0.7524972253052165,0.505,0.74,44,0.49
93,0.48664196346629074,0.7469478357380688,0.511,0.73,44,0.49
94,0.49091054328803085,0.7602663706992231,0.5,0.76,44,0.49
95,0.48335532136220116,0.7524972253052165,0.507,0.75,44,0.49
96,0.48421705462096404,0.7458379578246392,0.503,0.74,44,0.49
97,0.48396189484360747,0.7602663706992231,0.504,0.74,44,0.49
98,0.4825821399490259,0.7569367369589345,0.51,0.73,44,0.49
99,0.48284726347629553,0.758046614872364,0.505,0.74,44,0.49
100,0.47952206111973056,0.7569367369589345,0.491,0.77,44,0.49
101,0.47779761284556693,0.7591564927857936,0.492,0.75,44,0.49
102,0.48280879169636376,0.7602663706992231,0.503,0.77,44,0.49
103,0.4855717872408995,0.7569367369589345,0.492,0.81,44,0.49
104,0.4775233258814711,0.7591564927857936,0.501,0.77,44,0.49
105,0.47683531422163883,0.7569367369589345,0.493,0.76,44,0.49
106,0.47626245175627835,0.755826859045505,0.499,0.76,44,0.49
107,0.4770762856789223,0.7547169811320755,0.495,0.76,44,0.49
108,0.4774761633259078,0.755826859045505,0.498,0.76,44,0.49
109,0.4791561821920096,0.758046614872364,0.493,0.77,44,0.49
110,0.4751042629055654,0.7602663706992231,0.497,0.77,44,0.49
111,0.4733532985525576,0.7591564927857936,0.499,0.78,44,0.49
112,0.47198186629554145,0.7613762486126526,0.497,0.78,44,0.49
113,0.47105708919242273,0.7613762486126526,0.5,0.79,44,0.49
114,0.46985212158614337,0.7624861265260822,0.5,0.78,44,0.49
115,0.4695128019026726,0.7624861265260822,0.503,0.78,44,0.49
116,0.46823722860061634,0.7602663706992231,0.5,0.78,44,0.49
117,0.4682893171559163,0.7569367369589345,0.5,0.78,44,0.49
118,0.46770184496200573,0.7613762486126526,0.502,0.78,44,0.49
