Fold,Epoch,Train Loss,Train Accuracy,val Loss,val Accuracy,Best Accuracy,Test Accuracy
1,0,0.672104371221442,0.6513157894736842,0.5429242849349976,0.7777777777777778,0
1,1,0.6350314899494773,0.6381578947368421,0.5091869831085205,0.7777777777777778,0
1,2,0.63459354952762,0.6381578947368421,0.4813863933086395,0.7777777777777778,0
1,3,0.6215127988865501,0.6381578947368421,0.47305160760879517,0.8333333333333334,0
1,4,0.603340462634438,0.6842105263157895,0.4810228943824768,0.8888888888888888,0
1,5,0.5944819889570537,0.7039473684210527,0.4174860715866089,0.8888888888888888,0
1,6,0.5890544590197111,0.6644736842105263,0.3759048283100128,0.8888888888888888,0
1,7,0.5734598134693346,0.7039473684210527,0.3705846965312958,0.8333333333333334,0
1,8,0.5699330944763986,0.7105263157894737,0.3746985197067261,0.8888888888888888,0
1,9,0.5621931458774366,0.7105263157894737,0.38496750593185425,0.9444444444444444,0
1,10,0.5408074746006414,0.7236842105263158,0.33136677742004395,0.8888888888888888,0
1,11,0.5361025835338392,0.75,0.309739351272583,0.8888888888888888,0
1,12,0.5262431220004433,0.75,0.3347647488117218,0.8888888888888888,0
1,13,0.5300634958242115,0.743421052631579,0.36441782116889954,0.8888888888888888,0
1,14,0.5080085302654066,0.7631578947368421,0.30725646018981934,0.8888888888888888,0
1,15,0.5036292107481706,0.75,0.30773890018463135,0.8333333333333334,0
1,16,0.519004291609714,0.7368421052631579,0.35192444920539856,0.8888888888888888,0
1,17,0.4875436613434239,0.8026315789473685,0.2935243844985962,0.8888888888888888,0
1,18,0.49961830597174794,0.7631578947368421,0.29191696643829346,0.8333333333333334,0
1,19,0.47539692960287394,0.7828947368421053,0.31843435764312744,0.8888888888888888,0
1,20,0.4743745954413163,0.7763157894736842,0.30100497603416443,0.8333333333333334,0
1,21,0.4798803172613445,0.7828947368421053,0.2899869680404663,0.8888888888888888,0
1,22,0.4843181434430574,0.7697368421052632,0.29387858510017395,0.8888888888888888,0
1,23,0.44499105842489944,0.7763157894736842,0.27289652824401855,0.8888888888888888,0
1,24,0.4499949781518233,0.7894736842105263,0.2657085657119751,0.8888888888888888,0
1,25,0.4376497927464937,0.8026315789473685,0.2885366678237915,0.8333333333333334,0
1,26,0.500299229433662,0.75,0.25139668583869934,0.8333333333333334,0
1,27,0.42906129360198975,0.8552631578947368,0.28802815079689026,0.8888888888888888,0
1,28,0.4626132469428213,0.8092105263157895,0.23096156120300293,0.9444444444444444,0
1,29,0.4330862415464301,0.8092105263157895,0.2890225648880005,0.8333333333333334,0
1,30,0.5091587948171716,0.756578947368421,0.23656590282917023,0.8333333333333334,0
1,31,0.4371524751186371,0.8223684210526315,0.21208275854587555,0.9444444444444444,0
1,32,0.402684034485566,0.8092105263157895,0.2356180101633072,0.9444444444444444,0
1,33,0.40067412508161443,0.8223684210526315,0.23280572891235352,0.9444444444444444,0
1,34,0.41924846329187093,0.8026315789473685,0.21288256347179413,0.9444444444444444,0
1,35,0.417903638199756,0.8092105263157895,0.19496184587478638,1.0,0
1,36,0.4548400734600268,0.8092105263157895,0.20274879038333893,0.8888888888888888,0
1,37,0.4363747835159302,0.8092105263157895,0.18793532252311707,0.9444444444444444,0
1,38,0.4285382722553454,0.8092105263157895,0.24944519996643066,0.9444444444444444,0
1,39,0.4097742328518315,0.8092105263157895,0.2165735960006714,0.9444444444444444,0
1,40,0.3944617102020665,0.8421052631578947,0.20333103835582733,0.9444444444444444,0
1,41,0.3962635068516982,0.8223684210526315,0.19473394751548767,0.9444444444444444,0
1,42,0.3997191018179843,0.8223684210526315,0.1996108889579773,0.8888888888888888,0
1,43,0.38543685957005147,0.8421052631578947,0.20688600838184357,0.9444444444444444,0
1,44,0.39192900532170344,0.8421052631578947,0.1999613642692566,0.9444444444444444,0
1,45,0.38861439729991715,0.8157894736842105,0.21460305154323578,0.9444444444444444,0
1,46,0.3932964111629285,0.8486842105263158,0.2514483332633972,0.9444444444444444,0
1,47,0.3996003944622843,0.8289473684210527,0.18310970067977905,0.8888888888888888,0
1,48,0.43263259530067444,0.7960526315789473,0.19508709013462067,0.8888888888888888,0
1,49,0.4810474938467929,0.7697368421052632,0.18000265955924988,0.8888888888888888,0
1,50,0.44707535756261724,0.8026315789473685,0.1554764360189438,1.0,0
1,51,0.39114202166858475,0.8355263157894737,0.2175740897655487,0.9444444444444444,0
1,52,0.4340535527781436,0.8223684210526315,0.2780260741710663,0.8888888888888888,0
1,53,0.41573849006703023,0.8355263157894737,0.21431037783622742,0.9444444444444444,0
1,54,0.38700779958775167,0.8355263157894737,0.161420539021492,0.9444444444444444,0
1,55,0.40094016727648285,0.8223684210526315,0.1543908715248108,1.0,0
1,56,0.4055719046216262,0.8092105263157895,0.1585533767938614,0.9444444444444444,0
1,57,0.40863972745443644,0.8157894736842105,0.1683209389448166,0.9444444444444444,0
1,58,0.3921607732772827,0.8355263157894737,0.20015135407447815,0.9444444444444444,0
1,59,0.4123042727771558,0.8092105263157895,0.20919901132583618,0.9444444444444444,0
1,60,0.3735544603121908,0.8486842105263158,0.19821780920028687,0.9444444444444444,0
1,61,0.3898026221676877,0.8157894736842105,0.1823550909757614,0.8888888888888888,0
1,62,0.4267768703008953,0.8092105263157895,0.16680662333965302,0.9444444444444444,0
1,63,0.4281041653532731,0.7763157894736842,0.16896598041057587,0.9444444444444444,0
1,64,0.41628659398932205,0.8026315789473685,0.16653884947299957,0.9444444444444444,0
1,65,0.39930957242062215,0.8289473684210527,0.16377466917037964,0.9444444444444444,0
1,66,0.3958250535161872,0.8092105263157895,0.19366945326328278,0.9444444444444444,0
1,67,0.390152887294167,0.868421052631579,0.23729059100151062,0.9444444444444444,0
1,68,0.39648034384376124,0.8355263157894737,0.21677178144454956,0.9444444444444444,0
1,69,0.38963175682645096,0.8421052631578947,0.17749540507793427,0.9444444444444444,0
1,70,0.3889435655192325,0.8223684210526315,0.16444168984889984,0.8888888888888888,0
1,71,0.3998117839035235,0.8289473684210527,0.15986187756061554,0.9444444444444444,0
1,72,0.3869669657004507,0.8223684210526315,0.15893001854419708,0.9444444444444444,0
1,73,0.36515908962801885,0.8355263157894737,0.16062378883361816,0.9444444444444444,0
