Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Accuracy
1,0,0.7041900701071384,0.33136094674556216,0.6951810717582703,0.3157894736842105,0.3157894736842105
1,1,0.6954229541078827,0.4437869822485207,0.6870805621147156,0.7894736842105263,0.7894736842105263
1,2,0.686699623539603,0.591715976331361,0.6743747591972351,0.7368421052631579,0.7894736842105263
1,3,0.6745687952408423,0.6745562130177515,0.6605528593063354,0.631578947368421,0.7894736842105263
1,4,0.6588129380045558,0.6686390532544378,0.6480243802070618,0.631578947368421,0.7894736842105263
1,5,0.646271264411994,0.6686390532544378,0.6408147811889648,0.631578947368421,0.7894736842105263
1,6,0.6322970926408937,0.6686390532544378,0.6383345127105713,0.631578947368421,0.7894736842105263
1,7,0.6281147098400184,0.6686390532544378,0.6384469866752625,0.631578947368421,0.7894736842105263
1,8,0.6261358973542615,0.6686390532544378,0.6386950612068176,0.631578947368421,0.7894736842105263
1,9,0.6233912985000385,0.6686390532544378,0.6357781291007996,0.631578947368421,0.7894736842105263
1,10,0.6183364883329742,0.6686390532544378,0.6284038424491882,0.631578947368421,0.7894736842105263
1,11,0.6145651650852,0.6686390532544378,0.6204986572265625,0.631578947368421,0.7894736842105263
1,12,0.6070106410415921,0.6686390532544378,0.6104069948196411,0.631578947368421,0.7894736842105263
1,13,0.6055256569173915,0.6686390532544378,0.6011243462562561,0.631578947368421,0.7894736842105263
1,14,0.6051665336422666,0.6686390532544378,0.5938786864280701,0.631578947368421,0.7894736842105263
1,15,0.5993284071690937,0.6686390532544378,0.5855410099029541,0.631578947368421,0.7894736842105263
1,16,0.6010523685336818,0.6745562130177515,0.577462375164032,0.631578947368421,0.7894736842105263
1,17,0.5963961101142612,0.6745562130177515,0.5712683796882629,0.631578947368421,0.7894736842105263
1,18,0.5924272269186889,0.6745562130177515,0.5658581256866455,0.7368421052631579,0.7894736842105263
1,19,0.5858542139713581,0.6863905325443787,0.5633726119995117,0.6842105263157895,0.7894736842105263
1,20,0.585245341591581,0.6745562130177515,0.5620715022087097,0.6842105263157895,0.7894736842105263
1,21,0.5802110109103502,0.6863905325443787,0.5541649460792542,0.7368421052631579,0.7894736842105263
1,22,0.5755278609208101,0.6804733727810651,0.5469179153442383,0.7368421052631579,0.7894736842105263
1,23,0.5712795553828133,0.6863905325443787,0.537009060382843,0.7368421052631579,0.7894736842105263
1,24,0.5705131934239314,0.6923076923076923,0.5250799059867859,0.7368421052631579,0.7894736842105263
1,25,0.5705673218478818,0.6982248520710059,0.5170203447341919,0.7368421052631579,0.7894736842105263
1,26,0.5594444564108313,0.7218934911242604,0.5098956227302551,0.7368421052631579,0.7894736842105263
1,27,0.5577360285809759,0.7159763313609467,0.5038718581199646,0.7368421052631579,0.7894736842105263
1,28,0.5561415933998379,0.7100591715976331,0.4992551803588867,0.7368421052631579,0.7894736842105263
1,29,0.5499302272260542,0.7041420118343196,0.48681649565696716,0.7894736842105263,0.7894736842105263
1,30,0.5505207907518691,0.6923076923076923,0.47983285784721375,0.7894736842105263,0.7894736842105263
1,31,0.5508070648069212,0.6863905325443787,0.47398802638053894,0.7894736842105263,0.7894736842105263
1,32,0.5459632506737342,0.6923076923076923,0.46806108951568604,0.7894736842105263,0.7894736842105263
1,33,0.5374973070692028,0.7100591715976331,0.45939210057258606,0.7894736842105263,0.7894736842105263
1,34,0.534806162647947,0.7100591715976331,0.4549189507961273,0.7894736842105263,0.7894736842105263
1,35,0.5296949613729173,0.7218934911242604,0.45238882303237915,0.7894736842105263,0.7894736842105263
1,36,0.5321271601160602,0.7041420118343196,0.4573797881603241,0.7894736842105263,0.7894736842105263
1,37,0.527724740596918,0.7100591715976331,0.4448124170303345,0.7894736842105263,0.7894736842105263
1,38,0.5284554639158869,0.6923076923076923,0.43574759364128113,0.7894736842105263,0.7894736842105263
1,39,0.5282865614580685,0.7100591715976331,0.4413259029388428,0.7894736842105263,0.7894736842105263
1,40,0.5229897809451853,0.6982248520710059,0.43225327134132385,0.7894736842105263,0.7894736842105263
1,41,0.5197224216701011,0.7396449704142012,0.42293402552604675,0.7894736842105263,0.7894736842105263
1,42,0.511653191591861,0.727810650887574,0.4246673583984375,0.8421052631578947,0.8421052631578947
1,43,0.5118471616823997,0.727810650887574,0.4359113872051239,0.8421052631578947,0.8421052631578947
1,44,0.5116306345843704,0.727810650887574,0.4206496477127075,0.8421052631578947,0.8421052631578947
1,45,0.5119242587033108,0.7337278106508875,0.4000186026096344,0.8947368421052632,0.8947368421052632
1,46,0.5052416698467097,0.7218934911242604,0.4040106534957886,0.8421052631578947,0.8947368421052632
1,47,0.4990901559062258,0.7455621301775148,0.4181085526943207,0.8421052631578947,0.8947368421052632
1,48,0.5004739891847915,0.7396449704142012,0.4108043313026428,0.8421052631578947,0.8947368421052632
1,49,0.49767365187582885,0.7514792899408284,0.3892808258533478,0.8947368421052632,0.8947368421052632
1,50,0.4964974868227039,0.7455621301775148,0.394025593996048,0.8947368421052632,0.8947368421052632
1,51,0.48566525998200183,0.757396449704142,0.3891635537147522,0.8947368421052632,0.8947368421052632
1,52,0.4933192602981477,0.7396449704142012,0.3759981095790863,0.8947368421052632,0.8947368421052632
1,53,0.48246130435424445,0.7514792899408284,0.3623168468475342,0.8947368421052632,0.8947368421052632
1,54,0.4821144360056996,0.757396449704142,0.3623723089694977,0.8947368421052632,0.8947368421052632
1,55,0.4738516804910976,0.7633136094674556,0.3673306703567505,0.8947368421052632,0.8947368421052632
1,56,0.47335268125026186,0.7692307692307693,0.3632495403289795,0.8947368421052632,0.8947368421052632
1,57,0.46874407004322527,0.7514792899408284,0.34583041071891785,0.8947368421052632,0.8947368421052632
1,58,0.4694718429322779,0.7751479289940828,0.34197452664375305,0.8947368421052632,0.8947368421052632
1,59,0.46067515139043685,0.7869822485207101,0.3478211760520935,0.8947368421052632,0.8947368421052632
1,60,0.4582487383537744,0.7869822485207101,0.3323068916797638,0.8947368421052632,0.8947368421052632
1,61,0.448808117554738,0.7869822485207101,0.3484662175178528,0.8947368421052632,0.8947368421052632
1,62,0.4599276892179568,0.7869822485207101,0.337957501411438,0.8947368421052632,0.8947368421052632
1,63,0.4500198605850603,0.7633136094674556,0.326237291097641,0.8947368421052632,0.8947368421052632
1,64,0.4463901115945105,0.7928994082840237,0.31661391258239746,0.8947368421052632,0.8947368421052632
1,65,0.44361446947741084,0.8106508875739645,0.312764436006546,0.8947368421052632,0.8947368421052632
1,66,0.4440248694998273,0.7869822485207101,0.3129482567310333,0.8947368421052632,0.8947368421052632
1,67,0.44425658537791324,0.757396449704142,0.3142225742340088,0.8947368421052632,0.8947368421052632
1,68,0.4226696166766466,0.8047337278106509,0.29970818758010864,0.8947368421052632,0.8947368421052632
1,69,0.434747722374617,0.7988165680473372,0.31426772475242615,0.8947368421052632,0.8947368421052632
1,70,0.4307821251936918,0.7928994082840237,0.2993851900100708,0.8947368421052632,0.8947368421052632
1,71,0.43430059389955195,0.7928994082840237,0.30284586548805237,0.8947368421052632,0.8947368421052632
1,72,0.418442438340046,0.8106508875739645,0.29175999760627747,0.8947368421052632,0.8947368421052632
1,73,0.42355467405544933,0.7988165680473372,0.2943757474422455,0.8947368421052632,0.8947368421052632
1,74,0.41804774273076706,0.8165680473372781,0.3057261109352112,0.8421052631578947,0.8947368421052632
1,75,0.42622951960422584,0.8047337278106509,0.28543880581855774,0.8947368421052632,0.8947368421052632
1,76,0.4147345866324634,0.8047337278106509,0.28255921602249146,0.8947368421052632,0.8947368421052632
1,77,0.4096901353294327,0.8224852071005917,0.28699544072151184,0.8947368421052632,0.8947368421052632
1,78,0.40886561563734475,0.8047337278106509,0.28544145822525024,0.8421052631578947,0.8947368421052632
1,79,0.4096084261787008,0.8106508875739645,0.2904234230518341,0.8421052631578947,0.8947368421052632
1,80,0.4038831014957654,0.834319526627219,0.2789100706577301,0.8947368421052632,0.8947368421052632
1,81,0.4140609212704664,0.8224852071005917,0.29333534836769104,0.8421052631578947,0.8947368421052632
1,82,0.41778347107785696,0.8284023668639053,0.30250465869903564,0.8421052631578947,0.8947368421052632
1,83,0.40680591259482346,0.834319526627219,0.27221623063087463,0.8947368421052632,0.8947368421052632
1,84,0.40712625634740796,0.8165680473372781,0.2719546854496002,0.8947368421052632,0.8947368421052632
1,85,0.40121284903153864,0.8165680473372781,0.2978031039237976,0.8421052631578947,0.8947368421052632
1,86,0.3985097464725111,0.834319526627219,0.33344727754592896,0.8421052631578947,0.8947368421052632
1,87,0.41673122346401215,0.8284023668639053,0.2776152193546295,0.8421052631578947,0.8947368421052632
1,88,0.3888660889758161,0.8520710059171598,0.2697943449020386,0.8947368421052632,0.8947368421052632
1,89,0.3981623219315117,0.8224852071005917,0.2712927460670471,0.8947368421052632,0.8947368421052632
1,90,0.39290766708949615,0.8224852071005917,0.26970258355140686,0.8947368421052632,0.8947368421052632
1,91,0.41817129839806866,0.834319526627219,0.2692641019821167,0.8947368421052632,0.8947368421052632
1,92,0.3980680391985989,0.8106508875739645,0.27269911766052246,0.8421052631578947,0.8947368421052632
1,93,0.3951016191900129,0.8284023668639053,0.26988720893859863,0.9473684210526315,0.9473684210526315
1,94,0.4004585827596089,0.8106508875739645,0.26811760663986206,0.9473684210526315,0.9473684210526315
1,95,0.39383412968124865,0.8106508875739645,0.2646940350532532,0.8947368421052632,0.9473684210526315
1,96,0.3979600540985017,0.8106508875739645,0.27493053674697876,0.8421052631578947,0.9473684210526315
1,97,0.39840677530455165,0.8224852071005917,0.2752059996128082,0.8421052631578947,0.9473684210526315
1,98,0.39494303521319957,0.8224852071005917,0.26365137100219727,0.8947368421052632,0.9473684210526315
1,99,0.3951145622151843,0.8106508875739645,0.2642098069190979,0.8947368421052632,0.9473684210526315
1,100,0.38546864714848217,0.8402366863905325,0.25984442234039307,0.8947368421052632,0.9473684210526315
1,101,0.40453337388631155,0.8402366863905325,0.26108771562576294,0.8947368421052632,0.9473684210526315
1,102,0.3984968840370517,0.8106508875739645,0.25852084159851074,0.9473684210526315,0.9473684210526315
1,103,0.3885506398579073,0.8402366863905325,0.2599959671497345,0.8947368421052632,0.9473684210526315
1,104,0.391577582034839,0.8402366863905325,0.26098617911338806,0.8947368421052632,0.9473684210526315
1,105,0.3849250526117855,0.863905325443787,0.2671176493167877,0.8421052631578947,0.9473684210526315
1,106,0.38609562505631756,0.8224852071005917,0.26420778036117554,0.8421052631578947,0.9473684210526315
1,107,0.374448520544718,0.8579881656804734,0.2619377672672272,0.9473684210526315,0.9473684210526315
1,108,0.3933604005173113,0.8284023668639053,0.26298078894615173,0.9473684210526315,0.9473684210526315
1,109,0.38738881518854895,0.8402366863905325,0.26105406880378723,0.8947368421052632,0.9473684210526315
1,110,0.391465716813443,0.8165680473372781,0.26568326354026794,0.8421052631578947,0.9473684210526315
1,111,0.3830642289311223,0.8402366863905325,0.26025471091270447,0.9473684210526315,0.9473684210526315
1,112,0.3798743514619635,0.8284023668639053,0.25847092270851135,0.9473684210526315,0.9473684210526315
1,113,0.3835722005226203,0.8224852071005917,0.258288711309433,0.9473684210526315,0.9473684210526315
1,114,0.38279791061694807,0.8402366863905325,0.25739341974258423,0.9473684210526315,0.9473684210526315
1,115,0.3768368938265467,0.8284023668639053,0.2590120732784271,0.8947368421052632,0.9473684210526315
1,116,0.38317518897310515,0.8284023668639053,0.2672715485095978,0.9473684210526315,0.9473684210526315
1,117,0.38654624428269424,0.8224852071005917,0.2585861086845398,0.9473684210526315,0.9473684210526315
1,118,0.3836360956437489,0.8165680473372781,0.25915563106536865,0.8421052631578947,0.9473684210526315
1,119,0.3858213354144576,0.8402366863905325,0.26355084776878357,0.8421052631578947,0.9473684210526315
1,120,0.3813103232863387,0.8402366863905325,0.2614133358001709,0.8421052631578947,0.9473684210526315
1,121,0.36878115026908515,0.863905325443787,0.2641235888004303,0.9473684210526315,0.9473684210526315
1,122,0.3845647857386685,0.8520710059171598,0.26723775267601013,0.9473684210526315,0.9473684210526315
1,123,0.3865066876072855,0.8520710059171598,0.2597615420818329,0.9473684210526315,0.9473684210526315
1,124,0.38269517866112074,0.8461538461538461,0.25979459285736084,0.8947368421052632,0.9473684210526315
1,125,0.37532077421098065,0.834319526627219,0.25993767380714417,0.8947368421052632,0.9473684210526315
1,126,0.38072885564093056,0.8284023668639053,0.26064202189445496,0.8947368421052632,0.9473684210526315
1,127,0.3870641736412895,0.8224852071005917,0.26016709208488464,0.8947368421052632,0.9473684210526315
1,128,0.3743348897561519,0.8698224852071006,0.2606027126312256,0.8947368421052632,0.9473684210526315
1,129,0.37467675395971217,0.834319526627219,0.2633761465549469,0.9473684210526315,0.9473684210526315
1,130,0.3757879261434431,0.8165680473372781,0.2634669840335846,0.9473684210526315,0.9473684210526315
1,131,0.3782970249300172,0.8461538461538461,0.26169753074645996,0.9473684210526315,0.9473684210526315
1,132,0.38214984377460365,0.8284023668639053,0.26035770773887634,0.8947368421052632,0.9473684210526315
1,133,0.3804516464295472,0.8402366863905325,0.2601514756679535,0.8947368421052632,0.9473684210526315
1,134,0.37775678923849526,0.834319526627219,0.25998836755752563,0.8947368421052632,0.9473684210526315
1,135,0.376645294166881,0.8284023668639053,0.26010629534721375,0.8947368421052632,0.9473684210526315
1,136,0.37681229862235704,0.8461538461538461,0.2600637376308441,0.8947368421052632,0.9473684210526315
1,137,0.3821252097744913,0.8224852071005917,0.26022791862487793,0.8947368421052632,0.9473684210526315
1,138,0.3899289806918985,0.8284023668639053,0.26010236144065857,0.8947368421052632,0.9473684210526315
1,139,0.3819892283022051,0.8461538461538461,0.25983086228370667,0.8947368421052632,0.9473684210526315
1,140,0.3839353871416058,0.8284023668639053,0.2595407962799072,0.8947368421052632,0.9473684210526315
1,141,0.38393164739100893,0.8402366863905325,0.25957512855529785,0.8947368421052632,0.9473684210526315
1,142,0.3711168050942336,0.8461538461538461,0.25996294617652893,0.8947368421052632,0.9473684210526315
1,143,0.4187330670610687,0.7928994082840237,0.2602972686290741,0.8947368421052632,0.9473684210526315
1,144,0.37951280114918773,0.8461538461538461,0.2603905200958252,0.8947368421052632,0.9473684210526315
1,145,0.37504508244920765,0.8284023668639053,0.26069167256355286,0.8947368421052632,0.9473684210526315
1,146,0.3729752788882284,0.8461538461538461,0.26080143451690674,0.8947368421052632,0.9473684210526315
1,147,0.38531958880509143,0.8165680473372781,0.26085615158081055,0.8947368421052632,0.9473684210526315
1,148,0.3864923803763982,0.8284023668639053,0.2607688009738922,0.8947368421052632,0.9473684210526315
