Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6287321368279918,0.6403995560488346,0.568,0.68,0,0.568
1,0.5582087391555376,0.7247502774694784,0.537,0.76,1,0.537
2,0.5381395481402813,0.7347391786903441,0.506,0.81,2,0.506
3,0.5270911712989161,0.7480577136514983,0.504,0.83,3,0.504
4,0.5167410570991687,0.7547169811320755,0.501,0.75,4,0.501
5,0.5161464214324951,0.753607103218646,0.495,0.76,5,0.495
6,0.5127843988689281,0.7469478357380688,0.506,0.75,5,0.495
7,0.5166549253940053,0.7458379578246392,0.512,0.73,5,0.495
8,0.516661938465925,0.7524972253052165,0.508,0.75,5,0.495
9,0.5134176644977269,0.753607103218646,0.492,0.75,9,0.492
10,0.5079494191790527,0.7513873473917869,0.496,0.75,9,0.492
11,0.5096176543689594,0.7458379578246392,0.497,0.75,9,0.492
12,0.5096261882193213,0.7513873473917869,0.5,0.74,9,0.492
13,0.510793407074487,0.7502774694783574,0.494,0.76,9,0.492
14,0.5079870205806707,0.7513873473917869,0.496,0.74,9,0.492
15,0.508514678521241,0.7491675915649278,0.493,0.75,9,0.492
16,0.5070556822779705,0.7480577136514983,0.493,0.74,9,0.492
17,0.5073708408118353,0.7491675915649278,0.493,0.74,9,0.492
18,0.5067563887011595,0.7491675915649278,0.491,0.74,18,0.491
19,0.5064275525386273,0.7513873473917869,0.493,0.74,18,0.491
20,0.5062773268707055,0.7502774694783574,0.49,0.74,20,0.49
21,0.5053743751808488,0.7513873473917869,0.491,0.74,20,0.49
22,0.5054037159145474,0.753607103218646,0.488,0.75,22,0.488
23,0.5044600279230653,0.7491675915649278,0.493,0.75,22,0.488
24,0.5040739839204011,0.7469478357380688,0.488,0.74,22,0.488
25,0.5038641970046485,0.7491675915649278,0.494,0.74,22,0.488
26,0.5035694744623991,0.753607103218646,0.489,0.74,22,0.488
27,0.5037840400862773,0.753607103218646,0.487,0.74,27,0.487
28,0.5152675200679591,0.7524972253052165,0.513,0.72,27,0.487
29,0.5098807473194585,0.7469478357380688,0.511,0.73,27,0.487
30,0.5139649749529878,0.7447280799112098,0.499,0.75,27,0.487
31,0.5129410107511527,0.7524972253052165,0.517,0.79,27,0.487
32,0.5085285964207962,0.7513873473917869,0.506,0.72,27,0.487
33,0.5096462233018928,0.7524972253052165,0.513,0.73,27,0.487
34,0.5115558958046974,0.753607103218646,0.509,0.74,27,0.487
35,0.5092249718410987,0.7491675915649278,0.509,0.74,27,0.487
36,0.5116437369591652,0.7502774694783574,0.518,0.73,27,0.487
37,0.5151097207732259,0.7480577136514983,0.524,0.72,27,0.487
38,0.5203106732466377,0.7402885682574917,0.525,0.72,27,0.487
39,0.5354696231895228,0.7391786903440621,0.484,0.81,39,0.484
40,0.5239112309689792,0.7380688124306326,0.485,0.75,39,0.484
41,0.5232741569771486,0.7458379578246392,0.472,0.81,41,0.472
42,0.5156285197832741,0.7502774694783574,0.476,0.81,41,0.472
43,0.5133917116364681,0.7491675915649278,0.474,0.77,41,0.472
44,0.5116455983970062,0.7513873473917869,0.476,0.81,41,0.472
45,0.5140471164711837,0.7513873473917869,0.47,0.8,45,0.47
46,0.5099726266720715,0.753607103218646,0.478,0.8,45,0.47
47,0.5083336322242756,0.7491675915649278,0.475,0.79,45,0.47
