Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
0,0.704459694627527,0.496996996996997,0.729,0.4986449864498645,0,0.729
1,0.7064179053893677,0.4891891891891892,0.706,0.4986449864498645,1,0.706
2,0.7003930675374853,0.5006006006006006,0.714,0.4986449864498645,1,0.706
3,0.7000660828283957,0.496996996996997,0.696,0.4986449864498645,3,0.696
4,0.6969656072221361,0.4864864864864865,0.693,0.4986449864498645,4,0.693
5,0.6953656789418813,0.4990990990990991,0.693,0.4986449864498645,4,0.693
6,0.6946542370068777,0.496996996996997,0.694,0.4986449864498645,4,0.693
7,0.6950574624287832,0.48348348348348347,0.693,0.4986449864498645,4,0.693
8,0.6936357991473453,0.4972972972972973,0.693,0.4959349593495935,4,0.693
9,0.693162375026279,0.5027027027027027,0.693,0.4986449864498645,4,0.693
10,0.6928471185781576,0.5033033033033033,0.693,0.4986449864498645,4,0.693
11,0.6931111643980216,0.5027027027027027,0.693,0.4932249322493225,4,0.693
12,0.6930758586516967,0.4933933933933934,0.693,0.4986449864498645,4,0.693
13,0.6931089002448875,0.5015015015015015,0.693,0.4959349593495935,4,0.693
14,0.6929300267417151,0.4996996996996997,0.693,0.4932249322493225,4,0.693
15,0.6928509105433215,0.4948948948948949,0.693,0.4932249322493225,4,0.693
16,0.6935130262876058,0.4921921921921922,0.694,0.4959349593495935,4,0.693
17,0.6944758300308709,0.49309309309309307,0.693,0.5311653116531165,4,0.693
18,0.6930385369796295,0.4996996996996997,0.693,0.4986449864498645,4,0.693
19,0.6931937699561362,0.4873873873873874,0.693,0.4986449864498645,4,0.693
20,0.6947540868867983,0.5003003003003003,0.702,0.4986449864498645,4,0.693
21,0.6965411844196262,0.5045045045045045,0.693,0.4986449864498645,4,0.693
22,0.6984506769581242,0.49519519519519517,0.698,0.4986449864498645,4,0.693
23,0.6962325270827469,0.4993993993993994,0.693,0.4986449864498645,4,0.693
24,0.6933375704395879,0.4993993993993994,0.693,0.4986449864498645,4,0.693
25,0.6933108123573097,0.4993993993993994,0.693,0.4986449864498645,4,0.693
26,0.6932929261668667,0.4993993993993994,0.693,0.4986449864498645,4,0.693
27,0.6932589999906293,0.4993993993993994,0.693,0.4986449864498645,4,0.693
28,0.6932482992206608,0.4993993993993994,0.693,0.4986449864498645,4,0.693
29,0.6932249853202889,0.4993993993993994,0.693,0.4986449864498645,4,0.693
30,0.69312509996397,0.4996996996996997,0.693,0.4986449864498645,4,0.693
31,0.6929567970671096,0.4996996996996997,0.693,0.4986449864498645,4,0.693
32,0.6924537684466388,0.4996996996996997,0.693,0.4986449864498645,4,0.693
33,0.6914960994734778,0.5171171171171172,0.695,0.4986449864498645,4,0.693
34,0.6900861324848714,0.4993993993993994,0.695,0.4986449864498645,4,0.693
35,0.6883331538678648,0.5336336336336336,0.714,0.4986449864498645,4,0.693
36,0.6933070167406902,0.5369369369369369,0.697,0.5284552845528455,4,0.693
37,0.6881867791797306,0.5426426426426426,0.695,0.5691056910569106,4,0.693
38,0.688926199606589,0.5366366366366366,0.703,0.5013550135501355,4,0.693
39,0.6884884826413862,0.5441441441441441,0.701,0.5392953929539296,4,0.693
40,0.687150199706848,0.548948948948949,0.7,0.5338753387533876,4,0.693
41,0.6857072813732846,0.56006006006006,0.699,0.5365853658536586,4,0.693
42,0.6856299628008593,0.5540540540540541,0.7,0.5338753387533876,4,0.693
43,0.6863809264099991,0.5531531531531532,0.699,0.5311653116531165,4,0.693
44,0.685192178355323,0.5483483483483483,0.7,0.5365853658536586,4,0.693
45,0.6853667849534982,0.5543543543543543,0.699,0.5311653116531165,4,0.693
46,0.6844736585745941,0.5528528528528529,0.7,0.5501355013550135,4,0.693
47,0.6841635886613313,0.5567567567567567,0.699,0.5447154471544715,4,0.693
48,0.6840556558546004,0.5519519519519519,0.699,0.5609756097560976,4,0.693
49,0.6846888081805484,0.5522522522522523,0.714,0.4878048780487805,4,0.693
50,0.6875761788170617,0.5504504504504505,0.698,0.5230352303523035,4,0.693
51,0.68229058823428,0.5624624624624625,0.698,0.5284552845528455,4,0.693
52,0.6811778832484294,0.56006006006006,0.697,0.5474254742547425,4,0.693
53,0.6809128220732864,0.5609609609609609,0.697,0.5392953929539296,4,0.693
54,0.680101733451133,0.563963963963964,0.696,0.5745257452574526,4,0.693
55,0.6828223766149343,0.557957957957958,0.697,0.5420054200542005,4,0.693
56,0.6805530510865174,0.5642642642642642,0.696,0.5555555555555556,4,0.693
57,0.6817031978486895,0.5585585585585585,0.694,0.5555555555555556,4,0.693
58,0.6802311669240843,0.5606606606606607,0.693,0.5528455284552846,4,0.693
59,0.6787047373997914,0.5693693693693693,0.695,0.5636856368563685,4,0.693
60,0.6800307533762476,0.5603603603603604,0.694,0.5636856368563685,4,0.693
61,0.6792116484484515,0.566066066066066,0.692,0.5691056910569106,61,0.692
62,0.6789150882769633,0.5645645645645646,0.693,0.5663956639566395,61,0.692
63,0.6792421053837727,0.5744744744744745,0.691,0.5636856368563685,63,0.691
64,0.6783893046078381,0.5696696696696697,0.691,0.5636856368563685,63,0.691
65,0.6788257176453645,0.5678678678678679,0.692,0.5663956639566395,63,0.691
66,0.6773227633656682,0.5753753753753754,0.69,0.5582655826558266,66,0.69
67,0.678133819482706,0.5702702702702702,0.691,0.5609756097560976,66,0.69
68,0.6771091769765447,0.5744744744744745,0.69,0.5501355013550135,66,0.69
69,0.6766347481323792,0.5771771771771772,0.691,0.5392953929539296,66,0.69
70,0.6763937564941498,0.5768768768768768,0.689,0.5501355013550135,70,0.689
71,0.6770478578301163,0.5786786786786787,0.687,0.5663956639566395,71,0.687
72,0.6758336614918065,0.5735735735735735,0.688,0.5474254742547425,71,0.687
73,0.6763408335121545,0.5747747747747748,0.688,0.5447154471544715,71,0.687
74,0.6758659956333516,0.5768768768768768,0.687,0.5447154471544715,71,0.687
75,0.6745049419345799,0.5801801801801801,0.685,0.5528455284552846,75,0.685
76,0.6733400621929684,0.5864864864864865,0.683,0.5528455284552846,76,0.683
77,0.6742119862152649,0.5837837837837838,0.686,0.5501355013550135,76,0.683
78,0.6744786441147148,0.5831831831831832,0.682,0.5555555555555556,78,0.682
79,0.6722212808268206,0.587987987987988,0.681,0.5799457994579946,79,0.681
80,0.6711120297958901,0.5888888888888889,0.681,0.5663956639566395,79,0.681
81,0.6696328290947923,0.5894894894894895,0.679,0.5636856368563685,81,0.679
82,0.6691570904877808,0.5945945945945946,0.677,0.5718157181571816,82,0.677
83,0.6691307634204715,0.5930930930930931,0.68,0.5636856368563685,82,0.677
84,0.6682170088942703,0.5930930930930931,0.682,0.5474254742547425,82,0.677
85,0.6691306616808917,0.5933933933933934,0.686,0.5609756097560976,82,0.677
86,0.6702487742578661,0.5930930930930931,0.69,0.5420054200542005,82,0.677
87,0.6722422799548587,0.5927927927927928,0.691,0.5284552845528455,82,0.677
88,0.6709696108872468,0.587987987987988,0.681,0.5528455284552846,82,0.677
89,0.6688889436535649,0.5990990990990991,0.682,0.5555555555555556,82,0.677
90,0.6666325480014355,0.6015015015015015,0.683,0.5365853658536586,82,0.677
91,0.6678043813676805,0.6009009009009009,0.683,0.5365853658536586,82,0.677
92,0.665974943559091,0.6066066066066066,0.681,0.5284552845528455,82,0.677
93,0.664778620559532,0.6021021021021021,0.679,0.5474254742547425,82,0.677
94,0.6631496991481151,0.606006006006006,0.68,0.5338753387533876,82,0.677
95,0.6624854195941318,0.6066066066066066,0.675,0.5555555555555556,95,0.675
96,0.6612272996444244,0.6102102102102102,0.679,0.5447154471544715,95,0.675
97,0.6622951861258384,0.6123123123123123,0.677,0.5501355013550135,95,0.675
98,0.6623601858322327,0.6048048048048048,0.677,0.5528455284552846,95,0.675
99,0.6604468419387176,0.6045045045045045,0.68,0.6178861788617886,95,0.675
100,0.6575864015756785,0.6138138138138138,0.667,0.5609756097560976,100,0.667
101,0.6531494712686395,0.6222222222222222,0.669,0.5609756097560976,100,0.667
102,0.651867677069999,0.6222222222222222,0.665,0.5663956639566395,102,0.665
103,0.6506374324764217,0.6246246246246246,0.665,0.5745257452574526,102,0.665
104,0.6497883826046734,0.6249249249249249,0.663,0.5853658536585366,104,0.663
105,0.6492918177051945,0.6234234234234234,0.663,0.5772357723577236,104,0.663
106,0.648181004245002,0.6249249249249249,0.662,0.5853658536585366,106,0.662
107,0.648016943945899,0.624024024024024,0.662,0.5745257452574526,106,0.662
108,0.6474329830289961,0.6243243243243243,0.661,0.5799457994579946,108,0.661
109,0.6466589595462466,0.6264264264264264,0.66,0.5772357723577236,109,0.66
110,0.6461783982611992,0.6258258258258258,0.659,0.5907859078590786,110,0.659
111,0.6451837410439958,0.6291291291291291,0.658,0.5853658536585366,111,0.658
112,0.6443379684611483,0.6264264264264264,0.658,0.5907859078590786,111,0.658
113,0.6440423598160615,0.6234234234234234,0.659,0.5799457994579946,111,0.658
114,0.6461529305031349,0.6249249249249249,0.665,0.5826558265582655,111,0.658
115,0.6465016733060728,0.6201201201201201,0.662,0.5880758807588076,111,0.658
116,0.6480910975653846,0.6213213213213213,0.665,0.5853658536585366,111,0.658
117,0.6479635201058946,0.621021021021021,0.66,0.5989159891598916,111,0.658
118,0.646049250353564,0.6231231231231231,0.659,0.5880758807588076,111,0.658
119,0.6447556980379351,0.6288288288288288,0.656,0.5934959349593496,119,0.656
120,0.6425666161843606,0.6327327327327328,0.654,0.5989159891598916,120,0.654
