Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6274815277836299,0.6415094339622641,0.575,0.67,0,0.575
1,0.5586757854073744,0.7236403995560489,0.544,0.74,1,0.544
2,0.5404912372441191,0.7358490566037735,0.517,0.76,2,0.517
3,0.531305145344115,0.7447280799112098,0.508,0.81,3,0.508
4,0.51895261956968,0.7524972253052165,0.519,0.74,3,0.508
5,0.5192295227212197,0.7458379578246392,0.495,0.78,5,0.495
6,0.5116576572567986,0.7513873473917869,0.51,0.75,5,0.495
7,0.5153617606178902,0.7469478357380688,0.503,0.76,5,0.495
8,0.5109271179227268,0.7447280799112098,0.514,0.73,5,0.495
9,0.5151379970744765,0.7469478357380688,0.512,0.75,5,0.495
10,0.5121571175696186,0.758046614872364,0.518,0.72,5,0.495
11,0.5144527949616065,0.755826859045505,0.502,0.76,5,0.495
12,0.5086718852922204,0.7524972253052165,0.512,0.73,5,0.495
13,0.50940602693653,0.7469478357380688,0.504,0.75,5,0.495
14,0.5094756010039135,0.7513873473917869,0.507,0.75,5,0.495
15,0.5090391155783001,0.755826859045505,0.52,0.71,5,0.495
16,0.5141674441912859,0.753607103218646,0.5,0.75,5,0.495
17,0.5067002539927105,0.7547169811320755,0.517,0.72,5,0.495
18,0.5113143399275103,0.7480577136514983,0.503,0.75,5,0.495
19,0.5065288397997254,0.7502774694783574,0.514,0.72,5,0.495
20,0.5095213315430016,0.7458379578246392,0.512,0.73,5,0.495
21,0.5096925507970443,0.7513873473917869,0.507,0.73,5,0.495
22,0.5082607351814074,0.7524972253052165,0.515,0.74,5,0.495
23,0.5098468936177655,0.7569367369589345,0.512,0.75,5,0.495
24,0.5084312727693447,0.7491675915649278,0.512,0.73,5,0.495
25,0.5101246628393475,0.755826859045505,0.523,0.73,5,0.495
26,0.5114089104529888,0.7569367369589345,0.517,0.73,5,0.495
27,0.5107850481349805,0.7502774694783574,0.52,0.73,5,0.495
28,0.5135979903458755,0.7480577136514983,0.529,0.71,5,0.495
29,0.5174349906309595,0.7447280799112098,0.533,0.7,5,0.495
30,0.5256663170559425,0.7413984461709212,0.514,0.74,5,0.495
31,0.5281727304403049,0.7425083240843507,0.519,0.72,5,0.495
32,0.5285380956996956,0.7402885682574917,0.505,0.77,5,0.495
33,0.5192934995585355,0.7402885682574917,0.497,0.75,5,0.495
34,0.5261155463813015,0.7369589345172031,0.514,0.73,5,0.495
35,0.5187603000233096,0.7524972253052165,0.504,0.81,5,0.495
36,0.5116591316117562,0.753607103218646,0.497,0.76,5,0.495
37,0.5168498438616571,0.7469478357380688,0.494,0.78,37,0.494
38,0.5119509163925571,0.7547169811320755,0.498,0.77,37,0.494
39,0.5067794487525302,0.7569367369589345,0.485,0.77,39,0.485
40,0.5074864579457686,0.7591564927857936,0.488,0.78,39,0.485
41,0.5061592904894254,0.7524972253052165,0.488,0.77,39,0.485
42,0.5069280384846453,0.7613762486126526,0.49,0.77,39,0.485
43,0.5078262638767869,0.7569367369589345,0.486,0.77,39,0.485
44,0.5068228051942938,0.7569367369589345,0.486,0.78,39,0.485
45,0.5047290321526332,0.758046614872364,0.485,0.77,39,0.485
46,0.5048007922584024,0.755826859045505,0.487,0.77,39,0.485
47,0.5028369224131041,0.7602663706992231,0.485,0.8,39,0.485
48,0.5009920357930144,0.7613762486126526,0.483,0.78,48,0.483
49,0.5033716312325358,0.758046614872364,0.491,0.78,48,0.483
50,0.49612264085424596,0.7547169811320755,0.499,0.74,48,0.483
51,0.4996466302084473,0.7591564927857936,0.507,0.74,48,0.483
52,0.5002263275189087,0.753607103218646,0.518,0.73,48,0.483
53,0.5050262650361204,0.7513873473917869,0.529,0.72,48,0.483
54,0.5158597351145929,0.7413984461709212,0.526,0.7,48,0.483
55,0.5150349572482834,0.730299667036626,0.519,0.72,48,0.483
56,0.5115057044434097,0.7402885682574917,0.498,0.76,48,0.483
57,0.5026779382197097,0.753607103218646,0.499,0.75,48,0.483
58,0.49974064520672873,0.7547169811320755,0.493,0.76,48,0.483
59,0.49782764038420413,0.758046614872364,0.501,0.74,48,0.483
60,0.4949562430348698,0.753607103218646,0.497,0.75,48,0.483
61,0.49432809920475035,0.7602663706992231,0.499,0.75,48,0.483
62,0.4912505516995336,0.7635960044395117,0.492,0.76,48,0.483
63,0.4887702055895633,0.7635960044395117,0.484,0.78,48,0.483
64,0.48702163170696494,0.7647058823529411,0.491,0.76,48,0.483
65,0.4867853542146884,0.758046614872364,0.49,0.76,48,0.483
66,0.4865421438455317,0.7613762486126526,0.491,0.77,48,0.483
67,0.48577189369418644,0.758046614872364,0.49,0.75,48,0.483
68,0.4858772920384656,0.7591564927857936,0.493,0.76,48,0.483
69,0.48579606749572185,0.7613762486126526,0.494,0.76,48,0.483
70,0.4842643190369622,0.7635960044395117,0.486,0.76,48,0.483
71,0.48443510923348576,0.7602663706992231,0.486,0.76,48,0.483
72,0.4851470605183918,0.7591564927857936,0.493,0.75,48,0.483
73,0.48603156579453727,0.7647058823529411,0.488,0.77,48,0.483
74,0.4823765092168611,0.7602663706992231,0.489,0.75,48,0.483
75,0.4839701664765323,0.7635960044395117,0.486,0.77,48,0.483
76,0.4838700447806243,0.7635960044395117,0.487,0.75,48,0.483
77,0.4830718013177834,0.7669256381798002,0.483,0.78,48,0.483
78,0.4831596709680346,0.758046614872364,0.49,0.78,48,0.483
79,0.48241604156750817,0.7669256381798002,0.496,0.76,48,0.483
80,0.48393525462700976,0.7658157602663707,0.499,0.76,48,0.483
81,0.48226632225791305,0.758046614872364,0.497,0.76,48,0.483
82,0.4842353954530847,0.7602663706992231,0.515,0.76,48,0.483
83,0.4875251481621697,0.758046614872364,0.494,0.78,48,0.483
84,0.4812621164500515,0.7624861265260822,0.489,0.76,48,0.483
85,0.4821884193841149,0.7569367369589345,0.51,0.75,48,0.483
86,0.48170813390536527,0.7669256381798002,0.495,0.76,48,0.483
87,0.47876047654765824,0.758046614872364,0.492,0.76,48,0.483
88,0.48201690764723554,0.7635960044395117,0.479,0.79,88,0.479
