Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
1,0,0.7269322966274462,0.5131578947368421,0.7658447623252869,0.4444444444444444,99999,0
1,1,0.7245061240698162,0.5131578947368421,0.7353949546813965,0.4444444444444444,99999,0
1,2,0.7057395263722068,0.5197368421052632,0.6975044012069702,0.4444444444444444,99999,0
1,3,0.6916290302025644,0.506578947368421,0.6678538918495178,0.7222222222222222,99999,0
1,4,0.6782040878346092,0.5789473684210527,0.6555218696594238,0.6111111111111112,99999,0
1,5,0.6772876507357547,0.5986842105263158,0.6512673497200012,0.6111111111111112,99999,0
1,6,0.6805199604285391,0.5723684210526315,0.6488645076751709,0.6666666666666666,99999,0
1,7,0.6750904760862652,0.5657894736842105,0.6543179750442505,0.6111111111111112,99999,0
1,8,0.6753797907578317,0.5592105263157895,0.6650667190551758,0.6666666666666666,99999,0
1,9,0.6761224552204734,0.5263157894736842,0.6706997752189636,0.6666666666666666,99999,0
1,10,0.6686864683502599,0.5789473684210527,0.6626155972480774,0.6111111111111112,99999,0
1,11,0.6644812414520666,0.625,0.6599665880203247,0.6666666666666666,99999,0
1,12,0.6596356567583586,0.6052631578947368,0.6603163480758667,0.6111111111111112,99999,0
1,13,0.6594334432953283,0.5855263157894737,0.6716043949127197,0.5555555555555556,99999,0
1,14,0.6571730438031649,0.6118421052631579,0.6781668066978455,0.5555555555555556,99999,0
1,15,0.6594564318656921,0.5723684210526315,0.6657845973968506,0.6666666666666666,99999,0
1,16,0.6522035441900554,0.618421052631579,0.6744311451911926,0.6111111111111112,99999,0
1,17,0.6495296264949598,0.5921052631578947,0.6779053211212158,0.6111111111111112,99999,0
1,18,0.6402699100343805,0.5986842105263158,0.6907803416252136,0.5555555555555556,99999,0
1,19,0.6427206930361296,0.625,0.6958582401275635,0.5555555555555556,99999,0
1,20,0.651875586886155,0.5855263157894737,0.6779821515083313,0.6666666666666666,99999,0
1,21,0.6388643383979797,0.6118421052631579,0.6726219058036804,0.6666666666666666,99999,0
1,22,0.643449748817243,0.6052631578947368,0.6710468530654907,0.6666666666666666,99999,0
1,23,0.6408042562635321,0.5855263157894737,0.6762796640396118,0.6666666666666666,99999,0
1,24,0.638605556989971,0.625,0.6758492588996887,0.6666666666666666,99999,0
1,25,0.6354255989978188,0.6447368421052632,0.6900194883346558,0.6111111111111112,99999,0
1,26,0.6289826537433424,0.5986842105263158,0.6967059373855591,0.6111111111111112,99999,0
1,27,0.625143123300452,0.6447368421052632,0.688874363899231,0.6111111111111112,99999,0
