Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6500851885945189,0.5228758169934641,0.41,0.875,0,0.41
1,0.6433113166709351,0.6666666666666666,0.482,0.875,0,0.41
2,0.6138428905430962,0.6666666666666666,0.471,0.875,0,0.41
3,0.5902209048177681,0.6666666666666666,0.409,0.875,3,0.409
4,0.5827376784062853,0.6601307189542484,0.475,0.8125,3,0.409
5,0.5527462180143867,0.6993464052287581,0.391,0.8125,5,0.391
6,0.5378605022149927,0.6862745098039216,0.504,0.75,5,0.391
7,0.5144679456754447,0.7843137254901961,0.382,0.8125,7,0.382
8,0.5064516873920665,0.7712418300653595,0.44,0.75,7,0.382
9,0.48746202740014766,0.7908496732026143,0.394,0.8125,7,0.382
10,0.4855291601879145,0.8104575163398693,0.27,1.0,10,0.27
11,0.49914592699287763,0.7712418300653595,0.203,1.0,11,0.203
12,0.47578802237323686,0.7581699346405228,0.27,0.875,11,0.203
13,0.4440999757620244,0.8169934640522876,0.501,0.8125,11,0.203
14,0.47581515378422207,0.7843137254901961,0.54,0.75,11,0.203
15,0.4682644777048647,0.7843137254901961,0.187,1.0,15,0.187
16,0.4415007202453863,0.8169934640522876,0.228,0.9375,15,0.187
17,0.4204253608884375,0.8366013071895425,0.507,0.75,15,0.187
18,0.44657432779767153,0.8104575163398693,0.206,0.9375,15,0.187
19,0.4123019318954617,0.8300653594771242,0.203,1.0,15,0.187
20,0.3931106391295888,0.8300653594771242,0.427,0.75,15,0.187
21,0.4557662501054652,0.8104575163398693,0.384,0.8125,15,0.187
22,0.4275989234447479,0.8169934640522876,0.175,1.0,22,0.175
23,0.3914366643023647,0.8300653594771242,0.22,0.9375,22,0.175
24,0.3874889563501271,0.8431372549019608,0.419,0.8125,22,0.175
25,0.42154510270536333,0.8300653594771242,0.206,1.0,22,0.175
26,0.3844960135182524,0.8366013071895425,0.188,1.0,22,0.175
27,0.36800265584895814,0.8366013071895425,0.331,0.8125,22,0.175
28,0.41453876156432956,0.8300653594771242,0.346,0.8125,22,0.175
29,0.4068703330030628,0.8366013071895425,0.185,1.0,22,0.175
30,0.3761971964945201,0.8496732026143791,0.19,0.9375,22,0.175
31,0.36074471902223976,0.8562091503267973,0.332,0.8125,22,0.175
32,0.3947371369093851,0.8300653594771242,0.317,0.875,22,0.175
33,0.3882131132425046,0.8431372549019608,0.201,0.9375,22,0.175
34,0.36483744215341957,0.869281045751634,0.193,0.9375,22,0.175
35,0.35160670716778125,0.8562091503267973,0.325,0.8125,22,0.175
36,0.3836523054861555,0.8431372549019608,0.346,0.75,22,0.175
37,0.39463361026414856,0.8235294117647058,0.183,1.0,22,0.175
38,0.3668549397802041,0.8562091503267973,0.164,0.9375,38,0.164
39,0.34467197009940553,0.8627450980392157,0.387,0.75,38,0.164
40,0.3975752099277147,0.8235294117647058,0.347,0.8125,38,0.164
41,0.38988684361277065,0.8235294117647058,0.152,1.0,41,0.152
42,0.3604041513274698,0.8562091503267973,0.204,0.9375,41,0.152
43,0.36271150069299085,0.8496732026143791,0.315,0.9375,41,0.152
44,0.3670915943734786,0.8496732026143791,0.189,1.0,41,0.152
45,0.34503261754715364,0.869281045751634,0.21,0.9375,41,0.152
46,0.3383715746839062,0.869281045751634,0.417,0.8125,41,0.152
47,0.3782382852890912,0.8431372549019608,0.168,1.0,41,0.152
48,0.3486812270544713,0.8496732026143791,0.18,0.9375,41,0.152
49,0.33095268759072993,0.8627450980392157,0.452,0.8125,41,0.152
50,0.371640591060414,0.8300653594771242,0.173,0.9375,41,0.152
51,0.3239273290618572,0.869281045751634,0.273,0.875,41,0.152
52,0.34250619676378036,0.8627450980392157,0.164,0.9375,41,0.152
53,0.31487475286901384,0.869281045751634,0.302,0.9375,41,0.152
54,0.3275430062237908,0.869281045751634,0.229,0.9375,41,0.152
55,0.30568844820159713,0.8758169934640523,0.291,0.875,41,0.152
56,0.32113513564751817,0.8562091503267973,0.219,0.9375,41,0.152
57,0.3046988642293643,0.8758169934640523,0.274,0.9375,41,0.152
58,0.30868300055366715,0.8823529411764706,0.272,0.9375,41,0.152
59,0.30414823243041444,0.8758169934640523,0.262,0.875,41,0.152
60,0.3002309712514379,0.8758169934640523,0.305,0.875,41,0.152
61,0.3080652689232546,0.8823529411764706,0.309,0.875,41,0.152
62,0.30887555238468195,0.869281045751634,0.254,0.9375,41,0.152
63,0.2961462095282436,0.8627450980392157,0.299,0.875,41,0.152
64,0.2969360735291749,0.8823529411764706,0.355,0.875,41,0.152
65,0.3086676149586447,0.869281045751634,0.281,0.875,41,0.152
66,0.300337812674591,0.8627450980392157,0.248,0.9375,41,0.152
67,0.2923675110332327,0.8758169934640523,0.351,0.875,41,0.152
68,0.305103643072976,0.8888888888888888,0.338,0.875,41,0.152
69,0.30545959831063263,0.8627450980392157,0.27,0.875,41,0.152
70,0.2943365063542634,0.8562091503267973,0.372,0.875,41,0.152
71,0.3063320505852793,0.8823529411764706,0.323,0.875,41,0.152
72,0.29618218580102607,0.869281045751634,0.268,0.9375,41,0.152
73,0.2943442416152144,0.8823529411764706,0.388,0.875,41,0.152
74,0.3048470279360129,0.8888888888888888,0.322,0.9375,41,0.152
