Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Accuracy
1,0,0.6423486880296786,0.6686390532544378,0.6417978405952454,0.631578947368421,0.631578947368421
1,1,0.6392023961924942,0.6686390532544378,0.6390337944030762,0.631578947368421,0.631578947368421
1,2,0.6381201553626878,0.6686390532544378,0.6350647807121277,0.631578947368421,0.631578947368421
1,3,0.6324373631787723,0.6686390532544378,0.6300187706947327,0.631578947368421,0.631578947368421
1,4,0.6290361676695784,0.6686390532544378,0.624037504196167,0.631578947368421,0.631578947368421
1,5,0.6202616095542908,0.6686390532544378,0.6193121075630188,0.631578947368421,0.631578947368421
1,6,0.6158904581380313,0.6686390532544378,0.6119891405105591,0.631578947368421,0.631578947368421
1,7,0.6155124870983101,0.6686390532544378,0.6036686301231384,0.631578947368421,0.631578947368421
1,8,0.6061599995257586,0.6686390532544378,0.5960727334022522,0.631578947368421,0.631578947368421
1,9,0.6067196823788817,0.6686390532544378,0.5886836647987366,0.631578947368421,0.631578947368421
1,10,0.6000929037494772,0.6686390532544378,0.5824516415596008,0.631578947368421,0.631578947368421
1,11,0.5940852895290893,0.6686390532544378,0.5743719339370728,0.631578947368421,0.631578947368421
1,12,0.595954973316757,0.6686390532544378,0.5684583783149719,0.631578947368421,0.631578947368421
1,13,0.5877293623410739,0.6686390532544378,0.5607476234436035,0.631578947368421,0.631578947368421
1,14,0.580198387069815,0.6745562130177515,0.5517798066139221,0.631578947368421,0.631578947368421
1,15,0.5794314953702442,0.6804733727810651,0.5442668795585632,0.7368421052631579,0.7368421052631579
1,16,0.5786249016868997,0.6923076923076923,0.5344278216362,0.7368421052631579,0.7368421052631579
1,17,0.5708905973378018,0.6863905325443787,0.5259191393852234,0.7894736842105263,0.7894736842105263
1,18,0.564330768303053,0.6923076923076923,0.5168709754943848,0.7894736842105263,0.7894736842105263
1,19,0.5675525940381564,0.7100591715976331,0.5090501308441162,0.7894736842105263,0.7894736842105263
1,20,0.5579935460401004,0.7041420118343196,0.5004945993423462,0.7368421052631579,0.7894736842105263
1,21,0.5498016882224901,0.7100591715976331,0.4925328195095062,0.7894736842105263,0.7894736842105263
1,22,0.546536104918937,0.6982248520710059,0.48259237408638,0.7368421052631579,0.7894736842105263
1,23,0.5500714073519735,0.6982248520710059,0.4799397587776184,0.7894736842105263,0.7894736842105263
1,24,0.5457277098703667,0.7100591715976331,0.467156320810318,0.7894736842105263,0.7894736842105263
1,25,0.5322366180504567,0.7100591715976331,0.459297239780426,0.7894736842105263,0.7894736842105263
1,26,0.5322457534321666,0.7159763313609467,0.45353206992149353,0.7894736842105263,0.7894736842105263
1,27,0.5328539022679865,0.6982248520710059,0.4489940404891968,0.7894736842105263,0.7894736842105263
1,28,0.5256963968276978,0.7041420118343196,0.43966931104660034,0.7894736842105263,0.7894736842105263
1,29,0.5181041527429276,0.7692307692307693,0.4291585683822632,0.7894736842105263,0.7894736842105263
1,30,0.5185611061090548,0.7218934911242604,0.42240720987319946,0.7894736842105263,0.7894736842105263
1,31,0.5212016975033212,0.7041420118343196,0.41405045986175537,0.7894736842105263,0.7894736842105263
1,32,0.5184633943456165,0.7514792899408284,0.4087490141391754,0.7894736842105263,0.7894736842105263
1,33,0.499780168900123,0.7396449704142012,0.40469813346862793,0.8421052631578947,0.8421052631578947
1,34,0.49581663213537996,0.757396449704142,0.3934629261493683,0.8421052631578947,0.8421052631578947
1,35,0.5008668818417386,0.7455621301775148,0.38839101791381836,0.8421052631578947,0.8421052631578947
1,36,0.5006982941599287,0.7514792899408284,0.39240872859954834,0.8421052631578947,0.8421052631578947
1,37,0.5196155916304278,0.727810650887574,0.40385955572128296,0.8947368421052632,0.8947368421052632
1,38,0.5129409746305477,0.7455621301775148,0.39010751247406006,0.8947368421052632,0.8947368421052632
1,39,0.47886294302855725,0.7988165680473372,0.36083096265792847,0.8947368421052632,0.8947368421052632
1,40,0.4968449078368012,0.7396449704142012,0.36090683937072754,0.8947368421052632,0.8947368421052632
1,41,0.4969436903677043,0.7455621301775148,0.35193657875061035,0.8421052631578947,0.8947368421052632
1,42,0.4612674184099457,0.7751479289940828,0.3883371353149414,0.9473684210526315,0.9473684210526315
1,43,0.48320612011576547,0.7455621301775148,0.40289175510406494,0.9473684210526315,0.9473684210526315
1,44,0.4690106740364662,0.7633136094674556,0.36482498049736023,0.9473684210526315,0.9473684210526315
1,45,0.4713944568789217,0.7751479289940828,0.37073686718940735,0.9473684210526315,0.9473684210526315
1,46,0.4621721788270939,0.8047337278106509,0.34355440735816956,0.9473684210526315,0.9473684210526315
1,47,0.4696685710602258,0.7514792899408284,0.32866230607032776,0.8947368421052632,0.9473684210526315
1,48,0.45267546282717464,0.7810650887573964,0.3642771244049072,0.9473684210526315,0.9473684210526315
1,49,0.47780507273927947,0.7988165680473372,0.38298049569129944,0.8421052631578947,0.9473684210526315
1,50,0.44090689956789186,0.8165680473372781,0.3650985658168793,0.9473684210526315,0.9473684210526315
1,51,0.433161848748224,0.8106508875739645,0.33014559745788574,1.0,1.0
1,52,0.4556736219564133,0.7751479289940828,0.3289399743080139,1.0,1.0
1,53,0.4370351476076792,0.8106508875739645,0.3273369371891022,1.0,1.0
1,54,0.44061537360298564,0.7928994082840237,0.3550679683685303,0.8947368421052632,1.0
1,55,0.4545181032115891,0.7928994082840237,0.3314707577228546,0.9473684210526315,1.0
1,56,0.42919941272961315,0.8165680473372781,0.313788503408432,1.0,1.0
1,57,0.4554424970107671,0.7692307692307693,0.31999626755714417,0.9473684210526315,1.0
1,58,0.43684872050257123,0.8106508875739645,0.33736443519592285,0.8947368421052632,1.0
1,59,0.4458166997460924,0.7810650887573964,0.34077849984169006,0.8947368421052632,1.0
1,60,0.40418514203743117,0.8402366863905325,0.3393876850605011,0.8947368421052632,1.0
1,61,0.4353791214305268,0.8106508875739645,0.313408762216568,0.8947368421052632,1.0
1,62,0.4119028953405527,0.8106508875739645,0.32559171319007874,0.8947368421052632,1.0
1,63,0.4397963712201316,0.8165680473372781,0.36680927872657776,0.8421052631578947,1.0
1,64,0.44434358611614744,0.7633136094674556,0.3089108169078827,0.8947368421052632,1.0
1,65,0.41955120147332636,0.8165680473372781,0.32114338874816895,0.8947368421052632,1.0
1,66,0.43585348411424624,0.7988165680473372,0.3508784770965576,0.8421052631578947,1.0
1,67,0.42957940962187635,0.8047337278106509,0.2967728078365326,0.8947368421052632,1.0
1,68,0.42210339653421436,0.8165680473372781,0.28863072395324707,0.8947368421052632,1.0
1,69,0.45378390183815587,0.7988165680473372,0.38011083006858826,0.8421052631578947,1.0
1,70,0.42545575088650517,0.8047337278106509,0.377562552690506,0.8421052631578947,1.0
1,71,0.4064387114795707,0.8284023668639053,0.35581254959106445,0.8421052631578947,1.0
1,72,0.41196204589668817,0.8165680473372781,0.3221280872821808,0.8947368421052632,1.0
1,73,0.45315311910838063,0.7869822485207101,0.3870697021484375,0.8421052631578947,1.0
1,74,0.40199355719357555,0.8224852071005917,0.4161299765110016,0.8421052631578947,1.0
1,75,0.39327345162453736,0.8402366863905325,0.34681010246276855,0.8421052631578947,1.0
1,76,0.4135478794927428,0.8106508875739645,0.2825029790401459,0.8947368421052632,1.0
1,77,0.4242338016188356,0.7869822485207101,0.29417315125465393,0.8947368421052632,1.0
1,78,0.4222894182219308,0.7988165680473372,0.31395605206489563,0.8947368421052632,1.0
1,79,0.4193106854455711,0.8224852071005917,0.30545175075531006,0.8947368421052632,1.0
1,80,0.4023983510288261,0.8106508875739645,0.3099449574947357,0.8947368421052632,1.0
