Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6154054067904888,0.6759156492785794,0.554,0.69,0,0.554
1,0.5591837632470866,0.7314095449500555,0.549,0.72,1,0.549
2,0.5351245526997548,0.7402885682574917,0.522,0.74,2,0.522
3,0.5217148046713161,0.7458379578246392,0.513,0.75,3,0.513
4,0.5163870637742317,0.7547169811320755,0.517,0.72,3,0.513
5,0.514250928385144,0.7502774694783574,0.514,0.77,3,0.513
6,0.5091399366530144,0.7524972253052165,0.51,0.75,6,0.51
7,0.5136239076163475,0.753607103218646,0.526,0.71,6,0.51
8,0.5138755404658111,0.7491675915649278,0.517,0.78,6,0.51
9,0.5106266920561267,0.7469478357380688,0.522,0.73,6,0.51
10,0.5127804804754574,0.7480577136514983,0.521,0.74,6,0.51
11,0.5145915762896544,0.7436182019977803,0.528,0.75,6,0.51
12,0.5197123202115925,0.7436182019977803,0.531,0.73,6,0.51
13,0.5260603482463913,0.7380688124306326,0.515,0.76,6,0.51
14,0.5357139118503651,0.7314095449500555,0.493,0.79,14,0.493
15,0.5226206009118062,0.753607103218646,0.487,0.81,15,0.487
16,0.5186681381605573,0.7569367369589345,0.494,0.75,15,0.487
17,0.5213016848783779,0.7547169811320755,0.495,0.8,15,0.487
18,0.5079977913582894,0.755826859045505,0.49,0.78,15,0.487
19,0.5107780709680786,0.758046614872364,0.491,0.77,15,0.487
20,0.5102235881588965,0.7569367369589345,0.489,0.8,15,0.487
21,0.5126122502521193,0.7547169811320755,0.494,0.75,15,0.487
22,0.507902477808983,0.7602663706992231,0.488,0.79,15,0.487
23,0.5046431322341225,0.7613762486126526,0.491,0.77,15,0.487
24,0.506534289986259,0.7624861265260822,0.488,0.77,15,0.487
25,0.506269666764236,0.7624861265260822,0.486,0.79,25,0.486
26,0.5066978983192412,0.755826859045505,0.493,0.75,25,0.486
27,0.507193297610828,0.7658157602663707,0.487,0.77,25,0.486
28,0.5035866204231614,0.7669256381798002,0.486,0.77,25,0.486
29,0.5049683140398528,0.7613762486126526,0.489,0.77,25,0.486
30,0.5011504188791893,0.7680355160932297,0.488,0.77,25,0.486
31,0.5044251484889434,0.7613762486126526,0.497,0.75,25,0.486
32,0.5042341245166734,0.7669256381798002,0.483,0.78,32,0.483
33,0.5044806313501479,0.7591564927857936,0.492,0.78,32,0.483
34,0.5067186779967953,0.7669256381798002,0.488,0.78,32,0.483
35,0.500797134244217,0.7658157602663707,0.491,0.77,32,0.483
36,0.5005790999409361,0.7647058823529411,0.49,0.77,32,0.483
37,0.4979306373096068,0.7724750277469479,0.488,0.76,32,0.483
38,0.5005008528354298,0.7635960044395117,0.495,0.75,32,0.483
39,0.5012506999563298,0.7713651498335183,0.485,0.77,32,0.483
40,0.4996061334004016,0.7680355160932297,0.487,0.77,32,0.483
41,0.4999435637290946,0.7669256381798002,0.49,0.77,32,0.483
