Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6853059538049635,0.5098039215686274,0.635,0.625,0,0.635
1,0.6147536693834791,0.6601307189542484,0.606,0.625,1,0.606
2,0.6095751582407484,0.6601307189542484,0.576,0.6875,2,0.576
3,0.5863100309777104,0.6601307189542484,0.538,0.8125,3,0.538
4,0.5571248344346589,0.7450980392156863,0.497,0.875,4,0.497
5,0.5319233560094646,0.7843137254901961,0.425,0.875,5,0.425
6,0.4776306284798516,0.7973856209150327,0.39,0.875,6,0.39
7,0.4549829305387011,0.8235294117647058,0.307,0.875,7,0.307
8,0.4133136700960546,0.8758169934640523,0.28,0.875,8,0.28
9,0.3654089743405386,0.8496732026143791,0.34,0.8125,8,0.28
10,0.5271021170553818,0.738562091503268,0.3,0.875,8,0.28
11,0.40955400583790796,0.8169934640522876,0.508,0.8125,8,0.28
12,0.5254818867234623,0.7973856209150327,0.298,0.875,8,0.28
13,0.46105218946544174,0.7647058823529411,0.32,0.875,8,0.28
14,0.4202645261303272,0.8104575163398693,0.329,0.875,8,0.28
15,0.446209626454933,0.8300653594771242,0.29,0.875,8,0.28
16,0.39542656844737484,0.869281045751634,0.256,0.9375,16,0.256
17,0.36320902631173724,0.8496732026143791,0.263,0.875,16,0.256
18,0.39957349538023956,0.869281045751634,0.235,0.875,18,0.235
19,0.35399488646999683,0.8562091503267973,0.228,0.875,19,0.228
20,0.3689811942624111,0.8823529411764706,0.222,0.875,20,0.222
21,0.34422477885009417,0.8627450980392157,0.22,0.875,21,0.22
22,0.3522815838748333,0.8823529411764706,0.219,0.875,22,0.219
23,0.3396395680561564,0.8758169934640523,0.219,0.875,22,0.219
24,0.3483556571349599,0.8758169934640523,0.219,0.875,22,0.219
25,0.3323531766342961,0.869281045751634,0.219,0.875,22,0.219
26,0.3542458272837346,0.8758169934640523,0.22,0.875,22,0.219
27,0.324851148853115,0.8627450980392157,0.223,0.875,22,0.219
28,0.35800789715417847,0.8758169934640523,0.227,0.875,22,0.219
29,0.3172456431233026,0.8627450980392157,0.241,0.9375,22,0.219
30,0.3876548432836346,0.8235294117647058,0.245,0.9375,22,0.219
31,0.32357115507905,0.869281045751634,0.28,0.9375,22,0.219
32,0.4142531285098955,0.8300653594771242,0.254,0.875,22,0.219
33,0.3554482045126896,0.8496732026143791,0.241,0.875,22,0.219
34,0.36342023634443094,0.869281045751634,0.239,0.875,22,0.219
35,0.3506601306737638,0.869281045751634,0.236,0.875,22,0.219
36,0.32721197897312687,0.8758169934640523,0.239,0.875,22,0.219
37,0.35948937449579926,0.8888888888888888,0.227,0.875,22,0.219
38,0.3247495840967091,0.8758169934640523,0.221,0.875,22,0.219
39,0.3396612306435903,0.8888888888888888,0.217,0.875,39,0.217
40,0.32006413406795925,0.8823529411764706,0.214,0.875,40,0.214
41,0.3379028153185751,0.8888888888888888,0.215,0.875,40,0.214
42,0.3136672163321302,0.8823529411764706,0.216,0.875,40,0.214
43,0.3405609259418413,0.8823529411764706,0.219,0.875,40,0.214
44,0.30759714689909246,0.8823529411764706,0.224,0.9375,40,0.214
45,0.35025795028100604,0.8300653594771242,0.226,0.875,40,0.214
46,0.30323498642522523,0.8823529411764706,0.236,0.9375,40,0.214
47,0.3617936668832318,0.8300653594771242,0.24,0.875,40,0.214
48,0.305037026311837,0.869281045751634,0.249,0.9375,40,0.214
49,0.37397877199977053,0.8366013071895425,0.242,0.875,40,0.214
50,0.32028066118558246,0.869281045751634,0.225,0.875,40,0.214
51,0.315468469865961,0.9084967320261438,0.234,0.875,40,0.214
52,0.33579492900106644,0.8888888888888888,0.23,0.875,40,0.214
53,0.31247946600508847,0.8888888888888888,0.226,0.875,40,0.214
54,0.3013520977076362,0.9019607843137255,0.224,0.875,40,0.214
55,0.32396460456006665,0.8888888888888888,0.222,0.875,40,0.214
56,0.3043014409105762,0.8954248366013072,0.218,0.875,40,0.214
57,0.2998078705049029,0.9019607843137255,0.215,0.875,40,0.214
58,0.3123970797248915,0.8954248366013072,0.218,0.875,40,0.214
59,0.29233242600571874,0.9019607843137255,0.213,0.875,59,0.213
60,0.3103545643145742,0.8954248366013072,0.215,0.875,59,0.213
61,0.2942920835579143,0.9084967320261438,0.214,0.875,59,0.213
62,0.3012600278153139,0.9019607843137255,0.215,0.875,59,0.213
63,0.2957197558256536,0.9084967320261438,0.217,0.875,59,0.213
64,0.2936705989775315,0.9084967320261438,0.217,0.875,59,0.213
65,0.29678235120243496,0.9084967320261438,0.219,0.875,59,0.213
66,0.29067747518907183,0.9019607843137255,0.219,0.875,59,0.213
67,0.2954503685430764,0.9084967320261438,0.221,0.875,59,0.213
68,0.2886813109606699,0.9019607843137255,0.221,0.875,59,0.213
69,0.293460563312169,0.9084967320261438,0.222,0.875,59,0.213
70,0.28682171538764356,0.9084967320261438,0.222,0.875,59,0.213
71,0.2914930028853074,0.9150326797385621,0.224,0.875,59,0.213
72,0.2850632632479948,0.9084967320261438,0.224,0.875,59,0.213
73,0.28905392822876474,0.9084967320261438,0.225,0.875,59,0.213
74,0.28416578754100924,0.9084967320261438,0.226,0.875,59,0.213
75,0.28719257685094096,0.9084967320261438,0.226,0.875,59,0.213
76,0.28266149486591613,0.9084967320261438,0.227,0.875,59,0.213
77,0.2855941620137956,0.9084967320261438,0.228,0.875,59,0.213
78,0.280438377187143,0.9084967320261438,0.227,0.875,59,0.213
79,0.28446168895640406,0.9084967320261438,0.228,0.875,59,0.213
80,0.27964989032620696,0.9084967320261438,0.228,0.875,59,0.213
81,0.28305313205407334,0.9084967320261438,0.23,0.875,59,0.213
82,0.2780044819015303,0.9084967320261438,0.229,0.875,59,0.213
83,0.2810798768514122,0.9084967320261438,0.229,0.875,59,0.213
84,0.2770917998030295,0.9150326797385621,0.228,0.875,59,0.213
85,0.2789383267655092,0.9150326797385621,0.228,0.875,59,0.213
86,0.28743456761821423,0.9150326797385621,0.23,0.875,59,0.213
87,0.28257181928827874,0.9150326797385621,0.231,0.875,59,0.213
88,0.2758374305721981,0.9150326797385621,0.229,0.875,59,0.213
89,0.27897706199315636,0.9150326797385621,0.232,0.875,59,0.213
90,0.27749937383178014,0.9150326797385621,0.233,0.875,59,0.213
91,0.27631303979680427,0.9150326797385621,0.231,0.875,59,0.213
92,0.27403512149075276,0.9150326797385621,0.229,0.875,59,0.213
93,0.2748153591467664,0.9150326797385621,0.232,0.875,59,0.213
94,0.27447773370088313,0.9150326797385621,0.232,0.875,59,0.213
95,0.2726496609986997,0.9215686274509803,0.231,0.875,59,0.213
96,0.2722913870234895,0.9215686274509803,0.232,0.875,59,0.213
97,0.272687838552824,0.9150326797385621,0.232,0.875,59,0.213
98,0.2717943378523284,0.9215686274509803,0.234,0.875,59,0.213
99,0.27072223163897696,0.9215686274509803,0.232,0.875,59,0.213
100,0.26841457918578504,0.9215686274509803,0.232,0.875,59,0.213
101,0.2639699453621908,0.9215686274509803,0.232,0.875,59,0.213
102,0.26145412894635417,0.9281045751633987,0.229,0.875,59,0.213
103,0.26606612793760365,0.9215686274509803,0.23,0.875,59,0.213
104,0.2630513339650397,0.9281045751633987,0.23,0.875,59,0.213
105,0.2617713869397157,0.9281045751633987,0.228,0.875,59,0.213
106,0.2639066263351565,0.9281045751633987,0.23,0.875,59,0.213
107,0.2615603070243511,0.9281045751633987,0.229,0.875,59,0.213
108,0.2622439128900665,0.9281045751633987,0.231,0.875,59,0.213
109,0.2615645270721585,0.9281045751633987,0.23,0.875,59,0.213
110,0.2604822590460185,0.9281045751633987,0.228,0.875,59,0.213
111,0.26217789295452093,0.9281045751633987,0.231,0.875,59,0.213
112,0.2597064886217803,0.9281045751633987,0.229,0.875,59,0.213
