Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
1,0,0.5776718805950305,0.7003329633740288,0.7073815341043,0.594059405940594,9999,0
1,1,0.5968867496036399,0.7003329633740288,0.5532526916796618,0.7425742574257426,9999,0
1,2,0.5383793099738914,0.7247502774694784,0.5774598617364864,0.693069306930693,9999,0
1,3,0.5594041057749674,0.753607103218646,0.7014119949671301,0.6732673267326733,9999,0
1,4,0.5749380862077783,0.7192008879023307,0.5237943468117477,0.7524752475247525,9999,0
1,5,0.5510704412841374,0.7358490566037735,0.5347643990327816,0.7425742574257426,9999,0
1,6,0.5222745092542269,0.7458379578246392,0.5980806014325359,0.7524752475247525,9999,0
1,7,0.5180567612129364,0.7591564927857936,0.596474294615264,0.6831683168316832,9999,0
1,8,0.5418519335369952,0.7280799112097669,0.5025822552714018,0.7326732673267327,9999,0
1,9,0.529841541979342,0.7513873473917869,0.6122887370610001,0.6732673267326733,9999,0
1,10,0.5578347529872806,0.7402885682574917,0.5351383544430874,0.693069306930693,9999,0
1,11,0.5535895862140084,0.7369589345172031,0.542622573599957,0.7524752475247525,9999,0
1,12,0.536466223749019,0.7513873473917869,0.5044503185418573,0.7326732673267327,9999,0
1,13,0.5260617973471058,0.7425083240843507,0.5573783720483875,0.7425742574257426,9999,0
1,14,0.517122502133796,0.7524972253052165,0.5687814850618343,0.693069306930693,9999,0
1,15,0.5431772143674082,0.7391786903440621,0.5423399174567496,0.7623762376237624,9999,0
1,16,0.5241924599061134,0.7369589345172031,0.5022145680861898,0.7524752475247525,9999,0
1,17,0.5163084064815999,0.7613762486126526,0.5312292879760856,0.7128712871287128,9999,0
1,18,0.5291875881307265,0.7469478357380688,0.5313257769782944,0.7029702970297029,9999,0
1,19,0.5306912445598649,0.7480577136514983,0.5108936370009243,0.7227722772277227,9999,0
1,20,0.5278959911684614,0.7391786903440621,0.5119070269093655,0.7425742574257426,9999,0
1,21,0.5156184493106161,0.7524972253052165,0.6457583827547507,0.7425742574257426,9999,0
1,22,0.5471650275353189,0.7380688124306326,0.5020988067187885,0.7623762376237624,9999,0
1,23,0.5137890926939533,0.7724750277469479,0.5349822846969755,0.7326732673267327,9999,0
1,24,0.515322999141854,0.7602663706992231,0.5171170836628074,0.7524752475247525,9999,0
1,25,0.5181449514118072,0.7480577136514983,0.5334577377479855,0.7128712871287128,9999,0
1,26,0.5256857242555121,0.7458379578246392,0.5340046622965595,0.7326732673267327,9999,0
1,27,0.5157305259551113,0.7547169811320755,0.5124089809337465,0.7128712871287128,9999,0
1,28,0.5351491520195769,0.7413984461709212,0.5248258048945135,0.7227722772277227,9999,0
1,29,0.5064334799923192,0.7635960044395117,0.5000586964116238,0.7623762376237624,9999,0
1,30,0.5180973310714028,0.7469478357380688,0.5171499960493333,0.7326732673267327,9999,0
1,31,0.5343745837399486,0.7458379578246392,0.5377719117568271,0.7623762376237624,9999,0
1,32,0.508974428281403,0.7569367369589345,0.5745953787671457,0.693069306930693,9999,0
1,33,0.5195627610770764,0.7524972253052165,0.49587918183591106,0.7326732673267327,9999,0
1,34,0.5255102586666831,0.753607103218646,0.4964195967900871,0.7524752475247525,9999,0
1,35,0.5047182438773135,0.7635960044395117,0.5029200507272588,0.7227722772277227,9999,0
1,36,0.501930015366297,0.7691453940066593,0.5093162673534734,0.7425742574257426,9999,0
1,37,0.4975539947985015,0.7713651498335183,0.4981469877875677,0.7326732673267327,9999,0
1,38,0.5039828761700917,0.7658157602663707,0.5324116054147777,0.7227722772277227,9999,0
1,39,0.49863810964615046,0.7647058823529411,0.4916369289454847,0.7326732673267327,9999,0
1,40,0.4987943362316466,0.7569367369589345,0.5318922406375999,0.7029702970297029,9999,0
1,41,0.49940171430960345,0.7758046614872364,0.4977557514563645,0.7524752475247525,9999,0
1,42,0.4999280164098898,0.7680355160932297,0.5028912602084699,0.7227722772277227,9999,0
1,43,0.5019189938654778,0.7735849056603774,0.49662302154125554,0.7227722772277227,9999,0
1,44,0.5007725665624875,0.7647058823529411,0.49507933737027765,0.7326732673267327,9999,0
1,45,0.4976066456783096,0.7691453940066593,0.5028669828235512,0.7623762376237624,9999,0
1,46,0.5059052109056784,0.7669256381798002,0.4918989828317472,0.7524752475247525,9999,0
1,47,0.5060567003773002,0.7658157602663707,0.5134267668322762,0.7524752475247525,9999,0
1,48,0.4967425347168358,0.7724750277469479,0.4951605165358817,0.7425742574257426,9999,0
1,49,0.49740600625629827,0.7680355160932297,0.4984170112869527,0.7326732673267327,9999,0
1,50,0.5022593581186945,0.7624861265260822,0.49238454026751,0.7425742574257426,9999,0
1,51,0.5066765825306536,0.7624861265260822,0.5042369312579089,0.7227722772277227,9999,0
1,52,0.49378549913719677,0.7647058823529411,0.5025044169166301,0.7425742574257426,9999,0
1,53,0.5010663775042874,0.7746947835738068,0.5079913460972285,0.7326732673267327,9999,0
1,54,0.5155044680959509,0.755826859045505,0.4905359258156012,0.7623762376237624,9999,0
1,55,0.4944916799515651,0.7713651498335183,0.49084522257937063,0.7326732673267327,9999,0
1,56,0.49017021248528486,0.7735849056603774,0.4983970292724005,0.7128712871287128,9999,0
1,57,0.4973893317411531,0.7669256381798002,0.49123491804198466,0.7128712871287128,9999,0
1,58,0.5008331445292813,0.7702552719200888,0.49468510664335574,0.7623762376237624,9999,0
1,59,0.4984177134674741,0.758046614872364,0.492900417287751,0.7425742574257426,9999,0
1,60,0.4897692674868115,0.7735849056603774,0.494920947469107,0.7128712871287128,9999,0
1,61,0.49200096938109955,0.7613762486126526,0.4848010098875159,0.7425742574257426,9999,0
1,62,0.4911156563330173,0.7702552719200888,0.4833651421093705,0.7425742574257426,9999,0
1,63,0.49216837299518396,0.7691453940066593,0.48737505963533234,0.7623762376237624,9999,0
1,64,0.4900273292363682,0.7635960044395117,0.5205861152988849,0.7227722772277227,9999,0
