Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
0,0.7087097150785429,0.5009009009009009,0.727,0.4986449864498645,0,0.727
1,0.704443189260122,0.48348348348348347,0.697,0.4986449864498645,1,0.697
2,0.698274801013706,0.4924924924924925,0.693,0.4986449864498645,2,0.693
3,0.6949160628848605,0.4924924924924925,0.693,0.4986449864498645,2,0.693
4,0.6944081029018482,0.4963963963963964,0.693,0.4986449864498645,2,0.693
5,0.6939010637300509,0.4963963963963964,0.693,0.5636856368563685,2,0.693
6,0.6939459325315,0.4936936936936937,0.694,0.4986449864498645,2,0.693
7,0.6945256731531642,0.4948948948948949,0.693,0.5230352303523035,2,0.693
8,0.6933343074343226,0.4978978978978979,0.693,0.4986449864498645,2,0.693
9,0.6933444371810547,0.4996996996996997,0.693,0.4986449864498645,2,0.693
10,0.6933532389434608,0.4945945945945946,0.693,0.4986449864498645,2,0.693
11,0.6934185263630864,0.4996996996996997,0.693,0.4986449864498645,2,0.693
12,0.6934679992206104,0.4915915915915916,0.693,0.4986449864498645,2,0.693
13,0.6934341676242358,0.4996996996996997,0.693,0.4986449864498645,2,0.693
14,0.6932577493312481,0.4996996996996997,0.693,0.4986449864498645,2,0.693
15,0.6932459036509196,0.4996996996996997,0.693,0.4986449864498645,2,0.693
16,0.6932359756292166,0.4996996996996997,0.693,0.4986449864498645,2,0.693
17,0.6931945835147892,0.4996996996996997,0.693,0.4986449864498645,2,0.693
18,0.6932725726663171,0.4987987987987988,0.698,0.4986449864498645,2,0.693
19,0.6958111576847844,0.4996996996996997,0.693,0.4986449864498645,2,0.693
20,0.6931856605741713,0.4996996996996997,0.693,0.4986449864498645,2,0.693
21,0.6932026603916386,0.4996996996996997,0.693,0.4986449864498645,2,0.693
22,0.6932274814124579,0.4996996996996997,0.693,0.4986449864498645,2,0.693
23,0.6932525614718417,0.4996996996996997,0.693,0.4986449864498645,2,0.693
24,0.69326900956151,0.4996996996996997,0.693,0.4986449864498645,2,0.693
25,0.6932844649206052,0.4996996996996997,0.693,0.4986449864498645,2,0.693
26,0.6932968582834925,0.4996996996996997,0.693,0.4986449864498645,2,0.693
27,0.6933065817520783,0.4996996996996997,0.693,0.4986449864498645,2,0.693
28,0.6933141115549448,0.4996996996996997,0.693,0.4986449864498645,2,0.693
29,0.6933199330851122,0.4996996996996997,0.693,0.4986449864498645,2,0.693
30,0.6933243939468453,0.4996996996996997,0.693,0.4986449864498645,2,0.693
31,0.6933277832853185,0.4996996996996997,0.693,0.4986449864498645,2,0.693
32,0.6933303557358704,0.4996996996996997,0.693,0.4986449864498645,2,0.693
33,0.6933323439893064,0.4996996996996997,0.693,0.4986449864498645,2,0.693
34,0.6933338274468889,0.4996996996996997,0.693,0.4986449864498645,2,0.693
35,0.6933349758655102,0.4996996996996997,0.693,0.4986449864498645,2,0.693
36,0.6933358439812073,0.4996996996996997,0.693,0.4986449864498645,2,0.693
37,0.6933364610414248,0.4996996996996997,0.693,0.4986449864498645,2,0.693
38,0.6933369688443594,0.4996996996996997,0.693,0.4986449864498645,2,0.693
39,0.6933373606240785,0.4996996996996997,0.693,0.4986449864498645,2,0.693
40,0.6933376538502919,0.4996996996996997,0.693,0.4986449864498645,2,0.693
41,0.6933379099175737,0.4996996996996997,0.693,0.4986449864498645,2,0.693
42,0.6933380767747804,0.4996996996996997,0.693,0.4986449864498645,2,0.693
43,0.6933382056854867,0.4996996996996997,0.693,0.4986449864498645,2,0.693
44,0.6933383215655078,0.4996996996996997,0.693,0.4986449864498645,2,0.693
45,0.6933384025061095,0.4996996996996997,0.693,0.4986449864498645,2,0.693
46,0.6933384723849483,0.4996996996996997,0.693,0.4986449864498645,2,0.693
47,0.6933385299490736,0.4996996996996997,0.693,0.4986449864498645,2,0.693
48,0.6933385511060377,0.4996996996996997,0.693,0.4986449864498645,2,0.693
49,0.6933385827519872,0.4996996996996997,0.693,0.4986449864498645,2,0.693
50,0.6933138150710602,0.4996996996996997,0.693,0.4986449864498645,2,0.693
51,0.6933152747225833,0.4996996996996997,0.693,0.4986449864498645,2,0.693
52,0.6933166108689867,0.4996996996996997,0.693,0.4986449864498645,2,0.693
53,0.693317790718766,0.4996996996996997,0.693,0.4986449864498645,2,0.693
54,0.6933187230213268,0.4996996996996997,0.693,0.4986449864498645,2,0.693
55,0.6933196455866725,0.4996996996996997,0.693,0.4986449864498645,2,0.693
56,0.6933203778825364,0.4996996996996997,0.693,0.4986449864498645,2,0.693
57,0.6933210455619537,0.4996996996996997,0.693,0.4986449864498645,2,0.693
58,0.6933216562142244,0.4996996996996997,0.693,0.4986449864498645,2,0.693
59,0.6933221316552377,0.4996996996996997,0.693,0.4986449864498645,2,0.693
60,0.693322558660765,0.4996996996996997,0.693,0.4986449864498645,2,0.693
61,0.6933229243433153,0.4996996996996997,0.693,0.4986449864498645,2,0.693
62,0.6933232754558414,0.4996996996996997,0.693,0.4986449864498645,2,0.693
63,0.6933235934904746,0.4996996996996997,0.693,0.4986449864498645,2,0.693
64,0.6933238473024455,0.4996996996996997,0.693,0.4986449864498645,2,0.693
65,0.6933240963890029,0.4996996996996997,0.693,0.4986449864498645,2,0.693
66,0.6933242661100966,0.4996996996996997,0.693,0.4986449864498645,2,0.693
67,0.6933244170369328,0.4996996996996997,0.693,0.4986449864498645,2,0.693
68,0.6933245720806065,0.4996996996996997,0.693,0.4986449864498645,2,0.693
69,0.6933246692737659,0.4996996996996997,0.693,0.4986449864498645,2,0.693
70,0.6933247909531579,0.4996996996996997,0.693,0.4986449864498645,2,0.693
71,0.6933248603666151,0.4996996996996997,0.693,0.4986449864498645,2,0.693
72,0.6933249484669339,0.4996996996996997,0.693,0.4986449864498645,2,0.693
73,0.6933250231427831,0.4996996996996997,0.693,0.4986449864498645,2,0.693
74,0.6933250992505758,0.4996996996996997,0.693,0.4986449864498645,2,0.693
75,0.6933251503351573,0.4996996996996997,0.693,0.4986449864498645,2,0.693
76,0.6933251947970004,0.4996996996996997,0.693,0.4986449864498645,2,0.693
77,0.6933252612033763,0.4996996996996997,0.693,0.4986449864498645,2,0.693
78,0.6933253047702549,0.4996996996996997,0.693,0.4986449864498645,2,0.693
79,0.6933253268221835,0.4996996996996997,0.693,0.4986449864498645,2,0.693
80,0.6933253695656946,0.4996996996996997,0.693,0.4986449864498645,2,0.693
81,0.6933253895055066,0.4996996996996997,0.693,0.4986449864498645,2,0.693
82,0.6933254038249408,0.4996996996996997,0.693,0.4986449864498645,2,0.693
83,0.6933254457092858,0.4996996996996997,0.693,0.4986449864498645,2,0.693
84,0.6933254635369813,0.4996996996996997,0.693,0.4986449864498645,2,0.693
85,0.6933254631789955,0.4996996996996997,0.693,0.4986449864498645,2,0.693
86,0.6933254834051963,0.4996996996996997,0.693,0.4986449864498645,2,0.693
87,0.6933254842643624,0.4996996996996997,0.693,0.4986449864498645,2,0.693
88,0.6933255137981953,0.4996996996996997,0.693,0.4986449864498645,2,0.693
89,0.6933254929634186,0.4996996996996997,0.693,0.4986449864498645,2,0.693
90,0.6933255305877319,0.4996996996996997,0.693,0.4986449864498645,2,0.693
91,0.6933255281176295,0.4996996996996997,0.693,0.4986449864498645,2,0.693
92,0.6933255405755372,0.4996996996996997,0.693,0.4986449864498645,2,0.693
93,0.6933255461959151,0.4996996996996997,0.693,0.4986449864498645,2,0.693
94,0.6933255586538228,0.4996996996996997,0.693,0.4986449864498645,2,0.693
95,0.6933255540000067,0.4996996996996997,0.693,0.4986449864498645,2,0.693
96,0.6933255390003995,0.4996996996996997,0.693,0.4986449864498645,2,0.693
97,0.6933255549665686,0.4996996996996997,0.693,0.4986449864498645,2,0.693
98,0.6933255582958371,0.4996996996996997,0.693,0.4986449864498645,2,0.693
99,0.693325566243123,0.4996996996996997,0.693,0.4986449864498645,2,0.693
100,0.6933130464754305,0.4996996996996997,0.693,0.4986449864498645,2,0.693
101,0.6933134141269031,0.4996996996996997,0.693,0.4986449864498645,2,0.693
102,0.6933137883295168,0.4996996996996997,0.693,0.4986449864498645,2,0.693
103,0.6933141415899581,0.4996996996996997,0.693,0.4986449864498645,2,0.693
104,0.6933145104943811,0.4996996996996997,0.693,0.4986449864498645,2,0.693
105,0.6933148216556858,0.4996996996996997,0.693,0.4986449864498645,2,0.693
106,0.6933150738925189,0.4996996996996997,0.693,0.4986449864498645,2,0.693
107,0.6933153450310051,0.4996996996996997,0.693,0.4986449864498645,2,0.693
108,0.6933156099047388,0.4996996996996997,0.693,0.4986449864498645,2,0.693
109,0.6933158374763466,0.4996996996996997,0.693,0.4986449864498645,2,0.693
110,0.6933160518382763,0.4996996996996997,0.693,0.4986449864498645,2,0.693
111,0.6933162528473336,0.4996996996996997,0.693,0.4986449864498645,2,0.693
112,0.6933164485582002,0.4996996996996997,0.693,0.4986449864498645,2,0.693
113,0.693316647025558,0.4996996996996997,0.693,0.4986449864498645,2,0.693
114,0.6933167759004656,0.4996996996996997,0.693,0.4986449864498645,2,0.693
115,0.6933169532824565,0.4996996996996997,0.693,0.4986449864498645,2,0.693
116,0.6933170874197562,0.4996996996996997,0.693,0.4986449864498645,2,0.693
117,0.6933172081325863,0.4996996996996997,0.693,0.4986449864498645,2,0.693
118,0.6933173542982107,0.4996996996996997,0.693,0.4986449864498645,2,0.693
119,0.6933174481263031,0.4996996996996997,0.693,0.4986449864498645,2,0.693
120,0.693317559280911,0.4996996996996997,0.693,0.4986449864498645,2,0.693
121,0.6933176374650216,0.4996996996996997,0.693,0.4986449864498645,2,0.693
122,0.6933177559583394,0.4996996996996997,0.693,0.4986449864498645,2,0.693
123,0.693317841409563,0.4996996996996997,0.693,0.4986449864498645,2,0.693
124,0.6933179442946975,0.4996996996996997,0.693,0.4986449864498645,2,0.693
125,0.6933180026463918,0.4996996996996997,0.693,0.4986449864498645,2,0.693
