Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Accuracy
1,0,0.6600111292664116,0.6686390532544378,0.6650809645652771,0.631578947368421,0.631578947368421
1,1,0.6570046004458997,0.6686390532544378,0.661749005317688,0.631578947368421,0.631578947368421
1,2,0.6545758889271662,0.6686390532544378,0.6584486961364746,0.631578947368421,0.631578947368421
1,3,0.6440372262480696,0.6686390532544378,0.656083881855011,0.631578947368421,0.631578947368421
1,4,0.6351117773874272,0.6686390532544378,0.6540588736534119,0.631578947368421,0.631578947368421
1,5,0.6278839012574867,0.6686390532544378,0.6507954001426697,0.631578947368421,0.631578947368421
1,6,0.6251228338867955,0.6686390532544378,0.6437187790870667,0.631578947368421,0.631578947368421
1,7,0.6209684589205409,0.6686390532544378,0.633651614189148,0.631578947368421,0.631578947368421
1,8,0.6124209821576903,0.6686390532544378,0.6163366436958313,0.631578947368421,0.631578947368421
1,9,0.6068253756980219,0.6686390532544378,0.6030996441841125,0.631578947368421,0.631578947368421
1,10,0.5962053805413331,0.6686390532544378,0.5794621109962463,0.631578947368421,0.631578947368421
1,11,0.5839007694340317,0.6923076923076923,0.545187771320343,0.7368421052631579,0.7368421052631579
1,12,0.5658964133826938,0.7100591715976331,0.5219413638114929,0.7368421052631579,0.7368421052631579
1,13,0.5409192890810544,0.7455621301775148,0.4836580753326416,0.7894736842105263,0.7894736842105263
1,14,0.5350052231162258,0.7455621301775148,0.46098431944847107,0.7894736842105263,0.7894736842105263
1,15,0.5375785665399224,0.6863905325443787,0.4683259129524231,0.8421052631578947,0.8421052631578947
1,16,0.5313861516453106,0.727810650887574,0.5199553370475769,0.7368421052631579,0.8421052631578947
1,17,0.5214442861150708,0.7337278106508875,0.4143792688846588,0.8421052631578947,0.8421052631578947
1,18,0.5276066798430222,0.7337278106508875,0.4247171878814697,0.8421052631578947,0.8421052631578947
1,19,0.5210202071793686,0.7633136094674556,0.4418313503265381,0.8421052631578947,0.8421052631578947
1,20,0.49826732683463915,0.7633136094674556,0.38611799478530884,0.8947368421052632,0.8947368421052632
1,21,0.48092814063179423,0.7751479289940828,0.4243554174900055,0.8421052631578947,0.8947368421052632
1,22,0.4884318453673075,0.7751479289940828,0.35690051317214966,0.8947368421052632,0.8947368421052632
1,23,0.4754211017365992,0.7869822485207101,0.34408220648765564,0.8947368421052632,0.8947368421052632
1,24,0.45705773879790446,0.8224852071005917,0.3185409605503082,0.8947368421052632,0.8947368421052632
1,25,0.46222290061634674,0.8047337278106509,0.3173242509365082,0.8947368421052632,0.8947368421052632
1,26,0.4981712970507921,0.757396449704142,0.32286301255226135,0.8947368421052632,0.8947368421052632
1,27,0.4711940277962995,0.7869822485207101,0.2844202220439911,0.8947368421052632,0.8947368421052632
1,28,0.44214417066799816,0.8224852071005917,0.3893042802810669,0.8421052631578947,0.8947368421052632
1,29,0.4533713382376722,0.7928994082840237,0.28233805298805237,0.8947368421052632,0.8947368421052632
1,30,0.44085385019962603,0.8165680473372781,0.2985571324825287,0.8947368421052632,0.8947368421052632
1,31,0.4144697882367309,0.8224852071005917,0.29632750153541565,0.8947368421052632,0.8947368421052632
1,32,0.4382250219054476,0.7988165680473372,0.26383593678474426,0.8947368421052632,0.8947368421052632
1,33,0.4674388233726547,0.8047337278106509,0.25210893154144287,0.8947368421052632,0.8947368421052632
1,34,0.41820343253175185,0.8106508875739645,0.36629900336265564,0.8947368421052632,0.8947368421052632
1,35,0.44688947895574854,0.8106508875739645,0.24267520010471344,1.0,1.0
1,36,0.43120424070301844,0.8165680473372781,0.2986942529678345,0.8947368421052632,1.0
1,37,0.4297397204581097,0.7928994082840237,0.2385544776916504,0.8947368421052632,1.0
1,38,0.4393224017859916,0.8047337278106509,0.2269754856824875,0.8947368421052632,1.0
1,39,0.4147748829874061,0.8165680473372781,0.35462531447410583,0.8947368421052632,1.0
1,40,0.4333980011164084,0.8106508875739645,0.2537752687931061,0.8947368421052632,1.0
1,41,0.41581017554864375,0.834319526627219,0.24729889631271362,0.8947368421052632,1.0
1,42,0.38698268694990484,0.8461538461538461,0.23068325221538544,0.9473684210526315,1.0
1,43,0.403702765174166,0.8224852071005917,0.25368809700012207,0.8947368421052632,1.0
1,44,0.42015172655765826,0.8284023668639053,0.2333206832408905,0.8947368421052632,1.0
1,45,0.4207117261265862,0.8047337278106509,0.233669251203537,0.8947368421052632,1.0
1,46,0.40249008822017873,0.8402366863905325,0.2148715853691101,0.8947368421052632,1.0
1,47,0.4071530690912664,0.8284023668639053,0.22075344622135162,0.8947368421052632,1.0
1,48,0.4102069065415648,0.8461538461538461,0.25761649012565613,0.8947368421052632,1.0
1,49,0.41181050108734674,0.8284023668639053,0.2054905891418457,0.9473684210526315,1.0
1,50,0.39654277873462473,0.863905325443787,0.32412782311439514,0.8947368421052632,1.0
1,51,0.41088221411733233,0.8284023668639053,0.23515565693378448,0.8947368421052632,1.0
1,52,0.417700387317048,0.8165680473372781,0.22290219366550446,0.8947368421052632,1.0
1,53,0.41954853654613156,0.8284023668639053,0.32558074593544006,0.8421052631578947,1.0
1,54,0.40306786249375204,0.8224852071005917,0.2315831482410431,0.8947368421052632,1.0
1,55,0.4020897908323615,0.8402366863905325,0.25175532698631287,0.8947368421052632,1.0
1,56,0.4042029435465322,0.8224852071005917,0.21836915612220764,0.8947368421052632,1.0
1,57,0.38577334856140544,0.8520710059171598,0.20909367501735687,0.8947368421052632,1.0
1,58,0.37981162409810626,0.8402366863905325,0.2022961974143982,0.8947368421052632,1.0
1,59,0.38986507287392247,0.8284023668639053,0.21300671994686127,0.8947368421052632,1.0
1,60,0.4178547150284581,0.8284023668639053,0.24605461955070496,0.8947368421052632,1.0
1,61,0.41228272329420734,0.8224852071005917,0.2059851884841919,0.9473684210526315,1.0
1,62,0.3838587269275146,0.8461538461538461,0.22222673892974854,0.8947368421052632,1.0
1,63,0.4032116511164332,0.8165680473372781,0.21397116780281067,0.8947368421052632,1.0
1,64,0.39548125563288583,0.8402366863905325,0.23484574258327484,0.8947368421052632,1.0
1,65,0.39503688836944173,0.8284023668639053,0.21797065436840057,0.8947368421052632,1.0
1,66,0.39459594449347996,0.8579881656804734,0.21268653869628906,0.9473684210526315,1.0
1,67,0.40415512510305324,0.8165680473372781,0.2363698035478592,0.8947368421052632,1.0
1,68,0.3912355018085277,0.8402366863905325,0.2850470542907715,0.8947368421052632,1.0
1,69,0.43861878112223024,0.8461538461538461,0.23261624574661255,0.8947368421052632,1.0
1,70,0.4187967209420966,0.8520710059171598,0.22605422139167786,0.9473684210526315,1.0
1,71,0.39228745854112523,0.8461538461538461,0.2874828279018402,0.8947368421052632,1.0
1,72,0.39332691593283026,0.8224852071005917,0.23114046454429626,0.9473684210526315,1.0
1,73,0.40289939331585134,0.8284023668639053,0.24596114456653595,0.8947368421052632,1.0
1,74,0.3964011260038297,0.8224852071005917,0.24960419535636902,0.8947368421052632,1.0
1,75,0.4131654955931669,0.8224852071005917,0.23023587465286255,0.8947368421052632,1.0
1,76,0.3983446580065778,0.834319526627219,0.2210204154253006,0.9473684210526315,1.0
1,77,0.40352077808605846,0.8461538461538461,0.26862233877182007,0.8947368421052632,1.0
1,78,0.4032328343955723,0.8165680473372781,0.23491719365119934,0.8947368421052632,1.0
1,79,0.3936951655078922,0.863905325443787,0.22210244834423065,0.9473684210526315,1.0
1,80,0.4103066575597729,0.834319526627219,0.24471740424633026,0.8947368421052632,1.0
1,81,0.39150221495938725,0.8284023668639053,0.2855829894542694,0.8947368421052632,1.0
1,82,0.38341204822063446,0.834319526627219,0.21932774782180786,0.9473684210526315,1.0
1,83,0.3989934861307313,0.834319526627219,0.21891064941883087,0.9473684210526315,1.0
1,84,0.39986549926227366,0.8284023668639053,0.25437554717063904,0.8947368421052632,1.0
1,85,0.3974014629979105,0.8402366863905325,0.236500546336174,0.8947368421052632,1.0
1,86,0.37189712714866774,0.8520710059171598,0.256758451461792,0.8947368421052632,1.0
1,87,0.3939670467165095,0.8402366863905325,0.22403468191623688,0.9473684210526315,1.0
1,88,0.38452225659020556,0.8224852071005917,0.23937302827835083,0.8947368421052632,1.0
1,89,0.3763469185173159,0.8579881656804734,0.22928549349308014,0.9473684210526315,1.0
1,90,0.38126042855561837,0.8579881656804734,0.2260487973690033,0.9473684210526315,1.0
1,91,0.3839400169941095,0.8402366863905325,0.2614308297634125,0.8947368421052632,1.0
1,92,0.3866883297643718,0.8402366863905325,0.21839328110218048,0.9473684210526315,1.0
1,93,0.3830521611066965,0.834319526627219,0.21108528971672058,0.9473684210526315,1.0
1,94,0.38917105719888,0.8402366863905325,0.2202075719833374,0.8947368421052632,1.0
1,95,0.3867967954048744,0.8461538461538461,0.2564355432987213,0.8947368421052632,1.0
1,96,0.3941405352050736,0.8461538461538461,0.21439288556575775,0.9473684210526315,1.0
1,97,0.38504631632178493,0.8047337278106509,0.21972596645355225,0.9473684210526315,1.0
1,98,0.3795090762115795,0.8402366863905325,0.23091664910316467,0.8947368421052632,1.0
1,99,0.3838454677155737,0.8461538461538461,0.22526007890701294,0.8947368421052632,1.0
1,100,0.39628696265305285,0.834319526627219,0.21666724979877472,0.9473684210526315,1.0
1,101,0.39624134728894433,0.834319526627219,0.2170547991991043,0.9473684210526315,1.0
1,102,0.3874039232025485,0.8520710059171598,0.21770918369293213,0.9473684210526315,1.0
1,103,0.3702596914486067,0.8402366863905325,0.22173836827278137,0.9473684210526315,1.0
1,104,0.39164069771061283,0.8284023668639053,0.22415798902511597,0.9473684210526315,1.0
1,105,0.3801550075147279,0.8520710059171598,0.22097520530223846,0.9473684210526315,1.0
1,106,0.4032865133158554,0.8165680473372781,0.21724839508533478,0.9473684210526315,1.0
1,107,0.4011550175367728,0.8402366863905325,0.21652188897132874,0.9473684210526315,1.0
1,108,0.3611437393539756,0.8520710059171598,0.22799994051456451,0.8947368421052632,1.0
1,109,0.37679116613060765,0.834319526627219,0.22666233777999878,0.8947368421052632,1.0
1,110,0.3693366581518975,0.8402366863905325,0.2171652913093567,0.9473684210526315,1.0
1,111,0.363268590537754,0.8402366863905325,0.21585479378700256,0.9473684210526315,1.0
1,112,0.37692432079089466,0.8461538461538461,0.21477314829826355,0.9473684210526315,1.0
1,113,0.37906665544538104,0.8402366863905325,0.2135753184556961,0.9473684210526315,1.0
1,114,0.36748482057681453,0.8461538461538461,0.2255895733833313,0.8947368421052632,1.0
1,115,0.40030437831342575,0.834319526627219,0.2554880678653717,0.8947368421052632,1.0
1,116,0.395972315552672,0.8165680473372781,0.22937771677970886,0.8947368421052632,1.0
1,117,0.37379456712649417,0.8461538461538461,0.21802039444446564,0.9473684210526315,1.0
1,118,0.37587285623747924,0.8461538461538461,0.21869313716888428,0.9473684210526315,1.0
1,119,0.37612987283242527,0.8461538461538461,0.2137533724308014,0.9473684210526315,1.0
1,120,0.40313542594571083,0.8047337278106509,0.2158956527709961,0.9473684210526315,1.0
1,121,0.3837080146434039,0.8579881656804734,0.21446147561073303,0.9473684210526315,1.0
1,122,0.3759013758255885,0.8402366863905325,0.21350102126598358,0.9473684210526315,1.0
1,123,0.3964939205604192,0.8461538461538461,0.22217893600463867,0.8947368421052632,1.0
1,124,0.3999677479884328,0.834319526627219,0.22785447537899017,0.8947368421052632,1.0
1,125,0.3723888070978357,0.8461538461538461,0.22267672419548035,0.9473684210526315,1.0
1,126,0.40496306588663855,0.8224852071005917,0.21455691754817963,0.9473684210526315,1.0
1,127,0.408955010965731,0.8047337278106509,0.21750588715076447,0.9473684210526315,1.0
1,128,0.3556235127547789,0.8579881656804734,0.22318094968795776,0.8947368421052632,1.0
1,129,0.3743630235011761,0.8579881656804734,0.24442827701568604,0.8947368421052632,1.0
1,130,0.3775360952820298,0.8579881656804734,0.2332964688539505,0.8947368421052632,1.0
1,131,0.3815472619773368,0.8461538461538461,0.2189129739999771,0.9473684210526315,1.0
1,132,0.3650123409970978,0.8461538461538461,0.2171270251274109,0.9473684210526315,1.0
1,133,0.34684132709658355,0.8402366863905325,0.2152300626039505,0.9473684210526315,1.0
1,134,0.3750157425036797,0.834319526627219,0.21462282538414001,0.9473684210526315,1.0
1,135,0.3608406335997158,0.8579881656804734,0.212027445435524,0.9473684210526315,1.0
1,136,0.3813860758521853,0.8520710059171598,0.2123664766550064,0.9473684210526315,1.0
1,137,0.3937269024242311,0.834319526627219,0.2151300013065338,0.9473684210526315,1.0
1,138,0.403515813618722,0.8284023668639053,0.2178313285112381,0.9473684210526315,1.0
1,139,0.37174998655827085,0.8284023668639053,0.2180815041065216,0.9473684210526315,1.0
1,140,0.3876260068465972,0.8461538461538461,0.21742530167102814,0.9473684210526315,1.0
1,141,0.3847882135732639,0.8520710059171598,0.21712689101696014,0.9473684210526315,1.0
1,142,0.3875016879576903,0.8461538461538461,0.21777956187725067,0.9473684210526315,1.0
1,143,0.3956018850295501,0.8284023668639053,0.2171000987291336,0.9473684210526315,1.0
1,144,0.3846326368094901,0.8461538461538461,0.21897487342357635,0.9473684210526315,1.0
1,145,0.40195988471338734,0.8224852071005917,0.21668995916843414,0.9473684210526315,1.0
1,146,0.3731288497264569,0.8224852071005917,0.21531395614147186,0.9473684210526315,1.0
1,147,0.3818097763512967,0.8461538461538461,0.21519525349140167,0.9473684210526315,1.0
1,148,0.39392053834079993,0.834319526627219,0.2144315093755722,0.9473684210526315,1.0
1,149,0.36580271128366687,0.8520710059171598,0.21376203000545502,0.9473684210526315,1.0
1,150,0.3711781364220839,0.834319526627219,0.2135772407054901,0.9473684210526315,1.0
1,151,0.38614501790887507,0.8579881656804734,0.2134433537721634,0.9473684210526315,1.0
1,152,0.3986873774838871,0.834319526627219,0.21281114220619202,0.9473684210526315,1.0
