Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.61276245057649,0.6792452830188679,0.566,0.67,0,0.566
1,0.5585346842116442,0.7291897891231964,0.552,0.71,1,0.552
2,0.5424524686577318,0.7380688124306326,0.534,0.72,2,0.534
3,0.5314867662205944,0.7336293007769146,0.524,0.72,3,0.524
4,0.5213435428024794,0.7413984461709212,0.521,0.74,4,0.521
5,0.520817724783201,0.7458379578246392,0.521,0.74,4,0.521
6,0.5164206489407923,0.7425083240843507,0.524,0.72,4,0.521
7,0.5169616846179592,0.7402885682574917,0.52,0.73,7,0.52
8,0.51496331185334,0.7425083240843507,0.529,0.71,7,0.52
9,0.5176313058385309,0.7447280799112098,0.535,0.7,7,0.52
10,0.5189836483022878,0.7425083240843507,0.537,0.71,7,0.52
11,0.5208732308148015,0.7436182019977803,0.537,0.71,7,0.52
12,0.5229665691758631,0.7469478357380688,0.535,0.71,7,0.52
13,0.5287500451692069,0.7402885682574917,0.523,0.72,7,0.52
14,0.5347052883030174,0.7358490566037735,0.507,0.75,14,0.507
15,0.5269807180871445,0.7413984461709212,0.495,0.78,15,0.495
16,0.526697046715729,0.7369589345172031,0.511,0.75,15,0.495
17,0.5239074851709783,0.7513873473917869,0.505,0.76,15,0.495
18,0.5131801164044392,0.758046614872364,0.5,0.77,15,0.495
19,0.5139665069445124,0.7547169811320755,0.5,0.76,15,0.495
20,0.5135018831815624,0.758046614872364,0.496,0.78,15,0.495
21,0.5132373097899486,0.758046614872364,0.496,0.78,15,0.495
22,0.5152853744375322,0.7547169811320755,0.495,0.76,15,0.495
23,0.5119044772792736,0.7591564927857936,0.495,0.77,15,0.495
24,0.5142173197835717,0.755826859045505,0.496,0.76,15,0.495
25,0.5109256302046855,0.758046614872364,0.497,0.77,15,0.495
26,0.5108783884463908,0.7591564927857936,0.494,0.76,26,0.494
27,0.5076079327741289,0.7602663706992231,0.494,0.77,26,0.494
28,0.5067686615522111,0.758046614872364,0.494,0.77,26,0.494
29,0.505697506282491,0.755826859045505,0.492,0.78,29,0.492
30,0.5063839892502233,0.758046614872364,0.493,0.8,29,0.492
31,0.5051987483419403,0.755826859045505,0.493,0.77,29,0.492
32,0.5069582876599457,0.7524972253052165,0.491,0.79,32,0.491
33,0.5034424021889711,0.758046614872364,0.493,0.76,32,0.491
34,0.5064447563344181,0.755826859045505,0.49,0.79,34,0.49
35,0.5034109840911712,0.755826859045505,0.49,0.78,34,0.49
36,0.5107727293565986,0.7491675915649278,0.492,0.79,34,0.49
37,0.5033711657738448,0.7613762486126526,0.489,0.79,37,0.489
38,0.50949169147954,0.7502774694783574,0.499,0.75,37,0.489
39,0.5064679622054762,0.753607103218646,0.489,0.79,37,0.489
40,0.5027767569488214,0.7602663706992231,0.49,0.75,37,0.489
41,0.502255874273515,0.755826859045505,0.49,0.77,37,0.489
42,0.5021993994514368,0.7624861265260822,0.489,0.8,37,0.489
43,0.4993311691694334,0.758046614872364,0.491,0.77,37,0.489
44,0.5021643096479803,0.7591564927857936,0.487,0.8,44,0.487
45,0.4975921559446263,0.755826859045505,0.493,0.77,44,0.487
46,0.5022902888443309,0.7602663706992231,0.491,0.78,44,0.487
47,0.49869925035091406,0.7591564927857936,0.509,0.8,44,0.487
48,0.5371457798764127,0.7502774694783574,0.554,0.71,44,0.487
49,0.5277577386249052,0.7402885682574917,0.546,0.71,44,0.487
50,0.524101503846648,0.7258601553829079,0.519,0.74,44,0.487
51,0.5158672065171233,0.7447280799112098,0.531,0.72,44,0.487
52,0.5125288640156174,0.7425083240843507,0.543,0.71,44,0.487
53,0.5158371904515532,0.7469478357380688,0.551,0.68,44,0.487
54,0.5185720564324107,0.7380688124306326,0.555,0.68,44,0.487
55,0.5232334935936361,0.7380688124306326,0.545,0.7,44,0.487
56,0.5227631553594069,0.7369589345172031,0.527,0.72,44,0.487
57,0.5131979661597793,0.7391786903440621,0.523,0.72,44,0.487
58,0.5097451037856503,0.7436182019977803,0.522,0.72,44,0.487
59,0.5070453957136675,0.7458379578246392,0.521,0.74,44,0.487
60,0.5057096432700141,0.7425083240843507,0.521,0.72,44,0.487
61,0.5048202557714613,0.7447280799112098,0.521,0.73,44,0.487
62,0.5054719174377926,0.7436182019977803,0.522,0.71,44,0.487
63,0.5061150992684041,0.7380688124306326,0.519,0.72,44,0.487
64,0.5043373010002415,0.7413984461709212,0.518,0.72,44,0.487
65,0.5040043838214663,0.7436182019977803,0.516,0.73,44,0.487
66,0.5022722335819664,0.7447280799112098,0.516,0.73,44,0.487
67,0.5022985707476454,0.7436182019977803,0.514,0.74,44,0.487
68,0.5014912923353494,0.7458379578246392,0.512,0.73,44,0.487
69,0.4987774959514197,0.7513873473917869,0.512,0.74,44,0.487
70,0.49967099076238247,0.7513873473917869,0.511,0.74,44,0.487
71,0.49813247894605706,0.7491675915649278,0.509,0.74,44,0.487
72,0.49677537962149304,0.755826859045505,0.506,0.74,44,0.487
73,0.4957488965776467,0.7569367369589345,0.505,0.74,44,0.487
74,0.4955475556929818,0.758046614872364,0.502,0.74,44,0.487
75,0.4933462685736911,0.7569367369589345,0.5,0.76,44,0.487
76,0.49234199337041074,0.755826859045505,0.499,0.75,44,0.487
77,0.4914388265150633,0.7569367369589345,0.499,0.74,44,0.487
78,0.4920923480646195,0.755826859045505,0.495,0.75,44,0.487
79,0.4907316641425187,0.7569367369589345,0.495,0.77,44,0.487
80,0.4903037535826718,0.755826859045505,0.494,0.77,44,0.487
81,0.4886321856761217,0.7613762486126526,0.495,0.77,44,0.487
82,0.4891865589179421,0.7569367369589345,0.493,0.76,44,0.487
83,0.48806995097196326,0.7569367369589345,0.492,0.78,44,0.487
84,0.48803267268242767,0.7524972253052165,0.491,0.76,44,0.487
85,0.4866681623207478,0.758046614872364,0.495,0.76,44,0.487
86,0.48766369328779335,0.7591564927857936,0.494,0.76,44,0.487
87,0.4865909239295849,0.7591564927857936,0.496,0.75,44,0.487
88,0.4876631322036705,0.755826859045505,0.494,0.76,44,0.487
89,0.4859102664393405,0.7591564927857936,0.496,0.77,44,0.487
90,0.48619851094570327,0.7591564927857936,0.496,0.75,44,0.487
91,0.48606523638229393,0.7613762486126526,0.495,0.75,44,0.487
92,0.48532817406077494,0.7547169811320755,0.497,0.76,44,0.487
93,0.4855430692798157,0.7591564927857936,0.5,0.75,44,0.487
94,0.4850437173766645,0.755826859045505,0.497,0.76,44,0.487
95,0.48599300557513875,0.7591564927857936,0.497,0.75,44,0.487
96,0.4858254638813709,0.758046614872364,0.496,0.75,44,0.487
97,0.4840994015848729,0.755826859045505,0.498,0.75,44,0.487
98,0.4873561349745993,0.7547169811320755,0.499,0.76,44,0.487
99,0.48523153726850843,0.7602663706992231,0.497,0.76,44,0.487
100,0.48222575951098867,0.7547169811320755,0.488,0.76,44,0.487
101,0.4833458403040646,0.7591564927857936,0.489,0.79,44,0.487
102,0.4853373955476297,0.7569367369589345,0.489,0.8,44,0.487
103,0.4815311174050023,0.753607103218646,0.489,0.79,44,0.487
104,0.4787777288838576,0.7513873473917869,0.488,0.79,44,0.487
105,0.47621008952238186,0.755826859045505,0.488,0.79,44,0.487
106,0.47497866025709284,0.7547169811320755,0.487,0.79,44,0.487
107,0.473999434914626,0.7591564927857936,0.486,0.79,107,0.486
108,0.47424031178840126,0.7591564927857936,0.49,0.78,107,0.486
109,0.4767411808161836,0.7624861265260822,0.495,0.78,107,0.486
110,0.4793178949682879,0.758046614872364,0.491,0.79,107,0.486
111,0.47737734294294915,0.7547169811320755,0.489,0.78,107,0.486
112,0.47554406093704316,0.753607103218646,0.487,0.79,107,0.486
113,0.4747945580974668,0.755826859045505,0.487,0.81,107,0.486
114,0.47458132907963224,0.7635960044395117,0.487,0.82,107,0.486
115,0.47310683197371833,0.7602663706992231,0.488,0.8,107,0.486
116,0.4726291015727671,0.7669256381798002,0.488,0.8,107,0.486
117,0.47000515745429694,0.7569367369589345,0.488,0.8,107,0.486
118,0.4711420064198719,0.7613762486126526,0.486,0.79,107,0.486
119,0.4727088388274698,0.7569367369589345,0.493,0.78,107,0.486
120,0.47239794043801336,0.758046614872364,0.492,0.78,107,0.486
121,0.4738385597952992,0.7591564927857936,0.489,0.81,107,0.486
122,0.472658759431622,0.7624861265260822,0.487,0.81,107,0.486
123,0.4715076716871029,0.755826859045505,0.489,0.8,107,0.486
124,0.47035842565003033,0.7624861265260822,0.49,0.81,107,0.486
125,0.47134491123184646,0.7624861265260822,0.486,0.82,107,0.486
126,0.4718850989651336,0.7647058823529411,0.489,0.84,107,0.486
127,0.4709999713794505,0.7647058823529411,0.487,0.8,107,0.486
128,0.4694568284608415,0.7680355160932297,0.49,0.81,107,0.486
129,0.4672955525635879,0.7669256381798002,0.492,0.81,107,0.486
130,0.4666842198894503,0.7658157602663707,0.489,0.82,107,0.486
131,0.46829881779560106,0.7691453940066593,0.492,0.79,107,0.486
132,0.46571803157456576,0.7613762486126526,0.488,0.79,107,0.486
133,0.46740967615793866,0.7602663706992231,0.493,0.79,107,0.486
134,0.4650441008091767,0.7658157602663707,0.489,0.78,107,0.486
135,0.4656434703399153,0.7624861265260822,0.492,0.78,107,0.486
136,0.464999704362285,0.7635960044395117,0.488,0.79,107,0.486
137,0.4670193814377938,0.7669256381798002,0.493,0.8,107,0.486
138,0.4651250081109948,0.7635960044395117,0.491,0.78,107,0.486
139,0.4641628451604028,0.7591564927857936,0.49,0.78,107,0.486
140,0.4659379033431758,0.7680355160932297,0.493,0.8,107,0.486
141,0.46597839012063963,0.7691453940066593,0.491,0.79,107,0.486
142,0.46611056272581336,0.7602663706992231,0.49,0.81,107,0.486
143,0.46922785883870693,0.7713651498335183,0.487,0.81,107,0.486
144,0.468896808431429,0.7735849056603774,0.492,0.81,107,0.486
145,0.4650198636487639,0.7691453940066593,0.485,0.8,145,0.485
146,0.46610064543246166,0.7691453940066593,0.493,0.8,145,0.485
147,0.4623047865670873,0.7724750277469479,0.487,0.8,145,0.485
148,0.4625255070486159,0.7713651498335183,0.495,0.8,145,0.485
149,0.46343230705017785,0.7669256381798002,0.487,0.8,145,0.485
150,0.4567007161966307,0.7746947835738068,0.49,0.8,145,0.485
151,0.454192796959795,0.7758046614872364,0.491,0.79,145,0.485
152,0.4537052120537922,0.7702552719200888,0.49,0.8,145,0.485
153,0.45317272731949565,0.7724750277469479,0.49,0.8,145,0.485
154,0.4527577209419733,0.7724750277469479,0.491,0.8,145,0.485
155,0.4526827641071278,0.7735849056603774,0.491,0.8,145,0.485
156,0.4525322459150234,0.7735849056603774,0.491,0.8,145,0.485
157,0.4523322626402587,0.7735849056603774,0.491,0.8,145,0.485
158,0.4521085271130127,0.7758046614872364,0.491,0.8,145,0.485
159,0.4519669898226444,0.7746947835738068,0.491,0.8,145,0.485
160,0.45161099975864577,0.7746947835738068,0.491,0.8,145,0.485
161,0.45127006018168386,0.779134295227525,0.49,0.8,145,0.485
162,0.45109287336816006,0.7802441731409545,0.491,0.8,145,0.485
163,0.4507973117631892,0.7758046614872364,0.491,0.8,145,0.485
164,0.4505555928663064,0.779134295227525,0.492,0.8,145,0.485
165,0.4506372907400528,0.7758046614872364,0.493,0.8,145,0.485
166,0.4501609352234333,0.779134295227525,0.491,0.8,145,0.485
167,0.4505334402311523,0.7758046614872364,0.492,0.8,145,0.485
168,0.4500384626953504,0.7780244173140954,0.492,0.8,145,0.485
169,0.4497875227085361,0.7758046614872364,0.492,0.8,145,0.485
170,0.4499142986456641,0.7780244173140954,0.491,0.8,145,0.485
171,0.4494594985683274,0.7780244173140954,0.491,0.8,145,0.485
172,0.4491089994333825,0.7780244173140954,0.49,0.8,145,0.485
173,0.4491178388485104,0.779134295227525,0.491,0.8,145,0.485
174,0.44887233691726225,0.779134295227525,0.491,0.8,145,0.485
175,0.4483501675490137,0.781354051054384,0.492,0.8,145,0.485
176,0.44828236122077103,0.779134295227525,0.493,0.8,145,0.485
177,0.4478670650809904,0.781354051054384,0.491,0.81,145,0.485
178,0.44755700037098356,0.779134295227525,0.493,0.81,145,0.485
179,0.44758847351707975,0.7802441731409545,0.493,0.81,145,0.485
180,0.44752022886977477,0.779134295227525,0.493,0.81,145,0.485
181,0.4474002553458087,0.779134295227525,0.493,0.81,145,0.485
182,0.4470180722737021,0.779134295227525,0.493,0.81,145,0.485
183,0.44685620549119404,0.7780244173140954,0.493,0.81,145,0.485
184,0.44675840674739303,0.7802441731409545,0.494,0.81,145,0.485
185,0.44677494169439247,0.7780244173140954,0.493,0.81,145,0.485
186,0.4467419068784878,0.7780244173140954,0.494,0.81,145,0.485
187,0.4466479839994825,0.7780244173140954,0.492,0.81,145,0.485
188,0.44621960944459915,0.779134295227525,0.494,0.81,145,0.485
189,0.44594410010566987,0.779134295227525,0.494,0.81,145,0.485
190,0.4460081076880009,0.7769145394006659,0.492,0.81,145,0.485
191,0.44586706166460566,0.779134295227525,0.494,0.81,145,0.485
192,0.44570213834135963,0.779134295227525,0.494,0.81,145,0.485
193,0.44625725684797063,0.7758046614872364,0.49,0.81,145,0.485
194,0.44692931571493666,0.779134295227525,0.495,0.8,145,0.485
195,0.44534008521648677,0.779134295227525,0.492,0.81,145,0.485
196,0.4449860253159399,0.779134295227525,0.494,0.81,145,0.485
197,0.44454128198433135,0.7769145394006659,0.491,0.8,145,0.485
198,0.4444165065322282,0.779134295227525,0.495,0.81,145,0.485
199,0.44373978439565503,0.7780244173140954,0.494,0.8,145,0.485
200,0.4405120665271592,0.7824639289678136,0.494,0.8,145,0.485
201,0.4401080697841041,0.781354051054384,0.494,0.81,145,0.485
202,0.43990905377827794,0.7824639289678136,0.496,0.8,145,0.485
203,0.4397242828194759,0.781354051054384,0.495,0.8,145,0.485
204,0.4396976560486541,0.7824639289678136,0.495,0.8,145,0.485
205,0.43955803448365344,0.781354051054384,0.495,0.8,145,0.485
206,0.4394027006034052,0.7802441731409545,0.495,0.8,145,0.485
207,0.43926914959120567,0.781354051054384,0.495,0.8,145,0.485
208,0.4390942412164976,0.7824639289678136,0.496,0.81,145,0.485
209,0.4391636610130359,0.7824639289678136,0.495,0.81,145,0.485
210,0.4391948669222695,0.781354051054384,0.494,0.8,145,0.485
211,0.43887410690795037,0.7824639289678136,0.495,0.8,145,0.485
212,0.4386043514349352,0.781354051054384,0.495,0.8,145,0.485
213,0.43852497835733517,0.781354051054384,0.495,0.81,145,0.485
214,0.43849695600428673,0.7824639289678136,0.495,0.81,145,0.485
215,0.4384125882757623,0.781354051054384,0.495,0.81,145,0.485
216,0.4384851539869287,0.7802441731409545,0.494,0.8,145,0.485
217,0.4381920137296903,0.7824639289678136,0.494,0.8,145,0.485
218,0.4380037861645685,0.781354051054384,0.495,0.81,145,0.485
219,0.43785783869279477,0.7835738068812431,0.497,0.81,145,0.485
