Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
0,0.6983384665068205,0.5147147147147147,0.691,0.4986449864498645,0,0.691
1,0.6929142174778042,0.5333333333333333,0.738,0.4986449864498645,0,0.691
2,0.6990228656891946,0.5162162162162162,0.711,0.4986449864498645,0,0.691
3,0.6953199264165517,0.5378378378378378,0.72,0.4986449864498645,0,0.691
4,0.6959701898935678,0.5384384384384384,0.719,0.4986449864498645,0,0.691
5,0.6966702192037313,0.5243243243243243,0.696,0.4986449864498645,0,0.691
6,0.6934552895056235,0.5309309309309309,0.689,0.4986449864498645,6,0.689
7,0.6921774028657793,0.5264264264264265,0.691,0.4959349593495935,6,0.689
8,0.6925583363295318,0.5393393393393393,0.686,0.5284552845528455,8,0.686
9,0.6848094655228807,0.5543543543543543,0.718,0.4986449864498645,8,0.686
10,0.6923134213811284,0.5405405405405406,0.739,0.4986449864498645,8,0.686
11,0.695624564359854,0.5264264264264265,0.689,0.4986449864498645,8,0.686
12,0.6888109097609649,0.5420420420420421,0.696,0.4878048780487805,8,0.686
13,0.6917585063267041,0.5441441441441441,0.686,0.5284552845528455,8,0.686
14,0.6821309967799946,0.5528528528528529,0.692,0.4986449864498645,8,0.686
15,0.6804940264683228,0.5555555555555556,0.722,0.4878048780487805,8,0.686
16,0.686273205280304,0.5402402402402402,0.686,0.5067750677506775,8,0.686
17,0.6864835442007483,0.5507507507507508,0.683,0.5501355013550135,17,0.683
18,0.6760581290399706,0.5732732732732733,0.693,0.5176151761517616,17,0.683
19,0.690619799933276,0.5411411411411411,0.701,0.4878048780487805,17,0.683
20,0.6875256383025252,0.5519519519519519,0.687,0.5230352303523035,17,0.683
21,0.678686833023667,0.5747747747747748,0.706,0.4959349593495935,17,0.683
22,0.6821944887215668,0.5663663663663664,0.689,0.5365853658536586,17,0.683
23,0.6711326791001512,0.5894894894894895,0.68,0.5582655826558266,23,0.68
24,0.6842921451405362,0.5687687687687688,0.667,0.6043360433604336,24,0.667
25,0.662214114465513,0.6054054054054054,0.657,0.6178861788617886,25,0.657
26,0.660536478589605,0.6042042042042042,0.674,0.5934959349593496,25,0.657
27,0.6689424708440855,0.6075075075075075,0.659,0.6205962059620597,25,0.657
28,0.6559459000736385,0.6147147147147147,0.653,0.6314363143631436,28,0.653
29,0.6559912256650381,0.6174174174174174,0.649,0.6260162601626016,29,0.649
30,0.6512107530871669,0.621921921921922,0.652,0.6205962059620597,29,0.649
31,0.6505254862902758,0.6243243243243243,0.644,0.6368563685636857,31,0.644
32,0.6463503043930809,0.6267267267267267,0.643,0.6368563685636857,32,0.643
33,0.6432219646356485,0.6336336336336337,0.665,0.6287262872628726,32,0.643
34,0.6500496880070226,0.6213213213213213,0.686,0.5826558265582655,32,0.643
35,0.6561823506971022,0.6087087087087087,0.636,0.6747967479674797,35,0.636
36,0.6409941035706002,0.6252252252252253,0.663,0.5989159891598916,35,0.636
37,0.648407718512389,0.6270270270270271,0.629,0.6775067750677507,37,0.629
38,0.6298613311292173,0.6405405405405405,0.67,0.6178861788617886,37,0.629
39,0.6429639656264503,0.6237237237237238,0.64,0.6612466124661247,37,0.629
40,0.6277889051952877,0.6504504504504505,0.664,0.6260162601626016,37,0.629
41,0.6388536049797012,0.6312312312312313,0.63,0.6666666666666666,37,0.629
42,0.6222422108277902,0.6561561561561562,0.633,0.6531165311653117,37,0.629
43,0.6286568410403736,0.6471471471471472,0.623,0.6585365853658537,43,0.623
44,0.6212765442537473,0.6582582582582582,0.615,0.6720867208672087,44,0.615
45,0.6148967997268872,0.6615615615615615,0.617,0.6585365853658537,44,0.615
46,0.6149305759249507,0.6630630630630631,0.606,0.6775067750677507,46,0.606
47,0.6078016157443817,0.6684684684684684,0.604,0.6747967479674797,47,0.604
48,0.6098044632791398,0.6621621621621622,0.605,0.6720867208672087,47,0.604
49,0.6045880158026297,0.6705705705705706,0.607,0.6693766937669376,47,0.604
50,0.5963709310547367,0.6798798798798799,0.596,0.6856368563685636,50,0.596
51,0.5924798930550481,0.6801801801801802,0.593,0.6883468834688347,51,0.593
52,0.5926840587421223,0.6816816816816816,0.594,0.6883468834688347,51,0.593
53,0.5918022138936384,0.6834834834834835,0.593,0.6964769647696477,51,0.593
54,0.5910260334208205,0.6792792792792792,0.594,0.6720867208672087,51,0.593
55,0.5909162777501183,0.6813813813813814,0.593,0.6747967479674797,51,0.593
56,0.5893790539320525,0.6861861861861862,0.592,0.6775067750677507,56,0.592
57,0.5885945733424064,0.6831831831831832,0.591,0.6693766937669376,57,0.591
58,0.5888238731447283,0.6837837837837838,0.592,0.6775067750677507,57,0.591
59,0.5879818176185047,0.6843843843843844,0.591,0.6775067750677507,57,0.591
60,0.5871863987173762,0.6858858858858858,0.591,0.6720867208672087,57,0.591
61,0.5871585746069212,0.6855855855855856,0.591,0.6775067750677507,57,0.591
62,0.5870863973020434,0.6834834834834835,0.589,0.6747967479674797,62,0.589
63,0.5864441898313013,0.6861861861861862,0.589,0.6693766937669376,62,0.589
64,0.5847956614988344,0.6855855855855856,0.589,0.6720867208672087,62,0.589
65,0.5867227121695384,0.6876876876876877,0.589,0.6693766937669376,62,0.589
66,0.5846814010415349,0.6876876876876877,0.589,0.6747967479674797,62,0.589
67,0.5873455019326539,0.6867867867867868,0.586,0.6639566395663956,67,0.586
68,0.5872533478715398,0.6831831831831832,0.59,0.6720867208672087,67,0.586
69,0.5845711178965755,0.687987987987988,0.592,0.6693766937669376,67,0.586
70,0.5848076105654777,0.6855855855855856,0.588,0.6639566395663956,67,0.586
71,0.5843099201942707,0.684984984984985,0.594,0.6639566395663956,67,0.586
72,0.582701567074916,0.6903903903903904,0.596,0.6693766937669376,67,0.586
73,0.5870665687161523,0.6834834834834835,0.593,0.6693766937669376,67,0.586
74,0.5836325286744951,0.6882882882882883,0.594,0.6747967479674797,67,0.586
75,0.585410376855203,0.6897897897897898,0.594,0.6720867208672087,67,0.586
76,0.5848201067777009,0.6882882882882883,0.594,0.6720867208672087,67,0.586
77,0.5816251535136421,0.6906906906906907,0.601,0.6639566395663956,67,0.586
78,0.5834565188791658,0.6861861861861862,0.598,0.6612466124661247,67,0.586
79,0.5817806784813111,0.6912912912912913,0.6,0.6666666666666666,67,0.586
80,0.5857481808633775,0.6831831831831832,0.593,0.6747967479674797,67,0.586
