Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
1,0,0.7695450908259341,0.3618421052631579,0.8160391449928284,0.2222222222222222,99999,0
1,1,0.7548424287846214,0.3618421052631579,0.7624485492706299,0.2222222222222222,99999,0
1,2,0.7236552709027341,0.375,0.6727157235145569,0.7777777777777778,99999,0
1,3,0.6847643977717349,0.5723684210526315,0.5971471071243286,0.7777777777777778,99999,0
1,4,0.6523529573490745,0.6381578947368421,0.552670419216156,0.7777777777777778,99999,0
1,5,0.6489411906192177,0.6381578947368421,0.55084228515625,0.7777777777777778,99999,0
1,6,0.6493681512380901,0.6381578947368421,0.5439913868904114,0.7777777777777778,99999,0
1,7,0.6456768700951024,0.6381578947368421,0.5288578867912292,0.7777777777777778,99999,0
1,8,0.63289223219219,0.6381578947368421,0.5090773105621338,0.7777777777777778,99999,0
1,9,0.6321057771381579,0.6381578947368421,0.5126966238021851,0.7777777777777778,99999,0
1,10,0.6248122861510829,0.6513157894736842,0.505600094795227,0.7777777777777778,99999,0
1,11,0.597911464540582,0.6513157894736842,0.4272654354572296,0.7777777777777778,99999,0
1,12,0.5725331369199251,0.7105263157894737,0.3629147708415985,0.8888888888888888,99999,0
1,13,0.5483832876933249,0.743421052631579,0.3121458888053894,0.8888888888888888,99999,0
1,14,0.5553716876004872,0.7171052631578947,0.2738359272480011,1.0,99999,0
1,15,0.4893924593925476,0.8026315789473685,0.23951461911201477,1.0,99999,0
1,16,0.492011496895238,0.7894736842105263,0.24471977353096008,1.0,99999,0
1,17,0.47046832348171036,0.8223684210526315,0.24269717931747437,0.9444444444444444,99999,0
1,18,0.5397285144580038,0.7368421052631579,0.2163875550031662,1.0,99999,0
1,19,0.487416999904733,0.7763157894736842,0.17729799449443817,1.0,99999,0
1,20,0.48541741308413056,0.7828947368421053,0.16279512643814087,1.0,99999,0
1,21,0.4554428771922463,0.8026315789473685,0.1657148003578186,1.0,99999,0
1,22,0.4466814006629743,0.8289473684210527,0.1619289517402649,1.0,99999,0
1,23,0.45445218839143453,0.7828947368421053,0.2536364197731018,0.9444444444444444,99999,0
1,24,0.4544970597091474,0.7960526315789473,0.16362661123275757,1.0,99999,0
1,25,0.4458263045863101,0.8355263157894737,0.37318557500839233,0.8333333333333334,99999,0
1,26,0.49801555275917053,0.756578947368421,0.1495293825864792,1.0,99999,0
1,27,0.4438658074328774,0.8026315789473685,0.14233167469501495,1.0,99999,0
1,28,0.4215730193414186,0.8486842105263158,0.3181781768798828,0.8333333333333334,99999,0
1,29,0.48800756115662425,0.7631578947368421,0.12711435556411743,1.0,99999,0
1,30,0.40975157838118703,0.8486842105263158,0.29786911606788635,0.8333333333333334,99999,0
1,31,0.4773021622707969,0.7828947368421053,0.12206828594207764,1.0,99999,0
1,32,0.48961839550419856,0.7960526315789473,0.27506816387176514,0.7777777777777778,99999,0
1,33,0.4882849815644716,0.7828947368421053,0.22934868931770325,1.0,99999,0
1,34,0.45178057018079254,0.8223684210526315,0.207336887717247,1.0,99999,0
1,35,0.43079312224137156,0.8223684210526315,0.16918832063674927,1.0,99999,0
1,36,0.42787478158348485,0.8092105263157895,0.16917727887630463,1.0,99999,0
1,37,0.4211905692753039,0.8092105263157895,0.1361527144908905,1.0,99999,0
1,38,0.40941902053983587,0.8092105263157895,0.14812041819095612,1.0,99999,0
1,39,0.40988338150476156,0.8092105263157895,0.10947731882333755,1.0,99999,0
1,40,0.41992967379720586,0.8092105263157895,0.10995106399059296,1.0,99999,0
1,41,0.4419885340489839,0.8026315789473685,0.1763308346271515,0.9444444444444444,99999,0
1,42,0.4281992661325555,0.7960526315789473,0.1515457034111023,1.0,99999,0
1,43,0.3985568190875806,0.8486842105263158,0.2456105351448059,0.8888888888888888,99999,0
1,44,0.41606808806720535,0.8355263157894737,0.13812756538391113,1.0,99999,0
1,45,0.4393522645297803,0.8157894736842105,0.13769547641277313,1.0,99999,0
1,46,0.3753636526434045,0.8486842105263158,0.3430413007736206,0.8333333333333334,99999,0
1,47,0.46027330662074845,0.7763157894736842,0.11658769100904465,1.0,99999,0
1,48,0.4317136532381961,0.8026315789473685,0.12333115935325623,1.0,99999,0
1,49,0.3933633612959008,0.8421052631578947,0.14238931238651276,1.0,99999,0
1,50,0.39311196458967107,0.8289473684210527,0.14619657397270203,1.0,99999,0
1,51,0.41138220774499995,0.8223684210526315,0.11170268058776855,1.0,99999,0
1,52,0.38347193285038594,0.8223684210526315,0.22388611733913422,0.8888888888888888,99999,0
1,53,0.4255463512320268,0.7894736842105263,0.11734738945960999,1.0,99999,0
1,54,0.3973549478932431,0.8157894736842105,0.11699315905570984,1.0,99999,0
1,55,0.39566058704727575,0.8355263157894737,0.17948251962661743,1.0,99999,0
1,56,0.4120549230199111,0.8289473684210527,0.13878323137760162,1.0,99999,0
1,57,0.3960583476643813,0.8421052631578947,0.15661992132663727,1.0,99999,0
1,58,0.39522015421014084,0.8421052631578947,0.10962914675474167,1.0,99999,0
1,59,0.3863805736366071,0.8223684210526315,0.20747169852256775,0.8888888888888888,99999,0
1,60,0.43344444350192424,0.8026315789473685,0.1137404590845108,1.0,99999,0
