Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
0,0.7101780791540404,0.5045045045045045,0.718,0.4986449864498645,0,0.718
1,0.7012859166921438,0.5057057057057057,0.72,0.4986449864498645,0,0.718
2,0.6894846132567695,0.5495495495495496,0.694,0.5880758807588076,2,0.694
3,0.6790833669023829,0.5774774774774775,0.668,0.5907859078590786,3,0.668
4,0.6695892923587078,0.581981981981982,0.663,0.5907859078590786,4,0.663
5,0.6677852848628619,0.5861861861861862,0.666,0.6016260162601627,4,0.663
6,0.6691107973859117,0.5912912912912913,0.667,0.6124661246612466,4,0.663
7,0.6605596643131416,0.5990990990990991,0.648,0.6233062330623306,7,0.648
8,0.6540528116999446,0.6033033033033033,0.646,0.6233062330623306,8,0.646
9,0.6550496437349119,0.6072072072072072,0.645,0.6233062330623306,9,0.645
10,0.6531932581115414,0.6144144144144145,0.643,0.6368563685636857,10,0.643
11,0.6385823997112365,0.6273273273273273,0.63,0.6558265582655827,11,0.63
12,0.63197363589977,0.639039039039039,0.624,0.6612466124661247,12,0.624
13,0.626862943977923,0.648048048048048,0.614,0.6937669376693767,13,0.614
14,0.6165905799056675,0.6567567567567567,0.601,0.6910569105691057,14,0.601
15,0.6057171901425084,0.6615615615615615,0.593,0.6991869918699187,15,0.593
16,0.599198636627412,0.6687687687687688,0.59,0.6991869918699187,16,0.59
17,0.5944042929657944,0.6747747747747748,0.591,0.6937669376693767,16,0.59
18,0.5847144103980995,0.684984984984985,0.583,0.7181571815718157,18,0.583
19,0.5773245281464344,0.687987987987988,0.575,0.7317073170731707,19,0.575
20,0.5674334757320874,0.6918918918918919,0.576,0.7208672086720868,19,0.575
21,0.565113760750215,0.7009009009009008,0.578,0.7073170731707317,19,0.575
22,0.559421707667388,0.7054054054054054,0.569,0.7181571815718157,22,0.569
23,0.5561298470060388,0.7129129129129129,0.576,0.7018970189701897,22,0.569
24,0.5504202236284365,0.7132132132132132,0.561,0.7371273712737128,24,0.561
25,0.553803819382155,0.7147147147147147,0.579,0.7181571815718157,24,0.561
26,0.54653276100352,0.7198198198198198,0.591,0.6991869918699187,24,0.561
27,0.5411292469626791,0.7255255255255255,0.584,0.7100271002710027,24,0.561
28,0.5385008760624461,0.7312312312312312,0.573,0.7046070460704607,24,0.561
29,0.5365134769105339,0.7261261261261261,0.576,0.6883468834688347,24,0.561
30,0.5337271752300206,0.7333333333333333,0.581,0.7018970189701897,24,0.561
31,0.5332269044341268,0.7363363363363363,0.561,0.7181571815718157,24,0.561
32,0.5255629932647711,0.7372372372372372,0.568,0.7154471544715447,24,0.561
33,0.5178893697154414,0.7417417417417418,0.566,0.7181571815718157,24,0.561
34,0.5118151861805099,0.7453453453453454,0.578,0.7073170731707317,24,0.561
35,0.5094214804403416,0.7426426426426427,0.58,0.7073170731707317,24,0.561
36,0.5030940350693267,0.7465465465465465,0.584,0.7181571815718157,24,0.561
37,0.5005958329047169,0.7507507507507507,0.573,0.7317073170731707,24,0.561
38,0.4938492133094742,0.7552552552552553,0.595,0.7073170731707317,24,0.561
39,0.4913152689556102,0.7573573573573573,0.59,0.6883468834688347,24,0.561
40,0.4863615689044063,0.7597597597597597,0.583,0.7127371273712737,24,0.561
41,0.4914019892210359,0.7561561561561562,0.569,0.7371273712737128,24,0.561
42,0.48193973535979473,0.7621621621621621,0.568,0.7533875338753387,24,0.561
43,0.48263214116876907,0.7618618618618619,0.59,0.7289972899728997,24,0.561
44,0.4702225150176892,0.7705705705705705,0.596,0.7425474254742548,24,0.561
45,0.4693904984708842,0.7681681681681681,0.575,0.7235772357723578,24,0.561
46,0.46463047490530723,0.7735735735735736,0.601,0.7344173441734417,24,0.561
47,0.4627889321484902,0.7717717717717718,0.595,0.7289972899728997,24,0.561
48,0.45865202259059784,0.7744744744744745,0.593,0.7208672086720868,24,0.561
49,0.45378214863014293,0.7792792792792793,0.608,0.7154471544715447,24,0.561
50,0.44062197003010156,0.7822822822822822,0.608,0.7262872628726287,24,0.561
51,0.43207641920975376,0.7936936936936937,0.621,0.7344173441734417,24,0.561
52,0.4180947418853238,0.8024024024024023,0.631,0.7344173441734417,24,0.561
53,0.40709230937958657,0.8123123123123123,0.638,0.7235772357723578,24,0.561
54,0.3991208606100342,0.818018018018018,0.657,0.7317073170731707,24,0.561
55,0.3913022858182992,0.8216216216216217,0.642,0.7208672086720868,24,0.561
56,0.38792488155634824,0.8237237237237237,0.651,0.7208672086720868,24,0.561
57,0.38294859230238665,0.8267267267267268,0.655,0.7262872628726287,24,0.561
58,0.3802027192719102,0.8261261261261261,0.656,0.7262872628726287,24,0.561
59,0.3750099259985236,0.8306306306306306,0.656,0.7317073170731707,24,0.561
60,0.37023936194638996,0.8321321321321321,0.666,0.7235772357723578,24,0.561
61,0.36677689509125083,0.8327327327327327,0.66,0.7262872628726287,24,0.561
62,0.36363515759407133,0.8354354354354354,0.697,0.7289972899728997,24,0.561
63,0.35921768290592027,0.8366366366366367,0.699,0.7208672086720868,24,0.561
64,0.36178265349721317,0.8366366366366367,0.687,0.7235772357723578,24,0.561
65,0.36621980699780465,0.8357357357357358,0.719,0.7208672086720868,24,0.561
66,0.36827393425237,0.8354354354354354,0.705,0.7154471544715447,24,0.561
67,0.3613230827686799,0.8366366366366367,0.721,0.7046070460704607,24,0.561
68,0.3479673576415391,0.8441441441441442,0.734,0.6964769647696477,24,0.561
69,0.3469445741385803,0.845945945945946,0.75,0.7127371273712737,24,0.561
70,0.3470207490899541,0.8483483483483484,0.792,0.6937669376693767,24,0.561
71,0.3468946961445493,0.8462462462462462,0.8,0.6991869918699187,24,0.561
72,0.3411819152514431,0.8468468468468469,0.805,0.6937669376693767,24,0.561
73,0.3338149165186483,0.8516516516516517,0.78,0.7018970189701897,24,0.561
74,0.33605690923248144,0.8471471471471471,0.787,0.6991869918699187,24,0.561
75,0.32666543481407223,0.8528528528528528,0.749,0.7127371273712737,24,0.561
76,0.32912669864569877,0.8468468468468469,0.8,0.7181571815718157,24,0.561
77,0.3234274404459037,0.851951951951952,0.778,0.7181571815718157,24,0.561
78,0.3261468039333328,0.8474474474474475,0.766,0.7127371273712737,24,0.561
79,0.3342858053454374,0.8474474474474475,0.785,0.7127371273712737,24,0.561
80,0.3207936468605489,0.8576576576576577,0.807,0.7208672086720868,24,0.561
81,0.32002357829784467,0.8561561561561561,0.821,0.7262872628726287,24,0.561
82,0.3111817317749108,0.8564564564564564,0.913,0.7154471544715447,24,0.561
83,0.33237519592351583,0.8552552552552553,0.73,0.7235772357723578,24,0.561
84,0.3307070208872129,0.8546546546546546,0.837,0.7073170731707317,24,0.561
85,0.31189870149059384,0.8621621621621621,0.873,0.7046070460704607,24,0.561
86,0.3004412109012696,0.8663663663663663,0.871,0.7127371273712737,24,0.561
87,0.2936322473069267,0.8702702702702703,0.84,0.7018970189701897,24,0.561
88,0.28989953572089944,0.872072072072072,0.844,0.7073170731707317,24,0.561
89,0.2831050642296202,0.875975975975976,0.882,0.7208672086720868,24,0.561
90,0.2822035173449229,0.8756756756756757,0.856,0.7262872628726287,24,0.561
91,0.2781184563927867,0.8792792792792793,0.843,0.7181571815718157,24,0.561
92,0.2748823428817384,0.8792792792792793,0.849,0.7181571815718157,24,0.561
93,0.2722193467151094,0.8798798798798799,0.834,0.7289972899728997,24,0.561
94,0.26856259310487995,0.8792792792792793,0.884,0.6991869918699187,24,0.561
95,0.26681275926334586,0.8837837837837837,0.824,0.6964769647696477,24,0.561
96,0.26782280467688346,0.8813813813813813,0.905,0.7100271002710027,24,0.561
97,0.26731635286639144,0.8828828828828829,0.9,0.7018970189701897,24,0.561
98,0.273106245801703,0.8807807807807808,1.038,0.7018970189701897,24,0.561
99,0.2818809464341729,0.8732732732732733,0.958,0.6964769647696477,24,0.561
100,0.27986869027582206,0.8798798798798799,1.016,0.7018970189701897,24,0.561
101,0.26708232295537204,0.8861861861861862,0.916,0.7127371273712737,24,0.561
102,0.25470333888829794,0.887987987987988,0.897,0.7018970189701897,24,0.561
103,0.246665088435098,0.8957957957957958,0.9,0.7127371273712737,24,0.561
