Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6569719232544385,0.5926748057713651,0.609,0.67,0,0.609
1,0.6012150518571364,0.704772475027747,0.568,0.74,1,0.568
2,0.5826945772247759,0.7103218645948945,0.554,0.76,2,0.554
3,0.5698127448889577,0.7081021087680355,0.544,0.74,3,0.544
4,0.5593346874503529,0.7180910099889012,0.54,0.7,4,0.54
5,0.5484809593672758,0.7158712541620422,0.54,0.71,4,0.54
6,0.5350715179620652,0.7358490566037735,0.536,0.71,6,0.536
7,0.5295729923096137,0.7402885682574917,0.533,0.75,7,0.533
8,0.5295517580556817,0.7358490566037735,0.524,0.78,8,0.524
9,0.5329584497689671,0.7336293007769146,0.517,0.78,9,0.517
10,0.5289165908832529,0.7458379578246392,0.509,0.81,10,0.509
11,0.5230207087660206,0.753607103218646,0.508,0.81,11,0.508
12,0.5169714496250819,0.7569367369589345,0.505,0.81,12,0.505
13,0.5151329760612314,0.7602663706992231,0.505,0.81,12,0.505
14,0.5143714847165128,0.7624861265260822,0.504,0.81,14,0.504
15,0.5157334725977181,0.7569367369589345,0.502,0.81,15,0.502
16,0.5143328301782216,0.7591564927857936,0.501,0.82,16,0.501
17,0.5144848220554759,0.758046614872364,0.499,0.81,17,0.499
18,0.5125055721775937,0.7569367369589345,0.498,0.83,18,0.498
19,0.5141496538586675,0.7547169811320755,0.498,0.82,18,0.498
20,0.5118645493449699,0.7591564927857936,0.494,0.82,20,0.494
21,0.5131784706943969,0.755826859045505,0.493,0.81,21,0.493
22,0.5117689557662947,0.7635960044395117,0.49,0.82,22,0.49
23,0.514310813125442,0.7513873473917869,0.491,0.81,22,0.49
24,0.5119716743385619,0.7613762486126526,0.491,0.79,22,0.49
25,0.513003251197997,0.755826859045505,0.499,0.78,22,0.49
26,0.5128943292996727,0.753607103218646,0.504,0.75,22,0.49
27,0.514477806866632,0.7491675915649278,0.509,0.76,22,0.49
28,0.515715104989815,0.7547169811320755,0.513,0.74,22,0.49
29,0.5180145178928757,0.7480577136514983,0.513,0.75,22,0.49
30,0.5178593279717368,0.7458379578246392,0.508,0.75,22,0.49
31,0.5166249159107462,0.7491675915649278,0.514,0.75,22,0.49
32,0.5160070144376003,0.7502774694783574,0.511,0.74,22,0.49
33,0.5177997137511875,0.7491675915649278,0.504,0.75,22,0.49
34,0.5161112769363194,0.7569367369589345,0.499,0.78,22,0.49
35,0.5127616863734978,0.753607103218646,0.497,0.77,22,0.49
36,0.5069158631609494,0.755826859045505,0.496,0.78,22,0.49
37,0.5087084105025386,0.7569367369589345,0.497,0.78,22,0.49
38,0.508129945721531,0.758046614872364,0.495,0.78,22,0.49
39,0.5085462745564362,0.7569367369589345,0.495,0.78,22,0.49
40,0.5065256505046912,0.7569367369589345,0.493,0.78,22,0.49
41,0.5075495308730235,0.758046614872364,0.494,0.78,22,0.49
42,0.5058013242932985,0.7569367369589345,0.492,0.78,22,0.49
43,0.506797489758734,0.755826859045505,0.492,0.78,22,0.49
44,0.504260698215546,0.758046614872364,0.494,0.78,22,0.49
45,0.5075883749256388,0.7602663706992231,0.493,0.78,22,0.49
46,0.5053079794765709,0.7613762486126526,0.491,0.78,22,0.49
47,0.5043566084066851,0.755826859045505,0.492,0.78,22,0.49
48,0.5034910257694856,0.7569367369589345,0.49,0.78,22,0.49
49,0.5046406015009515,0.7569367369589345,0.489,0.78,49,0.489
50,0.500277739253875,0.7624861265260822,0.482,0.82,50,0.482
51,0.4945485203730544,0.7724750277469479,0.482,0.79,50,0.482
52,0.4945001398088136,0.7691453940066593,0.482,0.79,50,0.482
53,0.49467730034270907,0.7669256381798002,0.48,0.79,53,0.48
54,0.4941586194834884,0.7713651498335183,0.48,0.8,53,0.48
55,0.4939005614385488,0.7691453940066593,0.48,0.8,53,0.48
56,0.493311388957646,0.7691453940066593,0.479,0.8,56,0.479
57,0.4936394825263505,0.7691453940066593,0.478,0.8,57,0.478
58,0.49307705265171126,0.7691453940066593,0.478,0.8,57,0.478
59,0.4930990493621731,0.7691453940066593,0.478,0.79,57,0.478
60,0.49272129875705983,0.7691453940066593,0.477,0.8,60,0.477
61,0.4929021403739243,0.7691453940066593,0.476,0.8,61,0.476
62,0.49220591879446685,0.7691453940066593,0.476,0.8,61,0.476
63,0.49234791625948515,0.7680355160932297,0.476,0.8,61,0.476
64,0.49229693098549837,0.7691453940066593,0.476,0.8,61,0.476
65,0.49216461004679,0.7702552719200888,0.475,0.8,65,0.475
66,0.4912572376074458,0.7691453940066593,0.475,0.8,65,0.475
