Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.633908376974218,0.6601307189542484,0.724,0.375,0,0.724
1,0.7016626779550041,0.5228758169934641,0.618,0.625,1,0.618
2,0.6081426178707796,0.6601307189542484,0.598,0.625,2,0.598
3,0.5986688491565729,0.673202614379085,0.568,0.6875,3,0.568
4,0.5810063652742922,0.673202614379085,0.517,0.75,4,0.517
5,0.5487505002738604,0.7189542483660131,0.523,0.75,4,0.517
6,0.562368629025478,0.7189542483660131,0.497,0.8125,6,0.497
7,0.5293248572380714,0.7124183006535948,0.54,0.6875,6,0.497
8,0.5744598827330895,0.6928104575163399,0.501,0.8125,6,0.497
9,0.5308169099240522,0.7254901960784313,0.49,0.75,9,0.49
10,0.5314560400115119,0.7320261437908496,0.478,0.75,10,0.478
11,0.5119569032799964,0.7516339869281046,0.48,0.75,10,0.478
12,0.5002880400302363,0.7189542483660131,0.467,0.75,12,0.467
13,0.510614713812186,0.7450980392156863,0.443,0.875,13,0.443
14,0.47746989462110734,0.7843137254901961,0.467,0.75,13,0.443
15,0.5192002459289202,0.7973856209150327,0.392,0.9375,15,0.392
16,0.47225981463793837,0.7908496732026143,0.499,0.75,15,0.392
17,0.5373442796320697,0.7189542483660131,0.407,0.875,15,0.392
18,0.5213318163273382,0.738562091503268,0.43,0.75,15,0.392
19,0.5529357459810045,0.738562091503268,0.396,0.875,15,0.392
20,0.48546506415784746,0.7712418300653595,0.378,0.9375,20,0.378
21,0.4802937203762578,0.7777777777777778,0.377,0.875,21,0.377
22,0.4820220501594294,0.7581699346405228,0.374,0.875,22,0.374
23,0.46749169043466154,0.7973856209150327,0.366,0.875,23,0.366
24,0.4387883306328767,0.7908496732026143,0.335,0.875,24,0.335
25,0.4849940179999358,0.8104575163398693,0.355,0.875,24,0.335
26,0.42821722209843155,0.7908496732026143,0.323,0.875,26,0.323
27,0.4563099720509224,0.8235294117647058,0.337,0.875,26,0.323
28,0.40599217231756723,0.8235294117647058,0.348,0.8125,26,0.323
29,0.426756761822046,0.8366013071895425,0.327,0.9375,26,0.323
30,0.3956402314254661,0.8104575163398693,0.292,0.875,30,0.292
31,0.3717273428938747,0.869281045751634,0.463,0.8125,30,0.292
32,0.4455315166828679,0.8431372549019608,0.379,0.875,30,0.292
33,0.38817917287739273,0.8562091503267973,0.299,0.875,30,0.292
34,0.3667824864387512,0.8562091503267973,0.492,0.8125,30,0.292
35,0.4432690743527381,0.7777777777777778,0.375,0.875,30,0.292
36,0.4934108648814407,0.7712418300653595,0.514,0.8125,30,0.292
