Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Accuracy
1,0,0.6945746246973673,0.44666666666666666,0.6914203512041193,0.42105263157894735,0.42105263157894735
1,1,0.6897077202796936,0.5666666666666667,0.6849924921989441,0.7631578947368421,0.7631578947368421
1,2,0.687857133547465,0.62,0.67406228655263,0.7631578947368421,0.7631578947368421
1,3,0.682386752764384,0.64,0.660828129241341,0.7631578947368421,0.7631578947368421
1,4,0.6792402116457621,0.64,0.6477899425908139,0.7631578947368421,0.7631578947368421
1,5,0.6706405226389567,0.64,0.6360362203497636,0.7631578947368421,0.7631578947368421
1,6,0.66385812997818,0.64,0.6208396240284568,0.7631578947368421,0.7631578947368421
1,7,0.6600897407531738,0.64,0.6043775207117984,0.7631578947368421,0.7631578947368421
1,8,0.6548268826802571,0.64,0.589234471321106,0.7631578947368421,0.7631578947368421
1,9,0.6495340776443481,0.64,0.5776904727283277,0.7631578947368421,0.7631578947368421
1,10,0.6465798163414002,0.64,0.5669527524395993,0.7631578947368421,0.7631578947368421
1,11,0.645428520043691,0.64,0.5614870818037736,0.7631578947368421,0.7631578947368421
1,12,0.6438163860638937,0.64,0.5560590718921862,0.7631578947368421,0.7631578947368421
1,13,0.6387907608350119,0.64,0.5532853195541784,0.7631578947368421,0.7631578947368421
1,14,0.6406402722994486,0.64,0.5477471241825506,0.7631578947368421,0.7631578947368421
1,15,0.6371029535929362,0.64,0.5459863057262019,0.7631578947368421,0.7631578947368421
1,16,0.638308072090149,0.64,0.548207257923327,0.7631578947368421,0.7631578947368421
1,17,0.6310327283541362,0.64,0.5447400133860739,0.7631578947368421,0.7631578947368421
1,18,0.6356105017662048,0.64,0.542221232464439,0.7631578947368421,0.7631578947368421
1,19,0.6305515233675639,0.64,0.5436065589126787,0.7631578947368421,0.7631578947368421
1,20,0.6287627124786377,0.64,0.5395152490389975,0.7631578947368421,0.7631578947368421
1,21,0.6252163362503051,0.64,0.5321422250647294,0.7631578947368421,0.7631578947368421
1,22,0.6233828202883402,0.64,0.5258236354903171,0.7631578947368421,0.7631578947368421
1,23,0.6192265566190084,0.64,0.5237053632736206,0.7631578947368421,0.7631578947368421
1,24,0.6168602053324381,0.64,0.520556042068883,0.7631578947368421,0.7631578947368421
1,25,0.6167996486028036,0.6466666666666666,0.5171804569269481,0.7631578947368421,0.7631578947368421
1,26,0.6111652263005575,0.64,0.514482568753393,0.7894736842105263,0.7894736842105263
1,27,0.6048686361312866,0.6466666666666666,0.5050974409831198,0.7894736842105263,0.7894736842105263
1,28,0.6061667784055074,0.6533333333333333,0.5005123944658982,0.7894736842105263,0.7894736842105263
1,29,0.6044434030850728,0.6533333333333333,0.49688131401413366,0.7894736842105263,0.7894736842105263
1,30,0.5995665264129638,0.6466666666666666,0.4913518664083983,0.8421052631578947,0.8421052631578947
