Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.6626844989605141,0.6182019977802442,0.597,0.78,0,0.597
1,0.6019025903100047,0.6925638179800222,0.567,0.69,1,0.567
2,0.5556334797603044,0.732519422863485,0.534,0.72,2,0.534
3,0.5419776907043902,0.7347391786903441,0.495,0.83,3,0.495
4,0.5223897852656844,0.7458379578246392,0.533,0.71,3,0.495
5,0.5240289601647232,0.7458379578246392,0.517,0.75,3,0.495
6,0.5218354790046662,0.7513873473917869,0.533,0.73,3,0.495
7,0.5194658166692736,0.7491675915649278,0.514,0.74,3,0.495
8,0.5131788285207272,0.7502774694783574,0.497,0.77,3,0.495
9,0.5068801237925573,0.755826859045505,0.5,0.74,3,0.495
10,0.511722826435087,0.755826859045505,0.522,0.71,3,0.495
11,0.5158136337830145,0.7547169811320755,0.514,0.76,3,0.495
12,0.5093614497076261,0.758046614872364,0.504,0.79,3,0.495
13,0.5076120876181006,0.758046614872364,0.495,0.76,3,0.495
14,0.5051037659258741,0.7669256381798002,0.516,0.71,3,0.495
15,0.5123329180128434,0.755826859045505,0.508,0.76,3,0.495
16,0.5105579379991474,0.755826859045505,0.506,0.77,3,0.495
17,0.5034500709781371,0.7613762486126526,0.502,0.76,3,0.495
18,0.5084109698131797,0.753607103218646,0.51,0.75,3,0.495
19,0.5089683924345806,0.7613762486126526,0.508,0.74,3,0.495
20,0.5063855056955865,0.7602663706992231,0.505,0.73,3,0.495
21,0.5040936977431989,0.7669256381798002,0.502,0.74,3,0.495
22,0.5024182676243597,0.7635960044395117,0.508,0.72,3,0.495
23,0.503582877668239,0.7647058823529411,0.511,0.75,3,0.495
24,0.5108816803130141,0.7635960044395117,0.521,0.74,3,0.495
25,0.5093309945291472,0.7602663706992231,0.5,0.75,3,0.495
26,0.5051025915291413,0.7613762486126526,0.507,0.75,3,0.495
27,0.504682030202149,0.7569367369589345,0.506,0.77,3,0.495
28,0.502874369130415,0.758046614872364,0.5,0.75,3,0.495
29,0.5099025837390722,0.758046614872364,0.544,0.71,3,0.495
30,0.5183812139202302,0.7502774694783574,0.527,0.74,3,0.495
31,0.5190387426086853,0.7524972253052165,0.528,0.81,3,0.495
32,0.5099897303274283,0.7513873473917869,0.52,0.73,3,0.495
33,0.5122124359722804,0.7569367369589345,0.536,0.69,3,0.495
34,0.5202056407994621,0.7447280799112098,0.53,0.76,3,0.495
35,0.5145595263892353,0.7502774694783574,0.523,0.76,3,0.495
36,0.5122842062988239,0.7513873473917869,0.521,0.74,3,0.495
37,0.5214430898527194,0.7402885682574917,0.526,0.71,3,0.495
38,0.5266274433587156,0.7502774694783574,0.517,0.79,3,0.495
39,0.51268527857736,0.7502774694783574,0.505,0.77,3,0.495
40,0.5150794584333037,0.7547169811320755,0.509,0.73,3,0.495
41,0.5247645714339881,0.755826859045505,0.51,0.79,3,0.495
42,0.5232475089543932,0.7413984461709212,0.498,0.78,3,0.495
43,0.5273917231721169,0.7336293007769146,0.543,0.69,3,0.495
44,0.5337024597692966,0.7369589345172031,0.497,0.78,3,0.495
45,0.5230681107820867,0.7513873473917869,0.493,0.78,45,0.493
46,0.5234391513992759,0.7402885682574917,0.499,0.77,45,0.493
47,0.5178021407219996,0.753607103218646,0.493,0.78,45,0.493
48,0.503214818391366,0.7624861265260822,0.483,0.78,48,0.483
49,0.5022342486532362,0.7602663706992231,0.492,0.76,48,0.483
50,0.4992071931456091,0.7569367369589345,0.518,0.72,48,0.483
51,0.5068718959369617,0.7524972253052165,0.537,0.69,48,0.483
52,0.5132486061932112,0.7336293007769146,0.55,0.69,48,0.483
53,0.528597329783519,0.7347391786903441,0.514,0.73,48,0.483
54,0.5161694481588495,0.7513873473917869,0.497,0.8,48,0.483
55,0.4992986219241537,0.7602663706992231,0.493,0.78,48,0.483
56,0.5020769623652944,0.7680355160932297,0.499,0.74,48,0.483
57,0.5001574947553522,0.7547169811320755,0.499,0.74,48,0.483
58,0.4998580342723051,0.753607103218646,0.501,0.72,48,0.483
59,0.501169730552558,0.753607103218646,0.503,0.74,48,0.483
60,0.5000663624784922,0.7547169811320755,0.499,0.74,48,0.483
61,0.4982354212118174,0.753607103218646,0.498,0.76,48,0.483
62,0.4974607407517491,0.758046614872364,0.496,0.76,48,0.483
63,0.4962054479631547,0.7547169811320755,0.495,0.74,48,0.483
64,0.4937315984783109,0.7524972253052165,0.493,0.76,48,0.483
65,0.49162193803689325,0.7613762486126526,0.495,0.76,48,0.483
66,0.4912464328432718,0.7591564927857936,0.495,0.76,48,0.483
67,0.49074988197804026,0.758046614872364,0.494,0.76,48,0.483
68,0.48926405405230844,0.7613762486126526,0.495,0.75,48,0.483
69,0.4886289112741225,0.7613762486126526,0.494,0.76,48,0.483
70,0.4881556061707379,0.7624861265260822,0.494,0.76,48,0.483
71,0.48716312489750385,0.7635960044395117,0.488,0.77,48,0.483
72,0.48877121048352035,0.7613762486126526,0.5,0.74,48,0.483
73,0.4876316280562129,0.7624861265260822,0.489,0.75,48,0.483
74,0.4886475499475439,0.758046614872364,0.5,0.72,48,0.483
75,0.48764992602062013,0.7591564927857936,0.492,0.76,48,0.483
76,0.48798431889396926,0.7547169811320755,0.505,0.74,48,0.483
77,0.49023915094620113,0.7502774694783574,0.499,0.73,48,0.483
78,0.48859198498937584,0.7569367369589345,0.498,0.75,48,0.483
79,0.48757804073517386,0.7624861265260822,0.501,0.73,48,0.483
80,0.49211308174868934,0.7513873473917869,0.506,0.73,48,0.483
81,0.4944803457082839,0.7524972253052165,0.501,0.74,48,0.483
82,0.4900596792934737,0.7602663706992231,0.496,0.75,48,0.483
83,0.49088087396801644,0.758046614872364,0.499,0.73,48,0.483
84,0.49188071211487816,0.758046614872364,0.493,0.74,48,0.483
85,0.487578991548335,0.7624861265260822,0.487,0.76,48,0.483
86,0.4827636525812213,0.7647058823529411,0.489,0.76,48,0.483
87,0.48850273224344265,0.758046614872364,0.502,0.73,48,0.483
88,0.495422992470791,0.755826859045505,0.495,0.75,48,0.483
89,0.4888127310889939,0.7624861265260822,0.481,0.78,89,0.481
90,0.4764541300896402,0.7746947835738068,0.485,0.76,89,0.481
91,0.47933035935135715,0.7647058823529411,0.493,0.72,89,0.481
92,0.48179259418316606,0.758046614872364,0.499,0.74,89,0.481
93,0.4831815250176568,0.7602663706992231,0.493,0.74,89,0.481
94,0.48252344801277747,0.7691453940066593,0.497,0.72,89,0.481
95,0.48100748042949165,0.7591564927857936,0.493,0.73,89,0.481
96,0.4780640791642679,0.7647058823529411,0.493,0.73,89,0.481
97,0.47619063697432834,0.7691453940066593,0.495,0.74,89,0.481
98,0.47472498388123696,0.7680355160932297,0.483,0.73,89,0.481
99,0.478711761393637,0.7669256381798002,0.505,0.73,89,0.481
100,0.4762972433545878,0.7647058823529411,0.472,0.78,100,0.472
101,0.47654236299083974,0.7635960044395117,0.486,0.75,100,0.472
102,0.4774960095722323,0.7602663706992231,0.488,0.78,100,0.472
103,0.4675368425931438,0.7769145394006659,0.482,0.75,100,0.472
104,0.4658549203228342,0.7702552719200888,0.472,0.77,100,0.472
105,0.46488375111703206,0.7669256381798002,0.479,0.77,100,0.472
106,0.4685002393053057,0.7735849056603774,0.483,0.76,100,0.472
107,0.467932754530097,0.7758046614872364,0.485,0.75,100,0.472
108,0.4672175693789809,0.7746947835738068,0.483,0.78,100,0.472
109,0.46408787338304996,0.7713651498335183,0.483,0.78,100,0.472
110,0.46112952484737885,0.7746947835738068,0.479,0.78,100,0.472
111,0.459631590712216,0.7713651498335183,0.481,0.77,100,0.472
112,0.4579457995563448,0.7735849056603774,0.478,0.76,100,0.472
113,0.4570710615200155,0.7746947835738068,0.479,0.77,100,0.472
114,0.45631750157882317,0.7769145394006659,0.48,0.77,100,0.472
115,0.4567192561932727,0.7769145394006659,0.481,0.75,100,0.472
116,0.4578146329780133,0.7758046614872364,0.481,0.75,100,0.472
117,0.4572791095314492,0.7769145394006659,0.488,0.75,100,0.472
118,0.45761312120961034,0.7735849056603774,0.481,0.76,100,0.472
119,0.4590763827407532,0.779134295227525,0.49,0.75,100,0.472
120,0.4606945169355708,0.7669256381798002,0.477,0.77,100,0.472
121,0.4639072208174326,0.7769145394006659,0.484,0.79,100,0.472
122,0.4649775522729004,0.7802441731409545,0.483,0.79,100,0.472
123,0.4660300837372834,0.7769145394006659,0.525,0.75,100,0.472
124,0.4851505708251227,0.7613762486126526,0.525,0.77,100,0.472
125,0.4822750502699091,0.758046614872364,0.51,0.76,100,0.472
126,0.47662664356162887,0.7591564927857936,0.509,0.77,100,0.472
