Fold,Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
1,0,0.6978693855436224,0.4934210526315789,0.6994508504867554,0.4444444444444444,99999,0
1,1,0.700224358784525,0.5263157894736842,0.6889264583587646,0.5,99999,0
1,2,0.6937426014950401,0.506578947368421,0.6743295788764954,0.7222222222222222,99999,0
1,3,0.6847639617167021,0.5986842105263158,0.6642348170280457,0.6666666666666666,99999,0
1,4,0.6830942160204837,0.5526315789473685,0.6591753959655762,0.6111111111111112,99999,0
1,5,0.6804460506690176,0.5789473684210527,0.6584421396255493,0.6666666666666666,99999,0
1,6,0.6757621357315465,0.5657894736842105,0.658007800579071,0.6666666666666666,99999,0
1,7,0.6698745112670096,0.6052631578947368,0.6591730713844299,0.6111111111111112,99999,0
1,8,0.6618824350206476,0.625,0.6576722860336304,0.6111111111111112,99999,0
1,9,0.6584912507157576,0.6447368421052632,0.6616754531860352,0.6666666666666666,99999,0
1,10,0.6545680416257758,0.618421052631579,0.6552807092666626,0.6666666666666666,99999,0
1,11,0.6553813846487748,0.5855263157894737,0.6394279599189758,0.6666666666666666,99999,0
1,12,0.6490210514319571,0.5986842105263158,0.6369827389717102,0.7222222222222222,99999,0
1,13,0.6507209853122109,0.625,0.6195814609527588,0.6666666666666666,99999,0
1,14,0.6408327033645228,0.625,0.6086119413375854,0.6111111111111112,99999,0
1,15,0.629306652043995,0.618421052631579,0.6086682081222534,0.7222222222222222,99999,0
1,16,0.6307538088999296,0.6644736842105263,0.6068151593208313,0.7222222222222222,99999,0
1,17,0.6216991481028105,0.5986842105263158,0.5880895853042603,0.7222222222222222,99999,0
1,18,0.6083011940905922,0.6578947368421053,0.5804741382598877,0.6111111111111112,99999,0
1,19,0.6065385843578138,0.6513157894736842,0.5834513902664185,0.6111111111111112,99999,0
1,20,0.6002218848780582,0.6776315789473685,0.6032477617263794,0.7777777777777778,99999,0
1,21,0.5916524309861032,0.6907894736842105,0.5780968070030212,0.5555555555555556,99999,0
1,22,0.5962023264483401,0.6776315789473685,0.5863783359527588,0.5555555555555556,99999,0
1,23,0.5943518406466434,0.6776315789473685,0.5815051794052124,0.6666666666666666,99999,0
1,24,0.5728171687377127,0.7236842105263158,0.5609468817710876,0.5555555555555556,99999,0
1,25,0.5882844956297624,0.6710526315789473,0.5674435496330261,0.5555555555555556,99999,0
1,26,0.5826975389530784,0.6644736842105263,0.5605055689811707,0.7777777777777778,99999,0
1,27,0.5804693479286996,0.6578947368421053,0.5469046235084534,0.6111111111111112,99999,0
1,28,0.5759951723249335,0.6710526315789473,0.5432329177856445,0.7222222222222222,99999,0
1,29,0.5921137960333573,0.6644736842105263,0.5568663477897644,0.7777777777777778,99999,0
1,30,0.5755585996728194,0.6578947368421053,0.5564234256744385,0.6666666666666666,99999,0
1,31,0.5787998155543679,0.6842105263157895,0.562812328338623,0.6666666666666666,99999,0
1,32,0.574948903761412,0.6644736842105263,0.5659536123275757,0.6666666666666666,99999,0
1,33,0.566671936135543,0.6776315789473685,0.5716992020606995,0.6666666666666666,99999,0
1,34,0.5673289549978155,0.6447368421052632,0.5405005812644958,0.7222222222222222,99999,0
1,35,0.5588978717201635,0.7171052631578947,0.5256040096282959,0.7777777777777778,99999,0
1,36,0.5658442691752785,0.6973684210526315,0.5387627482414246,0.6111111111111112,99999,0
1,37,0.5606702064212999,0.7039473684210527,0.5632927417755127,0.5555555555555556,99999,0
1,38,0.575548275520927,0.6776315789473685,0.5547822713851929,0.7222222222222222,99999,0
1,39,0.5752955330045599,0.6776315789473685,0.5583308935165405,0.7777777777777778,99999,0
1,40,0.5738837436625832,0.6381578947368421,0.5202274322509766,0.7222222222222222,99999,0
1,41,0.5570076202091417,0.7105263157894737,0.5116534233093262,0.7222222222222222,99999,0
1,42,0.5422852792237934,0.7236842105263158,0.5394742488861084,0.7777777777777778,99999,0
1,43,0.5518382348512348,0.6842105263157895,0.5660690665245056,0.7777777777777778,99999,0
1,44,0.5425304550873605,0.7105263157894737,0.5416106581687927,0.6666666666666666,99999,0
1,45,0.5491167620608681,0.6710526315789473,0.5572417974472046,0.7222222222222222,99999,0
1,46,0.5711794840662103,0.6710526315789473,0.5717363357543945,0.7222222222222222,99999,0
1,47,0.5572063452319095,0.7236842105263158,0.594648540019989,0.6666666666666666,99999,0
1,48,0.5467455481228075,0.7039473684210527,0.573578417301178,0.6111111111111112,99999,0
1,49,0.539591952374107,0.6973684210526315,0.5572232604026794,0.6666666666666666,99999,0
1,50,0.5378559263128984,0.7368421052631579,0.549479067325592,0.6666666666666666,99999,0
1,51,0.5466616310571369,0.6644736842105263,0.5823680758476257,0.7222222222222222,99999,0
1,52,0.5326522369133798,0.7368421052631579,0.5760451555252075,0.7777777777777778,99999,0
1,53,0.5343056195660641,0.7105263157894737,0.5540456175804138,0.6666666666666666,99999,0
1,54,0.5188591448884261,0.7105263157894737,0.538496732711792,0.6666666666666666,99999,0
1,55,0.5527441282021371,0.7105263157894737,0.5228980183601379,0.7222222222222222,99999,0
1,56,0.5196008729307275,0.7236842105263158,0.5311294794082642,0.8333333333333334,99999,0
1,57,0.5458113645252428,0.6907894736842105,0.5271716713905334,0.8333333333333334,99999,0
1,58,0.500132752092261,0.7763157894736842,0.527862548828125,0.6666666666666666,99999,0
1,59,0.5120217047239605,0.6907894736842105,0.5324850082397461,0.7222222222222222,99999,0
1,60,0.5190678395723042,0.743421052631579,0.5352776050567627,0.6666666666666666,99999,0
1,61,0.5091496376614821,0.7171052631578947,0.5379656553268433,0.7777777777777778,99999,0
1,62,0.52613102919177,0.7236842105263158,0.5392054915428162,0.7777777777777778,99999,0
1,63,0.5271719380428916,0.7105263157894737,0.5147096514701843,0.6666666666666666,99999,0
1,64,0.5030771838991266,0.75,0.5114760398864746,0.7222222222222222,99999,0
1,65,0.49790222393838984,0.7302631578947368,0.5108833312988281,0.7222222222222222,99999,0
1,66,0.520557795700274,0.7368421052631579,0.5259215831756592,0.7777777777777778,99999,0
1,67,0.49678992911388997,0.7105263157894737,0.5138307213783264,0.7222222222222222,99999,0
1,68,0.4943910648948268,0.7236842105263158,0.5244772434234619,0.6666666666666666,99999,0
1,69,0.5262035131454468,0.7039473684210527,0.5198140740394592,0.6666666666666666,99999,0
1,70,0.5571851573492351,0.6644736842105263,0.5282541513442993,0.7222222222222222,99999,0
1,71,0.5180005776254755,0.7039473684210527,0.516270637512207,0.7777777777777778,99999,0
1,72,0.5005217006331996,0.7368421052631579,0.5140734314918518,0.7222222222222222,99999,0
1,73,0.5169083130987067,0.7368421052631579,0.5097615718841553,0.6666666666666666,99999,0
1,74,0.4979541709548549,0.7171052631578947,0.5146093964576721,0.6666666666666666,99999,0
1,75,0.5079704507401115,0.6710526315789473,0.5166556239128113,0.8333333333333334,99999,0
1,76,0.5040816523526844,0.6907894736842105,0.5104230046272278,0.7777777777777778,99999,0
1,77,0.5013010533232438,0.75,0.5213420391082764,0.6666666666666666,99999,0
1,78,0.4948541600453226,0.7171052631578947,0.5345327258110046,0.7222222222222222,99999,0
1,79,0.49052335714039047,0.7368421052631579,0.530867338180542,0.6666666666666666,99999,0
1,80,0.4857519080764369,0.743421052631579,0.5284978747367859,0.6666666666666666,99999,0
1,81,0.5117159925009075,0.7302631578947368,0.5243280529975891,0.7222222222222222,99999,0
