Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Best Epoch,Best Accuracy
0,0.7142199503830056,0.5228758169934641,0.557,0.75,0,0.557
1,0.6473361912116505,0.6470588235294118,0.544,0.75,1,0.544
2,0.6297326765808404,0.6470588235294118,0.563,0.75,1,0.544
3,0.6149029233097251,0.6601307189542484,0.573,0.8125,1,0.544
4,0.6057228617418825,0.6405228758169934,0.536,0.75,4,0.536
5,0.5928561184920517,0.6535947712418301,0.52,0.75,5,0.52
6,0.5833872580060772,0.6470588235294118,0.522,0.75,5,0.52
7,0.5657830051347321,0.6797385620915033,0.528,0.625,5,0.52
8,0.5560671570254307,0.6797385620915033,0.517,0.625,8,0.517
9,0.5493168273782418,0.6666666666666666,0.517,0.625,8,0.517
10,0.5381533336016088,0.7058823529411765,0.512,0.625,10,0.512
11,0.5339193667461669,0.6993464052287581,0.495,0.625,11,0.495
12,0.5250690817053801,0.6993464052287581,0.48,0.625,12,0.48
13,0.5160280781633714,0.6928104575163399,0.466,0.625,13,0.466
14,0.5109944105927461,0.7058823529411765,0.451,0.6875,14,0.451
15,0.5010972580099418,0.7320261437908496,0.443,0.6875,15,0.443
16,0.49723588134728225,0.7450980392156863,0.43,0.75,16,0.43
17,0.4893406173762153,0.738562091503268,0.422,0.75,17,0.422
18,0.48622071937797895,0.7581699346405228,0.408,0.875,18,0.408
19,0.47845161428638533,0.7647058823529411,0.4,0.875,19,0.4
20,0.4733964430740456,0.7647058823529411,0.4,0.875,19,0.4
21,0.4693383819916669,0.7777777777777778,0.388,0.875,21,0.388
22,0.45965418005301284,0.7908496732026143,0.385,0.875,22,0.385
23,0.4558219426597645,0.7908496732026143,0.388,0.875,22,0.385
24,0.4518316392025916,0.7843137254901961,0.378,0.875,24,0.378
25,0.441098672891754,0.803921568627451,0.373,0.875,25,0.373
26,0.4349195259848451,0.8169934640522876,0.378,0.875,25,0.373
27,0.4347340172412349,0.803921568627451,0.365,0.875,27,0.365
28,0.42299606168971343,0.8104575163398693,0.355,0.875,28,0.355
29,0.41543202579411026,0.8104575163398693,0.365,0.875,28,0.355
30,0.4202949283948911,0.8104575163398693,0.366,0.875,28,0.355
31,0.4124391978862239,0.7973856209150327,0.347,0.9375,31,0.347
32,0.3951426062708587,0.8169934640522876,0.351,0.9375,31,0.347
33,0.3960782114197226,0.8366013071895425,0.373,0.9375,31,0.347
34,0.4044211191289565,0.8104575163398693,0.354,0.9375,31,0.347
35,0.3851681515282276,0.8169934640522876,0.341,0.9375,35,0.341
36,0.37440091683194526,0.8496732026143791,0.359,0.9375,35,0.341
37,0.38669440208696854,0.8366013071895425,0.362,0.9375,35,0.341
38,0.38245410817900516,0.8169934640522876,0.338,0.9375,38,0.338
39,0.3642376653509202,0.8300653594771242,0.344,0.9375,38,0.338
40,0.3684974203701892,0.8431372549019608,0.358,0.9375,38,0.338
41,0.3736427060139725,0.8300653594771242,0.341,0.9375,38,0.338
42,0.35935890362932793,0.8300653594771242,0.333,0.9375,42,0.333
43,0.35576318389450023,0.8366013071895425,0.347,0.9375,42,0.333
44,0.36553944286957285,0.8300653594771242,0.346,0.9375,42,0.333
45,0.3590482933069366,0.8300653594771242,0.333,0.9375,42,0.333
46,0.34686368236354753,0.8366013071895425,0.335,0.9375,42,0.333
47,0.35205258692012115,0.8366013071895425,0.343,0.875,42,0.333
48,0.3569347874011869,0.8235294117647058,0.325,0.9375,48,0.325
49,0.3415621945671007,0.8431372549019608,0.326,0.9375,48,0.325
50,0.3397916113239488,0.8496732026143791,0.32,0.8125,50,0.32
51,0.3324502379286523,0.8627450980392157,0.321,0.9375,50,0.32
52,0.335431365405812,0.8496732026143791,0.316,0.875,52,0.316
53,0.3304680521581687,0.8627450980392157,0.319,0.9375,52,0.316
54,0.3315109818979026,0.8562091503267973,0.317,0.9375,52,0.316
55,0.32965603353930456,0.869281045751634,0.319,0.9375,52,0.316
56,0.3304671193259993,0.8627450980392157,0.316,0.875,52,0.316
57,0.32742296636494156,0.8627450980392157,0.321,0.9375,52,0.316
58,0.329285417312111,0.869281045751634,0.317,0.875,52,0.316
59,0.32589011761098124,0.869281045751634,0.322,0.9375,52,0.316
60,0.32934129647180144,0.869281045751634,0.315,0.8125,60,0.315
61,0.32516490887193117,0.869281045751634,0.319,0.9375,60,0.315
62,0.3263504055200839,0.869281045751634,0.314,0.875,62,0.314
63,0.32458830094025803,0.869281045751634,0.318,0.875,62,0.314
64,0.3262365618172814,0.869281045751634,0.311,0.8125,64,0.311
65,0.3227200519804861,0.8562091503267973,0.319,0.875,64,0.311
66,0.32490914047153946,0.869281045751634,0.313,0.8125,64,0.311
67,0.3222530488095252,0.8627450980392157,0.318,0.875,64,0.311
68,0.3242584355905944,0.8758169934640523,0.311,0.875,64,0.311
69,0.3221661553663366,0.8627450980392157,0.315,0.875,64,0.311
70,0.32256852392277685,0.8823529411764706,0.309,0.8125,70,0.309
71,0.32251595301565783,0.869281045751634,0.314,0.9375,70,0.309
72,0.3217596497411042,0.8823529411764706,0.31,0.9375,70,0.309
73,0.322411767602746,0.8627450980392157,0.311,0.9375,70,0.309
74,0.31668616957913814,0.8758169934640523,0.308,0.9375,74,0.308
75,0.32200903810706794,0.8627450980392157,0.308,0.9375,74,0.308
76,0.31444905474295026,0.8823529411764706,0.309,0.9375,74,0.308
77,0.32128676830553543,0.8562091503267973,0.309,0.9375,74,0.308
78,0.31081530510210525,0.8888888888888888,0.311,0.9375,74,0.308
79,0.3195475168477476,0.8496732026143791,0.307,0.9375,79,0.307
80,0.3093118735777786,0.8888888888888888,0.311,0.875,79,0.307
81,0.31879979742118736,0.8496732026143791,0.304,0.9375,81,0.304
82,0.3077603272752824,0.8888888888888888,0.309,0.875,81,0.304
83,0.31555191169377245,0.8562091503267973,0.306,0.9375,81,0.304
84,0.3068249455464432,0.8888888888888888,0.309,0.875,81,0.304
85,0.3143240285465141,0.8562091503267973,0.304,0.9375,81,0.304
86,0.3071356826747944,0.8823529411764706,0.307,0.875,81,0.304
87,0.3117757856456283,0.8562091503267973,0.307,0.9375,81,0.304
88,0.30448252819721994,0.8823529411764706,0.311,0.875,81,0.304
89,0.31065887797112557,0.8562091503267973,0.305,0.875,81,0.304
90,0.30657439118896435,0.8758169934640523,0.302,0.875,90,0.302
91,0.30634329073569355,0.8627450980392157,0.309,0.875,90,0.302
92,0.30541640792796815,0.869281045751634,0.305,0.9375,90,0.302
93,0.3051469842203302,0.869281045751634,0.308,0.875,90,0.302
94,0.3071754157932755,0.869281045751634,0.304,0.875,90,0.302
95,0.3036690839365417,0.869281045751634,0.313,0.875,90,0.302
