Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Best Epoch,Best Accuracy
0,0.7047083316264567,0.4933933933933934,0.728,0.4986449864498645,0,0.728
1,0.7061896115093976,0.4864864864864865,0.702,0.4986449864498645,1,0.702
2,0.699339483450125,0.4921921921921922,0.697,0.4986449864498645,2,0.697
3,0.6972967555931022,0.4954954954954955,0.694,0.4986449864498645,3,0.694
4,0.6957605451434941,0.4984984984984985,0.693,0.4986449864498645,4,0.693
5,0.6946134239345699,0.4993993993993994,0.693,0.4986449864498645,4,0.693
6,0.6940536222300372,0.4972972972972973,0.694,0.4986449864498645,4,0.693
7,0.6952757507473141,0.4906906906906907,0.693,0.4986449864498645,4,0.693
8,0.694095229243373,0.4942942942942943,0.693,0.4959349593495935,4,0.693
9,0.6933542955387104,0.5,0.693,0.4986449864498645,4,0.693
10,0.6934737758235531,0.5015015015015015,0.693,0.4959349593495935,4,0.693
11,0.693163500068424,0.4921921921921922,0.694,0.4959349593495935,4,0.693
12,0.6935371796648065,0.4894894894894895,0.693,0.4986449864498645,4,0.693
13,0.693372301547019,0.4993993993993994,0.693,0.4986449864498645,4,0.693
14,0.6932453637724524,0.4996996996996997,0.693,0.4986449864498645,4,0.693
15,0.69324100311096,0.5003003003003003,0.693,0.4986449864498645,4,0.693
16,0.6932076373257795,0.4990990990990991,0.693,0.4959349593495935,4,0.693
17,0.6931756930308299,0.493993993993994,0.693,0.48509485094850946,4,0.693
18,0.6930418645297443,0.4933933933933934,0.693,0.5772357723577236,4,0.693
19,0.6924554776858997,0.5318318318318318,0.696,0.4986449864498645,4,0.693
20,0.6961411302512115,0.5084084084084084,0.693,0.5013550135501355,4,0.693
21,0.6923588863006225,0.518918918918919,0.724,0.5013550135501355,4,0.693
22,0.7000998138665437,0.48978978978978976,0.693,0.5013550135501355,4,0.693
23,0.6932963837374438,0.4990990990990991,0.693,0.4878048780487805,4,0.693
24,0.6920875085366739,0.5,0.693,0.5013550135501355,4,0.693
25,0.6914489617576828,0.5168168168168168,0.695,0.4986449864498645,4,0.693
26,0.6927767663388639,0.521021021021021,0.696,0.4878048780487805,4,0.693
27,0.6905846441830242,0.5282282282282282,0.696,0.5040650406504065,4,0.693
28,0.6912586707610626,0.5282282282282282,0.698,0.5230352303523035,4,0.693
29,0.6880723039309183,0.5354354354354355,0.697,0.5392953929539296,4,0.693
30,0.6877855227874206,0.5411411411411411,0.698,0.5365853658536586,4,0.693
31,0.6860404402644069,0.5609609609609609,0.698,0.5176151761517616,4,0.693
32,0.6855854615076884,0.5642642642642642,0.697,0.5257452574525745,4,0.693
33,0.6852105407027511,0.5576576576576576,0.698,0.5338753387533876,4,0.693
34,0.6852490670688159,0.5561561561561561,0.699,0.5392953929539296,4,0.693
35,0.6867244720458985,0.5486486486486486,0.695,0.5501355013550135,4,0.693
36,0.6840208499639242,0.5609609609609609,0.696,0.5636856368563685,4,0.693
37,0.6851182593597664,0.5594594594594594,0.698,0.5121951219512195,4,0.693
38,0.6896496453800717,0.5507507507507508,0.723,0.5040650406504065,4,0.693
39,0.6927882628755885,0.5432432432432432,0.698,0.5284552845528455,4,0.693
40,0.68504423482998,0.5585585585585585,0.698,0.5501355013550135,4,0.693
41,0.6847284604121257,0.5651651651651651,0.697,0.5501355013550135,4,0.693
42,0.6846723732647595,0.5597597597597598,0.698,0.5338753387533876,4,0.693
43,0.6845562462692146,0.5555555555555556,0.7,0.5311653116531165,4,0.693
44,0.6836896335040484,0.5618618618618618,0.697,0.5203252032520326,4,0.693
45,0.6848279386669308,0.56006006006006,0.701,0.5121951219512195,4,0.693
46,0.6850122674449428,0.56006006006006,0.698,0.5230352303523035,4,0.693
47,0.6829688700111779,0.5642642642642642,0.694,0.5365853658536586,4,0.693
48,0.6845198190606034,0.5570570570570571,0.703,0.5121951219512195,4,0.693
49,0.6851882624196577,0.5582582582582583,0.698,0.5311653116531165,4,0.693
50,0.6829971933508062,0.5642642642642642,0.698,0.5257452574525745,4,0.693
51,0.6815672973254779,0.5684684684684684,0.696,0.5176151761517616,4,0.693
52,0.6819029558170308,0.5645645645645646,0.697,0.5040650406504065,4,0.693
53,0.6799532146783205,0.5702702702702702,0.697,0.5013550135501355,4,0.693
54,0.6787450462848217,0.5726726726726726,0.693,0.5121951219512195,4,0.693
55,0.6774979609984894,0.5786786786786787,0.696,0.5094850948509485,4,0.693
56,0.6800625318521494,0.5669669669669669,0.691,0.5257452574525745,56,0.691
57,0.675928983244452,0.5768768768768768,0.692,0.5203252032520326,56,0.691
58,0.6740370906509079,0.5870870870870871,0.691,0.5311653116531165,56,0.691
59,0.6732398222158621,0.5864864864864865,0.689,0.5420054200542005,59,0.689
60,0.6726459079318576,0.5885885885885885,0.692,0.5365853658536586,59,0.689
61,0.67205630003869,0.5933933933933934,0.692,0.5311653116531165,59,0.689
62,0.6730517068066755,0.5864864864864865,0.694,0.5284552845528455,59,0.689
63,0.6725850156119636,0.5876876876876876,0.695,0.5230352303523035,59,0.689
64,0.6710641449278182,0.5921921921921922,0.692,0.5392953929539296,59,0.689
65,0.6704997128194516,0.6,0.692,0.5501355013550135,59,0.689
66,0.6693999845344383,0.5963963963963964,0.69,0.5501355013550135,59,0.689
67,0.6696793385454126,0.5948948948948949,0.691,0.5528455284552846,59,0.689
68,0.6691404677726127,0.5936936936936937,0.691,0.5501355013550135,59,0.689
69,0.6675519517950109,0.5966966966966967,0.689,0.5447154471544715,59,0.689
70,0.6689864145384894,0.5906906906906907,0.69,0.5392953929539296,59,0.689
71,0.6683173587730339,0.5948948948948949,0.69,0.5447154471544715,59,0.689
72,0.6681168339273951,0.5897897897897898,0.693,0.5311653116531165,59,0.689
73,0.6672999413521798,0.5978978978978979,0.691,0.5528455284552846,59,0.689
74,0.6666974270307982,0.5987987987987988,0.681,0.5582655826558266,74,0.681
75,0.6675363466904328,0.5963963963963964,0.681,0.5609756097560976,74,0.681
76,0.666772774318317,0.5984984984984985,0.676,0.5663956639566395,76,0.676
77,0.6662789382734098,0.6012012012012012,0.674,0.5636856368563685,77,0.674
78,0.6674308171143403,0.603003003003003,0.677,0.5528455284552846,77,0.674
79,0.665039571913871,0.6054054054054054,0.675,0.5582655826558266,77,0.674
80,0.6638902361328537,0.6072072072072072,0.676,0.5528455284552846,77,0.674
81,0.6628364179943417,0.6147147147147147,0.675,0.5609756097560976,77,0.674
82,0.6628555725286672,0.6108108108108108,0.674,0.5555555555555556,77,0.674
83,0.6627864637890377,0.609009009009009,0.672,0.5691056910569106,83,0.672
84,0.66257145497892,0.6108108108108108,0.67,0.5636856368563685,84,0.67
85,0.6620654777005628,0.6135135135135135,0.669,0.5691056910569106,85,0.669
86,0.6611752669732492,0.612012012012012,0.668,0.5718157181571816,86,0.668
87,0.6592486559807718,0.6135135135135135,0.67,0.5663956639566395,86,0.668
88,0.6589425647580945,0.615015015015015,0.665,0.5853658536585366,88,0.665
89,0.6596338974462973,0.6105105105105105,0.661,0.5853658536585366,89,0.661
90,0.656839648273972,0.6201201201201201,0.666,0.5853658536585366,89,0.661
91,0.6583954507882173,0.6147147147147147,0.668,0.5799457994579946,89,0.661
